episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio,avg_r_info,avg_r_uncertainty,avg_r_track,avg_r_action,avg_r_collision,avg_r_out,avg_total_raw
218,0.438000,1.312000,2,0.084000,0.165000,0.000000,0.000695,-0.040218,-0.025101,0.000000,-0.264056,-0.328679
219,0.482000,1.870000,5,0.118000,0.200000,-0.060503,0.000665,-0.053343,-0.023203,0.000000,-0.708967,-0.845352
220,0.208000,1.322000,3,0.076000,0.115000,-0.041589,0.001318,-0.047343,-0.024029,0.000000,-1.173420,-1.285062
221,0.328000,1.780000,4,0.092000,0.150000,0.000000,0.000876,-0.140666,-0.025989,0.000000,-0.303824,-0.469603
222,0.316000,1.252000,3,0.086000,0.150000,-0.000000,0.001315,-0.034724,-0.027407,0.000000,-0.189402,-0.250219
223,0.290000,1.038000,4,0.090000,0.175000,-0.000000,0.001246,-0.106481,-0.026111,0.000000,-0.202229,-0.333575
224,0.434000,1.890000,4,0.110000,0.195000,0.000000,0.000578,-0.053063,-0.023157,-0.010473,-0.514092,-0.600207
225,0.302000,1.200000,4,0.088000,0.160000,0.000000,0.001739,-0.128252,-0.026276,0.000000,-0.243995,-0.396783
226,0.078000,1.302000,2,0.044000,0.065000,-0.000000,0.001081,-0.053220,-0.025305,0.000000,-0.362229,-0.439673
227,0.200000,0.712000,5,0.070000,0.115000,0.000000,0.001456,-0.089146,-0.025893,0.000000,-0.224279,-0.337863
228,0.242000,1.388000,5,0.094000,0.130000,-0.000000,0.001569,-0.070181,-0.028021,0.000000,-0.409390,-0.506022
229,0.252000,1.400000,3,0.074000,0.125000,0.000000,0.000615,-0.108962,-0.025822,0.000000,-0.375986,-0.510155
230,0.366000,1.252000,4,0.096000,0.160000,0.000000,0.004047,-0.024431,-0.028299,0.000000,-0.503943,-0.552626
231,0.526000,1.376000,4,0.114000,0.215000,0.000000,0.002086,-0.161261,-0.027588,0.000000,-0.202849,-0.389612
232,0.494000,1.590000,3,0.082000,0.210000,0.000000,0.000295,-0.099276,-0.025432,0.000000,-0.479523,-0.603936
233,0.574000,1.978000,6,0.140000,0.295000,0.000000,0.000858,-0.068305,-0.028657,0.000000,-0.179641,-0.275746
234,0.264000,1.380000,4,0.084000,0.150000,0.000000,0.001062,-0.073698,-0.028393,0.000000,-0.323105,-0.424134
235,0.888000,1.974000,5,0.178000,0.375000,-0.000000,0.001395,-0.142136,-0.026422,0.000000,-0.429747,-0.596910
236,1.310000,1.740000,5,0.184000,0.360000,0.000000,0.001633,-0.156045,-0.029398,0.000000,-0.286955,-0.470764
237,0.408000,1.450000,4,0.094000,0.175000,-0.000000,0.002605,0.009519,-0.028402,0.000000,-0.310410,-0.326689
238,0.646000,1.380000,3,0.106000,0.205000,-0.000000,0.001566,-0.069844,-0.026731,0.000000,-0.308583,-0.403593
239,0.728000,1.350000,3,0.114000,0.225000,-0.086992,0.002164,-0.057507,-0.027412,0.000000,-0.296612,-0.466359
240,0.848000,1.916000,6,0.184000,0.415000,-0.000000,0.000226,-0.175161,-0.026670,0.000000,-0.247502,-0.449107
241,0.582000,1.272000,4,0.114000,0.245000,-0.000000,0.000364,-0.151872,-0.025515,0.000000,-0.445518,-0.622541
242,0.532000,1.602000,4,0.122000,0.220000,-0.056805,0.001461,-0.012196,-0.027368,0.000000,-0.327379,-0.422288
243,1.196000,1.940000,5,0.156000,0.280000,0.000000,0.000221,-0.033640,-0.027899,0.000000,-0.381487,-0.442804
244,0.608000,1.280000,3,0.100000,0.190000,-0.000000,0.002590,-0.086239,-0.025895,0.000000,-0.514546,-0.624090
245,0.804000,2.390000,5,0.156000,0.230000,-0.028271,0.001086,-0.063456,-0.027691,0.000000,-0.515327,-0.633659
246,0.516000,2.466000,4,0.130000,0.215000,-0.000000,0.000490,-0.062156,-0.028706,0.000000,-0.311731,-0.402102
247,1.088000,2.066000,7,0.206000,0.430000,-0.015657,0.000334,-0.128919,-0.031154,0.000000,-0.329490,-0.504885
248,0.674000,1.870000,5,0.140000,0.270000,0.000000,0.002218,-0.080463,-0.028077,0.000000,-0.477557,-0.583879
249,0.344000,2.320000,3,0.078000,0.135000,0.000000,0.001264,-0.005151,-0.029467,0.000000,-0.441689,-0.475043
250,0.334000,2.010000,3,0.082000,0.145000,0.000000,0.001794,-0.031138,-0.028983,0.000000,-0.426863,-0.485189
251,0.536000,2.760000,5,0.134000,0.205000,0.000000,0.001778,0.000092,-0.029044,0.000000,-0.530773,-0.557947
252,0.576000,2.002000,5,0.134000,0.250000,0.000000,0.000376,-0.109697,-0.031812,0.000000,-0.402594,-0.543728
253,0.496000,1.850000,3,0.094000,0.175000,0.000000,0.001945,-0.124373,-0.031274,0.000000,-0.331450,-0.485151
254,0.260000,1.480000,2,0.054000,0.095000,0.000000,0.001110,-0.052054,-0.026525,0.000000,-0.654542,-0.732010
255,0.412000,2.260000,5,0.124000,0.210000,0.000000,0.000360,-0.048001,-0.035046,0.000000,-0.353657,-0.436344
256,0.690000,1.270000,3,0.106000,0.205000,-0.037668,0.003067,-0.101415,-0.029025,0.000000,-0.505046,-0.670087
257,0.956000,1.990000,3,0.116000,0.230000,0.000000,0.000196,-0.041221,-0.028681,-0.003810,-0.498785,-0.572300
258,1.050000,2.442000,8,0.226000,0.415000,0.000000,0.000378,-0.152586,-0.034449,0.000000,-0.231691,-0.418348
259,0.814000,1.990000,5,0.148000,0.245000,0.000000,0.001348,-0.114232,-0.026643,0.000000,-0.664607,-0.804134
260,1.940000,1.920000,5,0.196000,0.415000,0.000000,0.000259,-0.171590,-0.033444,0.000000,-0.183546,-0.388320
261,0.826000,2.514000,6,0.190000,0.370000,0.000000,0.001822,0.016550,-0.028624,0.000000,-0.435302,-0.445554
262,1.578000,2.346000,7,0.222000,0.410000,0.000000,0.000183,-0.162749,-0.030568,0.000000,-0.438425,-0.631559
263,0.708000,1.778000,3,0.134000,0.250000,0.000000,0.000680,-0.078219,-0.030155,0.000000,-0.417349,-0.525042
264,0.658000,2.080000,4,0.124000,0.200000,-0.000000,0.000960,-0.129983,-0.030654,0.000000,-0.413761,-0.573438
265,0.950000,1.060000,2,0.084000,0.170000,-0.028631,0.001697,-0.013487,-0.031906,-0.009531,-0.314839,-0.396697
266,0.688000,2.446000,4,0.142000,0.245000,-0.000000,0.001011,0.007074,-0.027713,0.000000,-0.439349,-0.458976
267,0.920000,2.190000,7,0.192000,0.360000,-0.049581,0.001553,-0.206478,-0.029912,0.000000,-0.403731,-0.688150
268,0.200000,2.206000,5,0.090000,0.115000,-0.036862,0.001257,-0.041637,-0.029939,0.000000,-0.435903,-0.543084
269,0.352000,2.254000,6,0.110000,0.170000,0.000000,0.001322,-0.072602,-0.032573,0.000000,-0.353797,-0.457650
270,0.566000,2.142000,6,0.160000,0.250000,-0.000000,0.000321,-0.122768,-0.031533,0.000000,-0.228187,-0.382168
271,0.362000,1.470000,2,0.060000,0.110000,-0.025375,0.002855,-0.030237,-0.027637,0.000000,-0.401525,-0.481919
272,0.926000,2.448000,4,0.160000,0.270000,0.000000,0.000107,-0.088338,-0.029246,0.000000,-0.326399,-0.443876
273,0.294000,1.730000,5,0.102000,0.175000,0.000000,0.001011,-0.097112,-0.024807,0.000000,-0.488540,-0.609448
274,0.400000,2.230000,3,0.086000,0.120000,-0.000000,0.001695,-0.018025,-0.027202,0.000000,-0.387004,-0.430537
275,0.420000,2.210000,4,0.108000,0.160000,0.000000,0.000194,-0.011769,-0.028522,0.000000,-0.229067,-0.269164
276,0.944000,2.130000,3,0.114000,0.190000,0.000000,0.000164,-0.027112,-0.028730,0.000000,-0.395033,-0.450711
277,0.464000,2.006000,4,0.108000,0.190000,0.000000,0.000655,0.002176,-0.032138,0.000000,-0.126343,-0.155650
278,0.452000,1.590000,3,0.090000,0.165000,0.000000,0.001699,-0.011686,-0.028403,0.000000,-0.384268,-0.422657
279,0.554000,1.530000,5,0.150000,0.285000,0.000000,0.000564,-0.064562,-0.030516,0.000000,-0.349686,-0.444200
280,0.608000,2.122000,3,0.114000,0.195000,0.000000,0.000330,-0.030513,-0.027922,0.000000,-0.326529,-0.384634
281,0.108000,1.788000,4,0.068000,0.095000,0.000000,0.000561,-0.043993,-0.027338,0.000000,-0.208571,-0.279341
282,0.158000,1.476000,3,0.060000,0.100000,0.000000,0.000810,-0.035796,-0.029185,0.000000,-0.208061,-0.272232
283,0.438000,1.660000,7,0.152000,0.250000,0.000000,0.000527,-0.108785,-0.028381,0.000000,-0.193090,-0.329730
284,0.180000,2.352000,3,0.072000,0.085000,0.000000,0.000192,-0.031083,-0.028291,0.000000,-0.277041,-0.336223
285,0.696000,1.646000,5,0.140000,0.365000,-0.000000,0.000865,-0.185486,-0.027009,0.000000,-0.436224,-0.647855
286,0.720000,1.638000,5,0.158000,0.295000,-0.000000,0.000729,-0.043146,-0.027092,-0.009645,-0.396266,-0.475420
287,0.840000,1.642000,5,0.150000,0.310000,-0.000000,0.000670,-0.105928,-0.028126,0.000000,-0.288199,-0.421583
288,0.494000,2.448000,5,0.138000,0.220000,0.000000,0.000192,-0.081817,-0.023932,0.000000,-0.668485,-0.774041
289,0.426000,1.672000,4,0.104000,0.150000,-0.000000,0.000622,-0.032667,-0.026918,0.000000,-0.332661,-0.391624
290,0.854000,1.360000,2,0.084000,0.170000,-0.013280,0.000842,-0.021540,-0.026380,0.000000,-0.490731,-0.551089
291,0.616000,2.462000,4,0.138000,0.230000,-0.000000,0.000883,-0.052348,-0.024159,0.000000,-0.570369,-0.645993
292,0.444000,1.702000,4,0.114000,0.200000,-0.000000,0.001693,-0.029964,-0.026657,0.000000,-0.418062,-0.472989
293,0.400000,1.654000,3,0.110000,0.195000,0.000000,0.000790,-0.025486,-0.025653,0.000000,-0.602064,-0.652413
294,0.692000,2.262000,6,0.156000,0.260000,-0.000000,0.001087,-0.161058,-0.025783,0.000000,-0.455538,-0.641291
295,0.604000,1.380000,4,0.116000,0.230000,-0.019864,0.002429,-0.153412,-0.027201,0.000000,-0.487108,-0.685157
296,0.384000,1.880000,5,0.106000,0.150000,0.000000,0.001267,-0.028937,-0.028476,0.000000,-0.381497,-0.437643
297,0.576000,2.514000,6,0.168000,0.245000,0.000000,0.000144,-0.110794,-0.024763,0.000000,-0.572844,-0.708258
298,0.944000,1.472000,3,0.136000,0.390000,-0.070146,0.000694,-0.054750,-0.026197,0.000000,-0.446208,-0.596606
299,0.308000,1.590000,3,0.080000,0.140000,-0.032219,0.001377,-0.026733,-0.026630,0.000000,-0.572306,-0.656512
300,0.556000,2.480000,6,0.156000,0.225000,0.000000,0.000360,-0.061429,-0.026373,0.000000,-0.344260,-0.431702
301,0.848000,1.576000,5,0.156000,0.435000,0.000000,0.000597,-0.157508,-0.026149,-0.007898,-0.392119,-0.583077
302,0.556000,2.022000,5,0.136000,0.260000,-0.000000,0.000368,-0.149364,-0.025575,0.000000,-0.287569,-0.462140
303,0.188000,2.616000,6,0.100000,0.145000,0.000000,0.001108,-0.081295,-0.024510,0.000000,-0.469222,-0.573919
304,0.428000,1.710000,4,0.110000,0.195000,0.000000,0.001200,-0.038787,-0.028066,0.000000,-0.457192,-0.522845
305,0.188000,2.320000,3,0.068000,0.095000,0.000000,0.000379,-0.015248,-0.024835,0.000000,-0.254298,-0.294003
306,0.194000,1.490000,3,0.060000,0.110000,0.000000,0.001517,-0.020193,-0.027118,-0.008852,-0.236667,-0.291314
307,0.854000,2.490000,4,0.128000,0.220000,0.000000,0.000354,-0.084034,-0.025054,0.000000,-0.507489,-0.616223
308,0.310000,1.440000,3,0.098000,0.165000,-0.000000,0.001339,-0.015950,-0.031319,0.000000,-0.244439,-0.290369
309,0.290000,2.410000,4,0.094000,0.135000,0.000000,0.000418,-0.053846,-0.029101,0.000000,-0.242623,-0.325152
310,0.912000,1.870000,5,0.158000,0.295000,0.000000,0.000761,-0.147792,-0.029637,-0.009247,-0.199292,-0.385208
311,0.402000,1.512000,3,0.084000,0.165000,-0.000000,0.000822,-0.043333,-0.025423,0.000000,-0.346233,-0.414167
312,0.232000,2.420000,4,0.088000,0.125000,0.000000,0.000217,-0.073202,-0.025986,0.000000,-0.317499,-0.416469
313,0.860000,2.114000,4,0.152000,0.340000,0.000000,0.000445,-0.082253,-0.029394,0.000000,-0.168537,-0.279738
314,0.610000,2.260000,5,0.136000,0.240000,0.000000,0.000571,-0.070262,-0.030109,0.000000,-0.220532,-0.320332
315,0.184000,1.560000,3,0.062000,0.095000,0.000000,0.000160,-0.066916,-0.026104,0.000000,-0.426466,-0.519326
316,0.518000,2.306000,4,0.110000,0.235000,0.000000,0.000485,-0.074222,-0.028344,0.000000,-0.144402,-0.246483
317,0.670000,1.540000,7,0.166000,0.405000,0.000000,0.001355,-0.028807,-0.032851,0.000000,-0.166522,-0.226825
318,0.210000,1.504000,3,0.074000,0.115000,-0.000000,0.000403,-0.029784,-0.027679,0.000000,-0.397848,-0.454908
319,0.326000,2.400000,5,0.098000,0.155000,0.000000,0.001765,-0.007229,-0.033786,0.000000,-0.090867,-0.130117
320,0.364000,2.572000,5,0.122000,0.155000,-0.000000,0.000695,-0.053278,-0.032723,0.000000,-0.091479,-0.176785
321,0.170000,1.546000,3,0.066000,0.095000,-0.000000,0.000181,-0.075274,-0.027218,0.000000,-0.343872,-0.446183
322,0.320000,2.306000,5,0.100000,0.160000,0.000000,0.000340,-0.066478,-0.031588,0.000000,-0.109517,-0.207243
323,0.692000,2.220000,6,0.146000,0.260000,0.000000,0.001292,-0.099031,-0.033950,0.000000,-0.111883,-0.243571
324,0.462000,2.242000,5,0.140000,0.245000,-0.000000,0.000359,-0.098284,-0.032560,0.000000,-0.093331,-0.223817
325,0.406000,2.324000,6,0.146000,0.230000,-0.000000,0.000645,-0.047300,-0.033854,0.000000,-0.162000,-0.242509
326,1.182000,1.480000,5,0.158000,0.345000,-0.138155,0.000593,-0.083372,-0.035683,0.000000,-0.137048,-0.393665
327,0.510000,1.544000,6,0.154000,0.270000,-0.127816,0.001574,-0.010062,-0.035450,0.000000,-0.160278,-0.332032
328,0.458000,1.382000,2,0.090000,0.165000,0.000000,0.000396,-0.071243,-0.030922,-0.015988,-0.118916,-0.236673
329,0.778000,2.100000,5,0.142000,0.245000,0.000000,0.001562,-0.092438,-0.033040,0.000000,-0.096393,-0.220309
330,0.652000,1.988000,5,0.148000,0.230000,0.000000,0.001954,-0.130827,-0.033732,0.000000,-0.142161,-0.304767
331,0.454000,2.132000,6,0.136000,0.215000,0.000000,0.000144,-0.079758,-0.028306,0.000000,-0.151376,-0.259297
332,0.602000,1.208000,4,0.122000,0.230000,0.000000,0.000573,-0.164196,-0.034908,0.000000,-0.130956,-0.329487
333,0.480000,2.156000,3,0.104000,0.185000,-0.000000,0.000260,0.007083,-0.033926,0.000000,-0.119994,-0.146578
334,0.372000,2.130000,5,0.106000,0.205000,0.000000,0.000276,-0.094723,-0.028859,0.000000,-0.180730,-0.304037
335,0.390000,2.022000,5,0.118000,0.205000,0.000000,0.000404,-0.121813,-0.033452,-0.006540,-0.165047,-0.326447
336,0.306000,2.152000,4,0.096000,0.155000,0.000000,0.000891,-0.021842,-0.032716,-0.002919,-0.159356,-0.215941
337,0.546000,1.362000,2,0.090000,0.180000,-0.000000,0.000334,-0.037157,-0.034260,0.000000,-0.154101,-0.225184
338,0.370000,1.332000,3,0.084000,0.155000,-0.000000,0.001032,-0.029669,-0.029231,-0.005687,-0.310348,-0.373903
339,0.422000,2.150000,4,0.104000,0.160000,-0.000000,0.000174,-0.027332,-0.030778,0.000000,-0.189304,-0.247240
340,0.430000,1.374000,2,0.082000,0.155000,0.000000,0.000489,-0.013393,-0.027286,-0.018134,-0.345795,-0.404119
341,0.164000,1.550000,3,0.054000,0.095000,-0.000000,0.000154,-0.025764,-0.025138,0.000000,-0.295301,-0.346049
342,0.092000,0.870000,2,0.032000,0.060000,0.000000,0.000821,-0.012162,-0.028991,0.000000,-0.223319,-0.263651
343,0.738000,1.270000,3,0.104000,0.200000,-0.000000,0.001462,-0.068296,-0.026741,0.000000,-0.248250,-0.341825
344,0.288000,1.370000,2,0.082000,0.135000,0.000000,0.000224,-0.061756,-0.027823,0.000000,-0.398344,-0.487700
345,0.480000,1.300000,3,0.092000,0.170000,0.000000,0.002058,-0.104116,-0.026669,0.000000,-0.362029,-0.490756
346,0.160000,0.772000,2,0.046000,0.070000,0.000000,0.000620,-0.009317,-0.022588,0.000000,-0.549552,-0.580836
347,0.284000,1.312000,4,0.090000,0.155000,-0.000000,0.001738,-0.073952,-0.024255,0.000000,-0.307062,-0.403531
348,0.172000,0.684000,3,0.066000,0.105000,0.000000,0.000277,-0.076005,-0.025604,0.000000,-0.597178,-0.698510
349,0.174000,0.754000,3,0.060000,0.090000,-0.000000,0.000554,-0.000765,-0.031918,0.000000,-0.151187,-0.183315
350,0.184000,0.724000,2,0.052000,0.100000,0.000000,0.000302,-0.024323,-0.029318,0.000000,-0.224806,-0.278144
351,0.396000,0.520000,3,0.098000,0.205000,0.000000,0.000274,-0.133696,-0.035111,0.000000,-0.172147,-0.340680
352,0.452000,0.672000,2,0.072000,0.155000,0.000000,0.000261,-0.034313,-0.031000,0.000000,-0.385551,-0.450603
353,0.472000,0.792000,2,0.090000,0.205000,0.000000,0.000295,-0.000188,-0.029040,0.000000,-0.232014,-0.260947
354,0.250000,0.960000,3,0.066000,0.125000,0.000000,0.000878,0.007688,-0.033733,-0.003256,-0.216930,-0.245354
355,0.174000,1.530000,3,0.064000,0.100000,0.000000,0.000092,-0.025908,-0.026984,0.000000,-0.377423,-0.430223
356,0.202000,0.712000,2,0.058000,0.100000,0.000000,0.000337,-0.016516,-0.026157,0.000000,-0.304999,-0.347335
357,0.300000,0.600000,2,0.078000,0.155000,0.000000,0.000341,-0.035898,-0.024452,0.000000,-0.660681,-0.720690
358,0.144000,1.528000,4,0.074000,0.100000,0.000000,0.000102,-0.048894,-0.019965,0.000000,-0.936066,-1.004823
359,0.364000,1.410000,4,0.092000,0.170000,0.000000,0.000311,-0.014881,-0.026578,0.000000,-0.232047,-0.273194
360,0.094000,1.656000,2,0.046000,0.065000,-0.000000,0.000208,-0.054080,-0.021667,0.000000,-0.313664,-0.389204
361,0.404000,1.266000,3,0.094000,0.165000,0.000000,0.000450,-0.059382,-0.022358,0.000000,-0.344309,-0.425599
362,0.084000,1.666000,3,0.048000,0.070000,0.000000,0.000197,-0.049507,-0.022391,0.000000,-0.327252,-0.398953
363,0.652000,1.870000,5,0.126000,0.235000,-0.000000,0.000775,-0.182932,-0.021716,0.000000,-0.295198,-0.499072
364,0.550000,1.412000,3,0.096000,0.195000,-0.000000,0.000708,-0.041030,-0.023584,0.000000,-0.203583,-0.267489
365,0.086000,1.910000,3,0.048000,0.060000,0.000000,0.000171,-0.050504,-0.027342,0.000000,-0.259849,-0.337523
366,0.366000,1.684000,3,0.094000,0.155000,-0.037954,0.000875,-0.149329,-0.021474,0.000000,-0.436444,-0.644326
367,0.224000,1.600000,2,0.054000,0.095000,-0.000000,0.000541,-0.035732,-0.025813,0.000000,-0.184581,-0.245585
368,0.758000,1.380000,4,0.118000,0.235000,0.000000,0.001500,-0.109150,-0.028826,0.000000,-0.206013,-0.342489
369,0.086000,1.710000,2,0.040000,0.060000,-0.000000,0.000053,-0.038860,-0.024600,0.000000,-0.188441,-0.251848
370,0.316000,0.668000,1,0.068000,0.125000,-0.000000,0.000443,-0.032162,-0.026455,0.000000,-0.260999,-0.319173
371,0.458000,1.462000,2,0.084000,0.165000,0.000000,0.000207,-0.042801,-0.032561,0.000000,-0.066510,-0.141666
372,0.474000,1.466000,3,0.086000,0.165000,0.000000,0.000236,-0.034242,-0.031238,0.000000,-0.107169,-0.172412
373,0.942000,1.420000,2,0.090000,0.185000,-0.000000,0.000378,-0.067205,-0.030704,0.000000,-0.070769,-0.168300
374,0.564000,1.406000,4,0.100000,0.200000,0.000000,0.000147,-0.056106,-0.032621,-0.007815,-0.135669,-0.232064
375,0.854000,1.510000,3,0.104000,0.235000,0.000000,0.000535,-0.037463,-0.028693,0.000000,-0.056524,-0.122146
376,1.042000,1.400000,4,0.114000,0.215000,0.000000,0.000826,-0.027262,-0.029735,0.000000,-0.071219,-0.127390
377,0.412000,1.690000,4,0.106000,0.185000,-0.000000,0.000221,-0.102098,-0.033328,0.000000,-0.049477,-0.184683
378,0.522000,1.422000,5,0.124000,0.250000,0.000000,0.000293,-0.143452,-0.031510,0.000000,-0.097919,-0.272587
379,1.046000,1.600000,3,0.114000,0.265000,-0.000000,0.000340,-0.046447,-0.031575,0.000000,-0.212864,-0.290545
380,0.494000,1.742000,5,0.128000,0.235000,-0.098402,0.000880,-0.036779,-0.029077,0.000000,-0.354574,-0.517953
381,0.732000,1.612000,4,0.104000,0.205000,0.000000,0.000227,-0.144490,-0.033975,0.000000,-0.053873,-0.232111
382,0.738000,0.772000,2,0.118000,0.290000,-0.000000,0.000157,-0.092581,-0.029403,0.000000,-0.126411,-0.248238
383,1.232000,1.426000,4,0.146000,0.355000,0.000000,0.000329,-0.155305,-0.033931,0.000000,-0.205333,-0.394239
384,0.576000,1.506000,5,0.134000,0.240000,0.000000,0.000203,-0.157678,-0.034262,0.000000,-0.126181,-0.317918
385,1.116000,1.116000,4,0.140000,0.215000,-0.000000,0.000486,-0.036691,-0.024868,-0.018655,-0.580667,-0.660396
386,0.452000,0.846000,4,0.102000,0.210000,-0.035835,0.001459,-0.040149,-0.022744,0.000000,-0.721068,-0.818337
387,1.040000,1.620000,5,0.134000,0.300000,0.000000,0.000180,-0.032401,-0.030937,0.000000,-0.253151,-0.316310
388,0.278000,1.530000,3,0.064000,0.120000,0.000000,0.000332,-0.045912,-0.034774,0.000000,-0.107548,-0.187902
389,1.154000,0.810000,2,0.108000,0.230000,-0.000000,0.000907,-0.024809,-0.025196,0.000000,-0.686880,-0.735978
390,0.428000,1.458000,2,0.088000,0.165000,0.000000,0.000315,-0.035945,-0.033247,0.000000,-0.105048,-0.173925
391,0.334000,1.480000,2,0.080000,0.140000,0.000000,0.001108,-0.040453,-0.030824,0.000000,-0.191127,-0.261295
392,0.102000,1.630000,2,0.042000,0.065000,0.000000,0.000186,-0.037718,-0.030501,0.000000,-0.193157,-0.261190
393,0.716000,0.490000,3,0.108000,0.210000,0.000000,0.001397,-0.082202,-0.026449,0.000000,-0.508428,-0.615682
394,0.326000,1.406000,3,0.086000,0.145000,-0.000000,0.000297,-0.055688,-0.031280,0.000000,-0.164488,-0.251159
395,0.476000,1.460000,2,0.070000,0.135000,0.000000,0.001360,-0.025808,-0.031949,-0.009102,-0.188511,-0.254010
396,0.936000,1.480000,2,0.080000,0.160000,-0.000000,0.000141,-0.035113,-0.031724,0.000000,-0.164423,-0.231119
397,0.068000,0.832000,1,0.030000,0.050000,0.000000,0.000472,-0.019208,-0.026650,0.000000,-0.525978,-0.571364
398,0.946000,0.692000,2,0.098000,0.200000,0.000000,0.000762,-0.044049,-0.026098,0.000000,-0.347424,-0.416809
399,0.400000,0.668000,1,0.066000,0.130000,0.000000,0.000369,-0.048077,-0.026024,0.000000,-0.344744,-0.418475
400,1.606000,1.664000,4,0.196000,0.415000,-0.000000,0.001419,-0.054776,-0.032223,0.000000,-0.300674,-0.386254
401,0.078000,1.616000,2,0.044000,0.060000,-0.000000,0.000248,-0.043127,-0.028850,0.000000,-0.286339,-0.358069
402,0.862000,1.270000,3,0.112000,0.220000,-0.000000,0.001725,-0.083350,-0.031356,0.000000,-0.215063,-0.328044
403,0.798000,1.360000,2,0.082000,0.165000,0.000000,0.001334,-0.026682,-0.030753,0.000000,-0.165884,-0.221985
404,0.748000,1.362000,3,0.098000,0.180000,-0.000000,0.000754,-0.029643,-0.030840,0.000000,-0.194110,-0.253838
405,0.972000,1.494000,4,0.156000,0.365000,-0.000000,0.000499,-0.096357,-0.034745,0.000000,-0.124691,-0.255294
406,0.520000,1.704000,3,0.094000,0.165000,0.000000,0.000540,-0.015064,-0.031421,0.000000,-0.261042,-0.306987
407,0.368000,1.384000,3,0.092000,0.170000,0.000000,0.000206,-0.046795,-0.031895,0.000000,-0.173793,-0.252278
408,0.398000,1.376000,3,0.084000,0.160000,-0.000000,0.001035,-0.024294,-0.030309,0.000000,-0.224342,-0.277911
409,0.152000,1.748000,3,0.072000,0.105000,0.000000,0.000464,-0.043405,-0.030173,0.000000,-0.283365,-0.356480
410,1.034000,1.380000,2,0.090000,0.185000,-0.000000,0.000239,-0.053737,-0.034529,-0.010546,-0.172037,-0.270610
411,0.596000,1.374000,6,0.162000,0.335000,0.000000,0.000147,-0.180199,-0.034156,0.000000,-0.120815,-0.335022
412,0.292000,1.392000,3,0.082000,0.140000,0.000000,0.000837,-0.023609,-0.030630,0.000000,-0.291807,-0.345209
413,1.022000,1.390000,2,0.088000,0.180000,-0.000000,0.000216,-0.056445,-0.032192,0.000000,-0.166153,-0.254574
414,0.278000,1.450000,3,0.078000,0.135000,-0.000000,0.000609,-0.026017,-0.031348,0.000000,-0.161232,-0.217989
415,0.566000,1.282000,3,0.100000,0.225000,-0.000000,0.000458,-0.074911,-0.033677,0.000000,-0.141615,-0.249746
416,0.986000,1.370000,2,0.090000,0.185000,0.000000,0.000569,-0.008105,-0.029985,0.000000,-0.215241,-0.252761
417,1.136000,1.120000,4,0.146000,0.300000,0.000000,0.000296,-0.023481,-0.029820,0.000000,-0.162017,-0.215022
418,0.452000,1.412000,2,0.080000,0.155000,0.000000,0.000287,-0.045009,-0.029884,-0.006236,-0.211497,-0.292340
419,0.304000,1.538000,5,0.104000,0.195000,0.000000,0.000179,-0.061184,-0.029450,0.000000,-0.280586,-0.371041
420,0.116000,1.580000,3,0.050000,0.085000,0.000000,0.000224,-0.023748,-0.025380,0.000000,-0.370662,-0.419566
421,0.192000,1.772000,3,0.074000,0.120000,-0.000000,0.000265,-0.011858,-0.026578,0.000000,-0.641562,-0.679733
422,0.232000,1.646000,3,0.078000,0.125000,-0.000000,0.000216,-0.014527,-0.025413,0.000000,-0.483642,-0.523366
423,0.422000,1.490000,2,0.066000,0.125000,-0.000000,0.001408,-0.019783,-0.026359,0.000000,-0.508656,-0.553390
424,0.410000,1.418000,2,0.086000,0.160000,0.000000,0.000166,-0.066663,-0.026199,0.000000,-0.443604,-0.536300
425,0.972000,1.620000,3,0.108000,0.210000,-0.000000,0.000238,0.009217,-0.028870,-0.002974,-0.557090,-0.579478
426,0.948000,1.860000,6,0.170000,0.305000,0.000000,0.001427,-0.115150,-0.021735,0.000000,-0.653155,-0.788613
427,0.290000,1.456000,3,0.084000,0.140000,0.000000,0.000139,-0.046960,-0.026184,0.000000,-0.420601,-0.493606
428,0.232000,1.696000,3,0.078000,0.125000,0.000000,0.000265,-0.063050,-0.025599,0.000000,-0.528876,-0.617261
429,0.156000,1.520000,3,0.054000,0.095000,-0.000000,0.000420,-0.023728,-0.031678,0.000000,-0.339304,-0.394290
430,0.992000,1.570000,3,0.104000,0.200000,-0.000000,0.000503,0.008755,-0.026486,0.000000,-0.603673,-0.620901
431,0.976000,1.048000,4,0.150000,0.300000,-0.000172,0.001913,-0.086692,-0.027093,0.000000,-0.488584,-0.600627
432,0.518000,1.356000,2,0.092000,0.180000,0.000000,0.000499,-0.013095,-0.026390,0.000000,-0.483946,-0.522932
433,0.132000,1.600000,4,0.052000,0.080000,0.000000,0.000160,-0.026323,-0.025584,0.000000,-0.457872,-0.509619
434,0.464000,1.356000,2,0.088000,0.170000,0.000000,0.000457,-0.033836,-0.025127,0.000000,-0.566663,-0.625169
435,1.862000,0.720000,2,0.136000,0.310000,-0.000000,0.000660,-0.103119,-0.024946,0.000000,-0.280893,-0.408299
436,0.346000,1.362000,3,0.088000,0.155000,-0.000000,0.000454,-0.113675,-0.025361,0.000000,-0.520563,-0.659146
