episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio,avg_r_info,avg_r_uncertainty,avg_r_track,avg_r_action,avg_r_collision,avg_r_out,avg_total_raw
2413,0.554000,2.270000,4,0.102000,0.175000,0.000000,0.000282,-0.101638,-0.042220,0.000000,-0.113654,-0.257231
2414,0.104000,2.020000,3,0.054000,0.060000,0.000000,0.001197,-0.025274,-0.042769,0.000000,-0.184817,-0.251664
2415,0.182000,1.520000,2,0.052000,0.090000,0.000000,0.000504,-0.036073,-0.043222,0.000000,-0.135338,-0.214129
2416,0.554000,2.330000,4,0.104000,0.180000,0.000000,0.000209,-0.115066,-0.043321,0.000000,-0.117260,-0.275438
2417,0.204000,1.480000,2,0.054000,0.095000,0.000000,0.000640,-0.031470,-0.044036,-0.009855,-0.176359,-0.261082
2418,0.292000,1.450000,2,0.056000,0.100000,0.000000,0.000776,-0.047019,-0.039946,0.000000,-0.150896,-0.237085
2419,0.258000,2.200000,3,0.074000,0.125000,0.000000,0.000218,-0.075149,-0.040357,0.000000,-0.207638,-0.322926
2420,0.050000,1.610000,2,0.034000,0.045000,0.000000,0.000635,-0.036775,-0.041490,0.000000,-0.157379,-0.235009
2421,0.264000,2.120000,3,0.070000,0.115000,-0.000000,0.000272,-0.053457,-0.045224,0.000000,-0.062554,-0.160963
2422,0.116000,1.490000,2,0.040000,0.060000,0.000000,0.000956,-0.022356,-0.037905,0.000000,-0.492527,-0.551832
2423,0.156000,2.240000,3,0.062000,0.095000,0.000000,0.000264,-0.043824,-0.044656,0.000000,-0.115522,-0.203737
2424,0.032000,1.650000,2,0.030000,0.035000,0.000000,0.000326,-0.017648,-0.044001,0.000000,-0.115690,-0.177014
2425,0.624000,1.370000,2,0.078000,0.155000,0.000000,0.000608,-0.024240,-0.039052,0.000000,-0.210796,-0.273480
2426,0.062000,1.650000,2,0.036000,0.050000,-0.000000,0.000202,-0.052777,-0.044708,0.000000,-0.089963,-0.187246
2427,0.428000,1.900000,4,0.094000,0.125000,0.000000,0.001713,-0.022988,-0.041741,0.000000,-0.217773,-0.280788
2428,0.186000,2.210000,3,0.066000,0.105000,0.000000,0.000281,-0.052736,-0.041827,0.000000,-0.173056,-0.267338
2429,0.128000,2.160000,3,0.060000,0.090000,0.000000,0.000450,-0.053470,-0.045380,-0.005038,-0.112399,-0.215838
2430,0.020000,0.760000,1,0.016000,0.020000,-0.000000,0.000476,-0.021066,-0.042454,0.000000,-0.423034,-0.486078
2431,0.026000,1.640000,2,0.028000,0.030000,-0.000000,0.000577,-0.020181,-0.042464,0.000000,-0.436331,-0.498399
2432,0.368000,2.100000,3,0.084000,0.135000,-0.000000,0.000659,-0.038536,-0.040833,0.000000,-0.462817,-0.541527
2433,0.150000,2.350000,3,0.062000,0.070000,0.000000,0.000459,-0.019878,-0.043342,-0.005132,-0.378242,-0.446135
2434,0.046000,2.420000,3,0.044000,0.040000,0.000000,0.000588,-0.028468,-0.041915,0.000000,-0.296805,-0.366600
2435,0.652000,2.830000,4,0.116000,0.185000,-0.000000,0.000303,-0.045133,-0.035732,0.000000,-0.467371,-0.547932
2436,0.852000,2.120000,3,0.096000,0.180000,0.000000,0.000579,-0.078713,-0.035159,0.000000,-1.067541,-1.180835
2437,0.012000,0.910000,1,0.014000,0.015000,-0.000000,0.000867,-0.019053,-0.039839,0.000000,-0.972607,-1.030632
2438,0.512000,2.850000,4,0.108000,0.170000,0.000000,0.000283,-0.034598,-0.038911,0.000000,-0.963774,-1.037000
2439,0.202000,1.450000,2,0.050000,0.070000,-0.000000,0.000467,0.001395,-0.044778,0.000000,-0.351975,-0.394891
2440,0.216000,1.846000,3,0.076000,0.130000,0.000000,0.001167,-0.101832,-0.036250,0.000000,-0.866127,-1.003040
2441,0.152000,1.500000,2,0.048000,0.080000,-0.000000,0.001216,-0.005555,-0.038444,0.000000,-0.939307,-0.982090
2442,0.166000,2.220000,3,0.064000,0.100000,0.000000,0.000574,-0.036379,-0.036432,0.000000,-0.875723,-0.947961
2443,0.012000,0.760000,1,0.014000,0.015000,-0.000000,0.000943,-0.021755,-0.041640,0.000000,-0.329223,-0.391675
2444,0.126000,2.250000,3,0.058000,0.085000,-0.000000,0.000573,-0.049883,-0.039266,-0.013441,-0.497307,-0.599324
2445,0.140000,1.500000,2,0.046000,0.075000,0.000000,0.001182,-0.027782,-0.036512,0.000000,-0.945028,-1.008140
2446,0.366000,2.270000,3,0.078000,0.110000,0.000000,0.000347,-0.007238,-0.040689,0.000000,-0.978316,-1.025897
2447,0.400000,1.390000,2,0.062000,0.095000,-0.000000,0.000888,-0.010654,-0.044146,0.000000,-0.388511,-0.442423
2448,0.222000,2.910000,4,0.080000,0.120000,0.000000,0.000339,-0.019373,-0.032840,0.000000,-0.984932,-1.036807
2449,0.374000,2.270000,4,0.096000,0.150000,-0.000000,0.000195,-0.023152,-0.038460,0.000000,-0.818737,-0.880155
2450,1.016000,1.972000,3,0.130000,0.225000,0.000000,0.000765,-0.029799,-0.038128,0.000000,-0.771154,-0.838316
2451,0.018000,1.070000,2,0.026000,0.025000,-0.000000,0.001044,-0.062629,-0.041534,0.000000,-0.746935,-0.850054
2452,0.234000,2.860000,4,0.086000,0.135000,0.000000,0.000298,-0.063235,-0.035203,0.000000,-0.796904,-0.895043
2453,2.866000,1.830000,4,0.174000,0.335000,-0.000000,0.000514,-0.124817,-0.040178,0.000000,-0.701132,-0.865613
2454,0.268000,1.690000,4,0.092000,0.150000,0.000000,0.001324,-0.031621,-0.045483,0.000000,-0.147459,-0.223238
2455,0.156000,0.710000,1,0.032000,0.060000,-0.000000,0.000650,-0.017832,-0.043096,-0.016505,-0.247452,-0.324235
2456,0.324000,2.140000,5,0.110000,0.160000,-0.000000,0.000943,-0.014847,-0.038022,0.000000,-0.729150,-0.781075
2457,0.050000,1.640000,2,0.034000,0.045000,0.000000,0.000593,-0.047570,-0.038552,0.000000,-0.295524,-0.381052
2458,0.158000,2.180000,3,0.058000,0.085000,0.000000,0.001098,-0.008053,-0.034898,0.000000,-0.550925,-0.592778
2459,0.276000,1.062000,2,0.062000,0.110000,0.000000,0.000581,-0.071664,-0.042301,0.000000,-0.168675,-0.282059
2460,0.114000,2.230000,3,0.056000,0.080000,0.000000,0.000669,-0.043795,-0.039094,0.000000,-0.438976,-0.521196
2461,0.042000,1.660000,2,0.032000,0.040000,0.000000,0.000577,-0.041420,-0.041503,0.000000,-0.249104,-0.331450
2462,0.134000,2.200000,3,0.060000,0.090000,-0.000000,0.000221,-0.051776,-0.037031,0.000000,-0.702193,-0.790780
2463,0.126000,1.220000,3,0.050000,0.110000,-0.000000,0.000988,-0.027011,-0.038727,0.000000,-0.195693,-0.260443
2464,1.264000,2.640000,4,0.126000,0.200000,-0.000000,0.000528,-0.027777,-0.040686,-0.006411,-0.181179,-0.255525
2465,0.074000,0.002000,1,0.020000,0.045000,-0.000000,0.001277,-0.039130,-0.040241,0.000000,-0.204741,-0.282834
2466,0.308000,2.900000,4,0.092000,0.150000,0.000000,0.000115,-0.057140,-0.038264,0.000000,-0.209811,-0.305100
2467,0.132000,0.580000,1,0.030000,0.055000,0.000000,0.001199,-0.020272,-0.032157,0.000000,-0.329503,-0.380733
2468,0.660000,2.330000,4,0.108000,0.190000,-0.000000,0.001653,-0.063668,-0.032873,0.000000,-0.622209,-0.717097
2469,1.668000,2.650000,4,0.150000,0.225000,-0.000000,0.001918,-0.022602,-0.032624,0.000000,-0.392149,-0.445457
2470,0.948000,2.000000,4,0.124000,0.290000,0.000000,0.000517,-0.226104,-0.036987,0.000000,-0.160745,-0.423319
2471,0.328000,2.880000,4,0.096000,0.155000,0.000000,0.000158,-0.028139,-0.036268,0.000000,-0.341137,-0.405386
2472,0.826000,2.612000,4,0.146000,0.220000,-0.000000,0.000537,-0.068699,-0.038169,0.000000,-0.220596,-0.326927
2473,0.790000,2.420000,4,0.126000,0.235000,0.000000,0.000523,-0.128129,-0.036464,0.000000,-0.247149,-0.411219
2474,0.612000,1.700000,3,0.100000,0.235000,0.000000,0.001162,-0.057523,-0.032549,0.000000,-0.309801,-0.398711
2475,0.002000,0.760000,1,0.010000,0.005000,-0.000000,0.000874,-0.014046,-0.037268,0.000000,-0.183827,-0.234267
2476,0.156000,2.100000,5,0.086000,0.115000,-0.000000,0.000720,-0.121155,-0.040661,0.000000,-0.166047,-0.327143
2477,0.302000,1.410000,3,0.076000,0.130000,0.000000,0.001002,-0.134032,-0.034911,0.000000,-0.283398,-0.451338
2478,0.042000,0.630000,1,0.020000,0.030000,-0.000000,0.001275,-0.011079,-0.037197,0.000000,-0.284712,-0.331713
2479,0.104000,2.020000,3,0.056000,0.060000,-0.000000,0.000924,0.009327,-0.038471,0.000000,-0.432438,-0.460657
2480,0.324000,2.280000,4,0.096000,0.160000,-0.000000,0.000536,-0.182105,-0.039453,0.000000,-0.120485,-0.341506
2481,0.140000,1.340000,2,0.046000,0.075000,0.000000,0.000674,-0.021602,-0.036824,0.000000,-0.172626,-0.230378
2482,0.386000,1.352000,3,0.078000,0.150000,0.000000,0.001278,-0.111402,-0.033316,0.000000,-0.275046,-0.418486
2483,0.248000,2.880000,4,0.088000,0.125000,0.000000,0.000345,-0.013294,-0.039512,0.000000,-0.262234,-0.314695
2484,0.452000,2.240000,3,0.078000,0.135000,0.000000,0.000353,-0.091850,-0.039988,0.000000,-0.173334,-0.304819
2485,0.122000,2.220000,3,0.058000,0.085000,-0.000000,0.001326,0.006481,-0.033556,0.000000,-0.489687,-0.515437
2486,0.056000,1.440000,3,0.044000,0.050000,0.000000,0.001375,-0.057998,-0.038405,0.000000,-0.240631,-0.335659
2487,0.086000,1.550000,2,0.040000,0.060000,-0.000000,0.000822,-0.030645,-0.039935,0.000000,-0.321865,-0.391623
2488,0.156000,1.530000,3,0.062000,0.095000,-0.000000,0.000462,-0.124584,-0.039666,0.000000,-0.093012,-0.256800
2489,0.378000,2.162000,4,0.094000,0.190000,-0.000000,0.000317,-0.129920,-0.037375,0.000000,-0.131911,-0.298890
2490,0.078000,2.280000,3,0.048000,0.060000,0.000000,0.000435,-0.050501,-0.038540,0.000000,-0.154095,-0.242701
2491,0.244000,2.840000,4,0.082000,0.115000,-0.000000,0.000394,-0.052756,-0.040087,0.000000,-0.267913,-0.360361
2492,0.052000,2.200000,3,0.044000,0.050000,0.000000,0.000836,-0.044610,-0.041484,0.000000,-0.208338,-0.293596
2493,0.128000,1.520000,2,0.046000,0.075000,0.000000,0.001265,-0.002513,-0.038926,0.000000,-0.224316,-0.264489
2494,0.164000,2.210000,3,0.064000,0.100000,0.000000,0.000484,-0.025859,-0.039114,0.000000,-0.160408,-0.224897
2495,0.234000,2.080000,4,0.080000,0.140000,0.000000,0.000379,-0.086615,-0.039344,0.000000,-0.127651,-0.253230
2496,0.264000,1.370000,3,0.076000,0.130000,0.000000,0.000994,-0.111422,-0.034651,0.000000,-0.248055,-0.393134
2497,0.078000,1.550000,2,0.036000,0.050000,0.000000,0.000749,-0.024857,-0.038938,0.000000,-0.160019,-0.223065
2498,0.152000,1.050000,2,0.048000,0.080000,0.000000,0.001445,-0.012793,-0.036108,0.000000,-0.454395,-0.501851
2499,0.158000,1.050000,2,0.042000,0.065000,-0.000000,0.001451,-0.040013,-0.037563,0.000000,-0.298857,-0.374982
2500,0.020000,0.730000,1,0.016000,0.020000,0.000000,0.000785,-0.024760,-0.037501,0.000000,-0.371584,-0.433060
2501,0.122000,1.882000,4,0.070000,0.090000,0.000000,0.000512,-0.040122,-0.037764,0.000000,-0.292717,-0.370092
2502,0.098000,1.520000,2,0.042000,0.065000,0.000000,0.000677,-0.019427,-0.039553,0.000000,-0.262583,-0.320887
2503,0.164000,1.790000,3,0.062000,0.095000,0.000000,0.000700,-0.007786,-0.037817,0.000000,-0.476509,-0.521412
2504,0.072000,1.590000,2,0.038000,0.055000,0.000000,0.000865,-0.025269,-0.040542,0.000000,-0.130359,-0.195304
2505,0.030000,2.260000,3,0.040000,0.040000,0.000000,0.000567,-0.050366,-0.032843,0.000000,-0.403252,-0.485893
2506,0.254000,1.720000,3,0.074000,0.125000,0.000000,0.000675,-0.039348,-0.037335,0.000000,-0.235854,-0.311861
2507,0.158000,1.890000,3,0.064000,0.100000,0.000000,0.000507,-0.020728,-0.036429,0.000000,-0.213766,-0.270416
2508,0.148000,2.250000,3,0.062000,0.095000,0.000000,0.000222,-0.059871,-0.037050,0.000000,-0.424379,-0.521077
2509,0.152000,2.250000,3,0.060000,0.090000,0.000000,0.000198,-0.079636,-0.036343,0.000000,-0.381665,-0.497447
2510,0.376000,2.440000,5,0.118000,0.195000,0.000000,0.000699,-0.154910,-0.033461,0.000000,-0.362080,-0.549752
2511,0.296000,1.390000,3,0.078000,0.135000,0.000000,0.000586,-0.086955,-0.039569,0.000000,-0.150159,-0.276097
2512,0.256000,2.382000,4,0.092000,0.200000,0.000000,0.000576,-0.161033,-0.038039,0.000000,-0.407502,-0.605998
2513,0.072000,1.240000,2,0.038000,0.055000,0.000000,0.000696,-0.021833,-0.036398,0.000000,-0.250463,-0.307998
2514,0.358000,1.420000,4,0.100000,0.170000,-0.000000,0.000961,-0.127877,-0.039012,0.000000,-0.262378,-0.428305
2515,0.154000,2.212000,3,0.066000,0.100000,0.000000,0.000240,-0.070502,-0.038910,0.000000,-0.363319,-0.472491
2516,0.098000,1.480000,2,0.042000,0.065000,0.000000,0.000877,-0.034052,-0.040165,0.000000,-0.176269,-0.249609
2517,0.086000,1.560000,2,0.040000,0.060000,0.000000,0.000556,-0.025014,-0.038049,0.000000,-0.172239,-0.234747
2518,0.098000,1.510000,2,0.042000,0.065000,0.000000,0.000711,-0.025777,-0.041198,0.000000,-0.139570,-0.205835
2519,0.156000,0.600000,1,0.032000,0.060000,-0.000000,0.001213,-0.005089,-0.034968,0.000000,-0.432761,-0.471605
2520,0.162000,2.290000,3,0.064000,0.100000,0.000000,0.000161,-0.035330,-0.037923,0.000000,-0.468867,-0.541960
2521,0.116000,1.530000,2,0.040000,0.060000,0.000000,0.000743,-0.015094,-0.037140,0.000000,-0.186195,-0.237686
2522,0.080000,2.100000,3,0.052000,0.070000,0.000000,0.000639,-0.055488,-0.037429,0.000000,-0.542412,-0.634690
2523,0.134000,2.030000,3,0.060000,0.090000,0.000000,0.000561,-0.046580,-0.035473,0.000000,-0.391963,-0.473455
2524,0.068000,1.340000,2,0.036000,0.050000,-0.000000,0.001099,-0.036558,-0.034563,0.000000,-0.518555,-0.588577
2525,0.140000,2.220000,3,0.060000,0.090000,-0.000000,0.000318,-0.077537,-0.032302,0.000000,-0.470456,-0.579977
2526,0.158000,2.260000,3,0.064000,0.100000,0.000000,0.000157,-0.081112,-0.036044,0.000000,-0.328063,-0.445061
2527,0.214000,2.010000,4,0.084000,0.130000,0.000000,0.000459,-0.089838,-0.037971,0.000000,-0.265825,-0.393174
2528,0.048000,1.250000,2,0.032000,0.040000,0.000000,0.001355,-0.028342,-0.036809,0.000000,-0.623362,-0.687158
2529,0.054000,2.250000,3,0.044000,0.050000,0.000000,0.000460,-0.057767,-0.037594,0.000000,-0.353717,-0.448618
2530,0.354000,2.350000,4,0.096000,0.195000,0.000000,0.000309,-0.079001,-0.034428,0.000000,-0.385355,-0.498476
2531,0.110000,0.620000,1,0.028000,0.050000,-0.000000,0.000886,0.001979,-0.034842,0.000000,-0.332513,-0.364489
2532,0.206000,2.090000,4,0.082000,0.125000,-0.000000,0.000313,-0.108228,-0.038422,0.000000,-0.317563,-0.463901
2533,0.074000,2.120000,3,0.050000,0.065000,0.000000,0.000494,-0.036686,-0.035390,0.000000,-0.423238,-0.494820
2534,0.212000,0.520000,2,0.054000,0.095000,-0.000000,0.000734,-0.034564,-0.033098,0.000000,-0.415775,-0.482703
2535,0.112000,2.210000,3,0.056000,0.080000,-0.049762,0.000932,-0.045906,-0.033597,0.000000,-0.479223,-0.607556
2536,0.118000,2.240000,3,0.058000,0.085000,-0.000000,0.000363,-0.078900,-0.032980,0.000000,-0.500225,-0.611743
2537,0.098000,2.170000,3,0.052000,0.070000,0.000000,0.000419,-0.046684,-0.034869,0.000000,-0.201812,-0.282945
2538,0.144000,2.270000,3,0.062000,0.095000,0.000000,0.000184,-0.090621,-0.037024,0.000000,-0.220434,-0.347894
2539,0.092000,1.550000,2,0.040000,0.060000,-0.000000,0.000605,-0.027424,-0.035052,0.000000,-0.545067,-0.606939
2540,0.294000,1.900000,4,0.088000,0.140000,0.000000,0.000709,-0.109255,-0.037123,0.000000,-0.345306,-0.490975
2541,0.032000,1.380000,2,0.030000,0.035000,0.000000,0.000486,-0.017326,-0.037076,0.000000,-0.574829,-0.628745
2542,0.072000,0.640000,1,0.024000,0.040000,-0.000000,0.000809,-0.015062,-0.039420,0.000000,-0.287879,-0.341553
2543,0.072000,2.110000,3,0.050000,0.065000,0.000000,0.000738,-0.033606,-0.034896,0.000000,-0.270268,-0.338032
2544,0.244000,2.252000,3,0.070000,0.110000,0.000000,0.000152,-0.136555,-0.033235,0.000000,-0.344671,-0.514309
2545,0.114000,2.310000,3,0.056000,0.080000,-0.000000,0.000451,-0.004090,-0.031285,0.000000,-0.628231,-0.663156
2546,0.084000,2.030000,3,0.052000,0.070000,0.000000,0.000656,-0.016355,-0.034708,0.000000,-0.504362,-0.554769
2547,0.086000,1.550000,2,0.040000,0.060000,0.000000,0.001277,-0.013067,-0.039083,0.000000,-0.323212,-0.374085
2548,0.140000,2.040000,3,0.062000,0.095000,0.000000,0.000524,-0.053524,-0.040448,0.000000,-0.203693,-0.297141
2549,0.374000,1.382000,2,0.076000,0.135000,0.000000,0.000706,-0.051483,-0.032644,0.000000,-0.318531,-0.401951
2550,0.106000,2.200000,3,0.056000,0.080000,-0.000000,0.000368,-0.065507,-0.037307,0.000000,-0.373876,-0.476322
2551,0.118000,2.120000,3,0.058000,0.085000,0.000000,0.000617,-0.053675,-0.035379,0.000000,-0.549358,-0.637795
2552,0.140000,2.170000,3,0.060000,0.090000,0.000000,0.000391,-0.073689,-0.033672,0.000000,-0.547229,-0.654199
2553,0.918000,2.052000,4,0.114000,0.200000,0.000000,0.000201,-0.163671,-0.030168,0.000000,-0.499154,-0.692792
2554,0.122000,2.260000,3,0.058000,0.085000,0.000000,0.000300,-0.074417,-0.033058,0.000000,-0.604993,-0.712168
2555,0.050000,1.650000,2,0.034000,0.045000,0.000000,0.000311,-0.048983,-0.032729,0.000000,-0.423781,-0.505182
2556,0.050000,1.630000,2,0.034000,0.045000,0.000000,0.000575,-0.042764,-0.035700,0.000000,-0.445218,-0.523107
2557,0.050000,1.470000,2,0.034000,0.035000,0.000000,0.000584,-0.009381,-0.030177,0.000000,-0.392187,-0.431160
2558,0.162000,1.540000,2,0.050000,0.085000,0.000000,0.000469,-0.035352,-0.035889,0.000000,-0.278058,-0.348830
2559,0.086000,1.580000,2,0.040000,0.060000,-0.028543,0.001141,-0.052737,-0.036818,0.000000,-0.381034,-0.497989
2560,0.054000,2.370000,3,0.044000,0.050000,-0.000000,0.000261,-0.061091,-0.031457,0.000000,-0.385553,-0.477841
2561,0.140000,2.310000,3,0.060000,0.090000,0.000000,0.000200,-0.061489,-0.033330,-0.002073,-0.352170,-0.448863
2562,0.140000,2.270000,3,0.060000,0.090000,0.000000,0.000250,-0.076038,-0.033431,0.000000,-0.330912,-0.440130
2563,0.144000,1.540000,2,0.048000,0.080000,0.000000,0.000882,-0.005782,-0.032544,-0.005378,-0.467194,-0.510016
2564,0.042000,1.580000,2,0.032000,0.040000,-0.000000,0.000721,-0.037104,-0.033652,-0.005058,-0.369905,-0.444998
2565,0.114000,1.550000,2,0.044000,0.070000,0.000000,0.000598,-0.036590,-0.033355,0.000000,-0.353318,-0.422664
2566,0.116000,1.610000,2,0.040000,0.060000,0.000000,0.000302,-0.050756,-0.031600,0.000000,-0.308992,-0.391046
2567,0.212000,2.230000,3,0.068000,0.110000,-0.000000,0.000919,-0.029187,-0.026872,0.000000,-0.612425,-0.667564
2568,0.092000,1.610000,2,0.036000,0.050000,0.000000,0.000929,-0.034134,-0.031846,0.000000,-0.381914,-0.446966
2569,0.142000,2.300000,3,0.062000,0.095000,-0.000000,0.000216,-0.093719,-0.032420,0.000000,-0.330195,-0.456119
2570,0.200000,1.520000,2,0.054000,0.095000,-0.000000,0.000446,-0.023545,-0.033962,0.000000,-0.450130,-0.507191
2571,0.092000,1.590000,2,0.040000,0.060000,-0.000000,0.000599,-0.042023,-0.032476,0.000000,-0.339250,-0.413150
2572,0.140000,1.570000,2,0.046000,0.075000,-0.000000,0.000322,-0.044621,-0.034597,0.000000,-0.235141,-0.314037
2573,0.158000,2.310000,3,0.064000,0.100000,0.000000,0.000174,-0.068887,-0.028567,0.000000,-0.690651,-0.787931
2574,0.076000,1.610000,2,0.038000,0.055000,0.000000,0.000647,-0.037347,-0.037554,0.000000,-0.371503,-0.445757
2575,0.072000,1.450000,2,0.038000,0.055000,-0.000000,0.001174,-0.029631,-0.033330,0.000000,-0.392065,-0.453851
2576,0.148000,2.290000,3,0.062000,0.095000,-0.000000,0.000151,-0.074556,-0.035343,0.000000,-0.364942,-0.474689
2577,0.054000,1.650000,2,0.034000,0.045000,0.000000,0.000918,-0.044470,-0.035929,0.000000,-0.316263,-0.395744
2578,0.092000,1.540000,2,0.040000,0.060000,-0.000000,0.000700,-0.027454,-0.035135,0.000000,-0.373376,-0.435266
2579,0.042000,0.880000,1,0.020000,0.030000,0.000000,0.001217,-0.017720,-0.037710,0.000000,-0.357840,-0.412053
2580,0.150000,2.170000,3,0.062000,0.095000,-0.069315,0.000513,-0.052711,-0.039475,0.000000,-0.493245,-0.654232
2581,0.202000,1.490000,3,0.068000,0.140000,0.000000,0.000398,-0.098638,-0.042538,0.000000,-0.288592,-0.429369
2582,0.144000,2.040000,3,0.060000,0.090000,0.000000,0.000501,-0.064777,-0.041198,0.000000,-0.202647,-0.308122
2583,0.082000,2.300000,3,0.052000,0.070000,0.000000,0.000237,-0.068365,-0.037289,0.000000,-0.180470,-0.285887
2584,0.098000,1.550000,2,0.042000,0.065000,0.000000,0.000593,-0.044590,-0.039832,0.000000,-0.257346,-0.341174
2585,0.104000,2.340000,3,0.054000,0.075000,0.000000,0.000118,-0.069014,-0.041843,0.000000,-0.321406,-0.432146
2586,0.188000,1.460000,2,0.052000,0.090000,-0.000000,0.000792,-0.029745,-0.043726,0.000000,-0.223047,-0.295727
2587,0.100000,2.020000,3,0.052000,0.070000,-0.000000,0.000795,-0.023609,-0.044356,0.000000,-0.164830,-0.232000
2588,0.172000,2.126000,5,0.086000,0.125000,0.000000,0.000763,-0.095249,-0.034549,0.000000,-0.216853,-0.345888
2589,0.204000,2.700000,4,0.082000,0.125000,0.000000,0.000156,-0.049461,-0.038638,0.000000,-0.201383,-0.289326
2590,0.386000,2.250000,6,0.132000,0.235000,-0.000000,0.001571,-0.131828,-0.043329,0.000000,-0.067213,-0.240799
2591,0.086000,1.530000,2,0.040000,0.060000,0.000000,0.000826,-0.033241,-0.037518,0.000000,-0.258816,-0.328749
2592,0.070000,2.090000,3,0.050000,0.065000,0.000000,0.000934,-0.039734,-0.034761,0.000000,-0.414113,-0.487675
2593,0.042000,1.610000,2,0.032000,0.040000,-0.000000,0.001176,-0.033055,-0.037372,0.000000,-0.257207,-0.326458
2594,0.120000,1.550000,2,0.044000,0.070000,-0.000000,0.001023,-0.006325,-0.033904,0.000000,-0.321477,-0.360684
2595,0.020000,0.700000,1,0.016000,0.020000,-0.092007,0.000907,-0.016198,-0.035802,0.000000,-0.345946,-0.489046
2596,0.036000,2.300000,3,0.042000,0.045000,-0.000000,0.000365,-0.054043,-0.033780,0.000000,-0.179851,-0.267310
2597,0.062000,1.630000,2,0.036000,0.050000,0.000000,0.000736,-0.043418,-0.036560,0.000000,-0.168029,-0.247271
2598,0.106000,2.130000,3,0.056000,0.080000,-0.000000,0.000736,-0.051996,-0.037231,0.000000,-0.437917,-0.526408
2599,0.038000,2.360000,3,0.040000,0.040000,0.000000,0.000382,-0.054807,-0.034906,-0.010100,-0.260636,-0.360068
2600,0.104000,2.210000,3,0.056000,0.080000,-0.000000,0.000300,-0.063836,-0.033949,0.000000,-0.396353,-0.493838
2601,0.070000,2.050000,3,0.050000,0.065000,0.000000,0.000249,-0.047583,-0.037720,0.000000,-0.434715,-0.519768
2602,0.072000,0.870000,1,0.024000,0.040000,-0.000000,0.001089,-0.016587,-0.032370,0.000000,-0.300468,-0.348336
2603,0.054000,1.640000,2,0.034000,0.045000,0.000000,0.000285,-0.038158,-0.035426,0.000000,-0.619154,-0.692454
2604,0.636000,0.862000,2,0.080000,0.185000,0.000000,0.000239,-0.097828,-0.034639,0.000000,-0.353323,-0.485552
2605,0.040000,1.610000,2,0.032000,0.040000,0.000000,0.000463,-0.037750,-0.034513,0.000000,-0.287000,-0.358799
2606,0.030000,0.900000,1,0.018000,0.025000,-0.000000,0.000756,-0.019391,-0.034063,0.000000,-0.379317,-0.432015
2607,0.054000,1.550000,2,0.034000,0.045000,-0.000000,0.000702,-0.030252,-0.034120,0.000000,-0.413976,-0.477646
2608,0.088000,1.740000,3,0.050000,0.065000,0.000000,0.000754,-0.048335,-0.036211,0.000000,-0.300287,-0.384079
2609,0.036000,1.650000,2,0.030000,0.035000,0.000000,0.000485,-0.043621,-0.034590,0.000000,-0.216482,-0.294208
2610,0.172000,2.330000,3,0.062000,0.095000,0.000000,0.000247,-0.020874,-0.035041,0.000000,-0.189608,-0.245277
2611,0.140000,2.250000,3,0.060000,0.090000,0.000000,0.000284,-0.071534,-0.035609,0.000000,-0.156738,-0.263597
2612,0.096000,1.670000,3,0.046000,0.100000,0.000000,0.000226,-0.038134,-0.039453,0.000000,-0.273580,-0.350941
2613,0.062000,1.680000,3,0.040000,0.080000,-0.000000,0.000264,-0.025785,-0.037332,0.000000,-0.289102,-0.351955
2614,0.032000,1.490000,2,0.028000,0.030000,0.000000,0.001451,-0.026791,-0.037959,0.000000,-0.418143,-0.481443
2615,0.102000,1.580000,2,0.042000,0.065000,0.000000,0.000533,-0.034383,-0.038828,0.000000,-0.450173,-0.522851
2616,0.332000,2.460000,5,0.110000,0.190000,-0.064472,0.000836,-0.046443,-0.040502,0.000000,-0.202618,-0.353199
2617,0.104000,2.340000,3,0.056000,0.075000,-0.000000,0.000360,-0.034083,-0.035254,0.000000,-0.356611,-0.425588
2618,0.168000,2.220000,3,0.060000,0.090000,0.000000,0.000107,-0.024242,-0.037948,0.000000,-0.532688,-0.594770
2619,0.170000,2.640000,4,0.072000,0.100000,0.000000,0.001462,-0.044755,-0.032967,0.000000,-0.570625,-0.646885
2620,0.096000,2.170000,3,0.052000,0.070000,-0.000000,0.000940,-0.041978,-0.028967,0.000000,-0.754458,-0.824463
2621,0.156000,2.690000,4,0.076000,0.110000,0.000000,0.000672,-0.045758,-0.035144,0.000000,-0.456816,-0.537047
2622,0.264000,1.670000,5,0.092000,0.145000,0.000000,0.000861,-0.072051,-0.032555,0.000000,-0.638294,-0.742039
2623,0.054000,1.590000,2,0.034000,0.045000,-0.000000,0.000752,-0.019578,-0.035114,0.000000,-0.515271,-0.569211
2624,0.312000,2.542000,4,0.092000,0.200000,0.000000,0.000820,-0.059486,-0.030825,0.000000,-0.564353,-0.653845
2625,0.462000,2.606000,4,0.108000,0.180000,0.000000,0.000110,-0.078268,-0.030133,0.000000,-0.607417,-0.715707
2626,0.024000,1.600000,2,0.028000,0.030000,-0.000000,0.001492,-0.032087,-0.033803,0.000000,-0.734054,-0.798451
2627,0.186000,2.250000,4,0.082000,0.110000,0.000000,0.000339,-0.012465,-0.035481,0.000000,-0.494189,-0.541796
