episode,avg_reward,avg_r_info,avg_r_track,avg_r_action,avg_r_boundary,avg_r_collision,avg_r_uncertainty,clip_ratio,acquire,keep,lost,unlock,reacquire
10062,-110.243895,-0.063547,0.149428,-0.017718,-1.381257,0.000000,0.145313,0.248000,3,10,12,3,0
10063,-93.515270,0.098829,-0.040589,-0.020579,-1.358155,0.000000,0.141199,0.298000,3,10,12,3,0
10064,-99.247440,-0.077897,-0.072404,-0.023246,-1.563717,0.000000,0.176578,0.362000,3,14,12,3,0
10065,-96.054424,-0.024056,-0.045826,-0.022786,-1.667255,0.000000,0.152853,0.342000,1,3,4,1,0
10066,-166.550815,-0.045932,-0.008217,-0.016235,-2.644089,0.000000,0.193525,0.386000,2,14,9,2,0
10067,-139.159778,-0.070135,0.116585,-0.022540,-2.032634,0.000000,0.127416,0.316000,4,23,18,4,0
10068,-142.889747,-0.070193,-0.010046,-0.020304,-1.994261,0.000000,0.094923,0.336000,2,14,9,2,0
10069,-223.575981,0.093435,-0.072107,-0.015715,-3.035167,0.000000,0.068134,0.390000,3,13,14,3,0
10070,-107.406914,-0.057362,-0.024121,-0.024195,-1.344981,0.000000,0.096952,0.296000,1,9,4,1,0
10071,-147.318896,0.078475,-0.130032,-0.021990,-1.756016,-0.009337,0.126016,0.238000,3,16,15,3,0
10072,-84.870028,-0.001114,0.007951,-0.021304,-1.482219,0.000000,0.164136,0.304000,1,5,4,1,0
10073,-66.352619,-0.012438,-0.137803,-0.027462,-0.954732,0.000000,0.109327,0.234000,5,27,22,5,0
10074,-157.991732,0.231613,-0.121677,-0.023863,-1.775520,0.000000,0.037426,0.212000,3,43,17,3,0
10075,-127.014060,-0.002888,-0.114695,-0.024751,-1.321512,0.000000,0.048557,0.172000,5,13,21,5,0
10076,-62.875840,-0.158472,0.744937,-0.031833,-1.303969,-0.000726,0.221173,0.288000,2,5,8,2,0
10077,-97.466724,-0.126132,-0.049521,-0.022890,-1.167552,0.000000,0.143202,0.184000,6,47,25,6,0
10078,-192.281874,-0.017633,-0.018445,-0.016768,-2.625993,0.000000,0.146327,0.414000,3,10,14,3,0
10079,-158.439090,0.132036,-0.035971,-0.022087,-1.941197,0.000000,0.061528,0.266000,3,11,12,3,0
10080,-175.815801,-0.016401,-0.088560,-0.024470,-2.176543,0.000000,0.079207,0.286000,3,13,14,3,0
10081,-214.781769,0.138155,-0.180362,-0.018796,-2.506434,0.000000,0.044721,0.302000,3,16,17,3,0
10082,-138.341509,-0.000000,-0.123205,-0.026181,-1.595180,0.000000,0.071916,0.250000,2,13,19,2,2
10083,-162.392712,0.138155,-0.085134,-0.020928,-1.942968,0.000000,0.023352,0.198000,2,7,9,2,0
10084,-127.668510,-0.025422,-0.021068,-0.018585,-1.847387,0.000000,0.178325,0.208000,3,8,13,3,0
10085,-136.024015,-0.025071,0.022193,-0.026787,-2.058978,0.000000,0.133692,0.414000,5,29,22,5,0
10086,-178.851448,-0.014004,-0.049273,-0.021720,-2.681110,0.000000,0.122086,0.510000,4,10,16,4,0
10087,-153.628282,0.268730,-0.056710,-0.018996,-1.745724,0.000000,0.065705,0.196000,3,19,13,3,0
10088,-89.127426,-0.197198,-0.019406,-0.025360,-1.590853,0.000000,0.212474,0.344000,4,14,16,3,0
10089,-124.616309,0.065754,-0.032009,-0.023158,-1.737481,0.000000,0.133625,0.322000,1,2,4,1,0
10090,-124.639023,-0.099232,0.032497,-0.019919,-1.635351,0.000000,0.136280,0.332000,3,24,12,3,0
10091,-123.133884,0.101653,-0.032687,-0.016775,-1.423621,0.000000,0.125147,0.202000,1,6,4,1,0
10092,-119.822395,0.079551,-0.141241,-0.023014,-1.351898,0.000000,0.067015,0.236000,3,6,12,3,0
10093,-156.893028,0.121121,-0.106828,-0.023675,-1.552677,0.000000,0.082618,0.108000,2,10,9,2,0
10094,-167.381202,0.132060,-0.095823,-0.022572,-2.012084,0.000000,0.058942,0.276000,4,27,16,4,0
10095,-210.087846,-0.000022,0.002188,-0.017526,-2.829097,0.000000,0.089575,0.354000,1,5,4,1,0
10096,-195.338848,-0.001148,-0.146161,-0.019457,-2.872560,0.000000,0.162358,0.468000,1,6,4,1,0
10097,-79.286809,0.212215,-0.118473,-0.028925,-1.154981,-0.004798,0.178555,0.214000,5,37,21,5,0
10098,-137.074574,0.138155,-0.185388,-0.022109,-1.362375,-0.000750,0.041221,0.132000,5,33,21,5,0
10099,-182.774204,-0.065829,-0.109960,-0.020850,-2.422916,0.000000,0.116318,0.388000,3,11,14,3,0
10100,-181.331068,-0.038822,-0.104137,-0.023764,-2.147096,0.000000,0.095733,0.346000,4,30,17,4,0
10101,-171.528905,0.000000,-0.175364,-0.018583,-2.183817,0.000000,0.126859,0.228000,3,14,13,3,0
10102,-174.838492,-0.042199,-0.158062,-0.021302,-2.142648,0.000000,0.104047,0.316000,3,14,14,3,0
10103,-104.256933,0.096327,0.151404,-0.026201,-1.146801,0.000000,0.090720,0.110000,4,22,18,3,0
10104,-100.814513,0.097667,-0.311608,-0.019729,-1.346524,0.000000,0.174921,0.320000,2,20,9,2,0
10105,-114.201081,0.120416,-0.203608,-0.027076,-1.297484,0.000000,0.130755,0.236000,4,42,17,3,0
10106,-136.118398,-0.025454,-0.100562,-0.018929,-1.714918,0.000000,0.134247,0.336000,2,7,10,2,0
10107,-109.895217,-0.026192,0.160051,-0.022494,-2.020884,0.000000,0.144829,0.314000,2,11,9,2,0
10108,-109.734694,0.138155,0.019465,-0.027911,-1.070511,0.000000,0.039542,0.210000,9,43,41,8,1
10109,-114.880737,-0.011295,-0.100618,-0.020425,-1.739047,0.000000,0.135008,0.292000,2,10,8,2,0
10110,-149.233171,0.043169,-0.081374,-0.024549,-1.743694,0.000000,0.038343,0.250000,5,26,23,5,0
10111,-231.089598,0.112927,-0.060908,-0.017093,-2.796062,0.000000,0.076526,0.358000,1,7,4,1,0
10112,-102.367081,-0.017663,-0.080707,-0.028938,-1.274736,0.000000,0.148659,0.242000,3,12,8,2,0
10113,-86.052261,-0.050419,-0.074153,-0.023151,-1.309857,0.000000,0.183585,0.348000,1,1,4,1,0
10114,-158.703511,-0.051714,-0.054993,-0.024166,-1.973370,0.000000,0.073489,0.278000,2,10,8,2,0
10115,-75.489621,0.087246,0.030410,-0.023644,-1.176646,0.000000,0.150665,0.320000,2,6,8,2,0
10116,-74.620496,-0.164547,-0.139545,-0.025662,-1.135328,0.000000,0.163900,0.216000,2,7,8,2,0
10117,-132.015054,0.131502,-0.007001,-0.020248,-1.677201,0.000000,0.040633,0.200000,4,21,18,4,0
10118,-117.674309,-0.091755,-0.057104,-0.022753,-1.415396,0.000000,0.158363,0.262000,2,7,8,2,0
10119,-216.782163,0.138155,-0.134546,-0.020528,-2.484801,0.000000,0.029339,0.294000,3,17,17,3,0
10120,-138.757881,0.000000,-0.102251,-0.020845,-1.486296,0.000000,0.072235,0.108000,3,26,14,3,0
10121,-115.769544,0.102592,-0.084286,-0.023698,-1.505626,0.000000,0.103655,0.228000,2,11,8,2,0
10122,-113.920876,-0.046909,-0.062783,-0.023485,-1.273731,0.000000,0.105763,0.148000,2,13,9,2,0
10123,-130.760532,0.124015,-0.031631,-0.020636,-2.023548,0.000000,0.160365,0.326000,2,5,9,2,0
10124,-86.877093,0.007428,0.078302,-0.030369,-1.486713,0.000000,0.166143,0.316000,3,17,12,2,0
10125,-94.913956,-0.000536,-0.271400,-0.022782,-1.218854,0.000000,0.097972,0.266000,3,20,12,3,0
10126,-135.538261,-0.046251,0.221676,-0.020716,-1.533590,0.000000,0.116836,0.162000,4,20,17,4,0
10127,-86.114462,-0.000000,0.000102,-0.024087,-1.530607,0.000000,0.184596,0.338000,1,2,4,1,0
10128,-195.878175,0.253185,0.012451,-0.021745,-2.502575,0.000000,0.077652,0.364000,4,22,20,4,1
10129,-114.931340,0.000000,-0.045737,-0.023191,-1.502909,0.000000,0.101307,0.284000,3,18,20,3,1
10130,-227.287794,-0.000000,0.021962,-0.017148,-3.022331,0.000000,0.170938,0.502000,1,3,4,1,0
10131,-91.543352,0.098549,-0.104367,-0.016550,-1.106254,0.000000,0.071802,0.146000,2,9,13,2,1
10132,-170.161541,-0.026665,-0.127596,-0.018378,-2.429910,0.000000,0.162915,0.392000,1,21,4,1,0
10133,-178.063710,0.000000,-0.119331,-0.024907,-2.135241,0.000000,0.014910,0.318000,2,22,9,2,0
10134,-101.411486,-0.015599,-0.040039,-0.020144,-1.542237,0.000000,0.154186,0.342000,1,2,5,1,0
10135,-105.662368,-0.108137,-0.188971,-0.023801,-1.163110,0.000000,0.139137,0.228000,4,28,21,4,1
10136,-98.582184,0.091771,0.030006,-0.023115,-1.605922,0.000000,0.188405,0.350000,3,16,8,2,0
10137,-238.339054,0.000000,-0.038380,-0.014772,-2.821097,0.000000,0.087903,0.314000,2,13,12,2,0
10138,-203.541909,-0.064825,-0.096663,-0.021061,-2.356857,0.000000,0.037106,0.306000,2,14,13,2,1
10139,-164.925162,0.123416,-0.036817,-0.020352,-2.014028,0.000000,0.034733,0.240000,3,20,15,3,0
10140,-133.611290,-0.043941,-0.001418,-0.029924,-1.304608,0.000000,0.049987,0.106000,5,27,26,5,1
10141,-187.044061,-0.028240,-0.069523,-0.017548,-2.146506,0.000000,0.089910,0.240000,2,10,9,2,0
10142,-215.184311,0.000000,-0.073142,-0.016259,-2.530832,0.000000,0.039916,0.288000,3,24,15,3,0
10143,-160.286569,0.046362,-0.043698,-0.022696,-2.135327,0.000000,0.160052,0.350000,2,4,8,2,0
10144,-118.770026,0.209437,-0.058753,-0.013933,-1.378308,0.000000,0.052476,0.130000,1,3,4,1,0
10145,-198.427233,-0.035835,-0.025942,-0.018762,-2.327799,0.000000,0.045791,0.250000,3,29,16,3,0
10146,-153.880736,0.095636,-0.052909,-0.020338,-1.920793,0.000000,0.045946,0.210000,5,18,20,5,0
10147,-120.280024,-0.063363,0.000000,-0.015373,-2.004414,0.000000,0.195835,0.380000,0,0,0,0,0
10148,-137.570163,0.091348,0.042684,-0.020675,-2.062946,0.000000,0.157524,0.270000,3,10,16,3,0
10149,-84.294041,-0.008364,0.000000,-0.020834,-1.564549,0.000000,0.217005,0.374000,0,0,0,0,0
10150,-132.224651,-0.024898,-0.122820,-0.024175,-1.536200,0.000000,0.092085,0.172000,2,10,9,2,0
10151,-168.367989,0.123386,-0.076387,-0.022371,-1.912247,0.000000,0.032835,0.174000,3,16,12,3,0
10152,-175.640185,-0.065302,-0.042233,-0.020021,-2.538550,0.000000,0.080389,0.404000,1,13,5,1,0
10153,-216.060249,0.138155,-0.234807,-0.014733,-2.558956,0.000000,0.061173,0.302000,3,12,13,3,0
10154,-212.377106,0.116478,-0.284749,-0.018008,-2.728868,0.000000,0.131193,0.428000,2,25,9,2,0
10155,-141.583551,-0.082879,-0.084380,-0.028558,-1.747531,0.000000,0.130383,0.290000,2,13,8,2,0
10156,-203.275895,0.138155,-0.000705,-0.018126,-2.541589,0.000000,0.094633,0.314000,3,41,13,3,0
10157,-122.503270,-0.062852,-0.024751,-0.016438,-1.793897,0.000000,0.162821,0.358000,2,10,10,2,0
10158,-225.810571,-0.033360,0.019419,-0.016717,-3.086367,0.000000,0.062635,0.490000,2,10,8,2,0
10159,-196.899684,0.103604,-0.206118,-0.016938,-2.340909,0.000000,0.123597,0.298000,3,43,12,3,0
10160,-141.541775,0.073435,-0.109979,-0.021657,-1.728849,0.000000,0.116677,0.244000,5,16,23,5,0
10161,-169.845314,0.138155,-0.018661,-0.019970,-1.919300,0.000000,0.038565,0.180000,3,29,22,3,1
10162,-182.211117,-0.106306,0.009807,-0.022141,-2.177985,0.000000,0.064016,0.310000,4,22,17,4,0
10163,-127.926827,-0.007905,-0.001065,-0.019932,-1.971341,0.000000,0.179991,0.336000,2,11,9,2,0
10164,-185.734535,-0.035393,-0.060037,-0.017166,-2.477766,0.000000,0.095012,0.364000,1,7,4,1,0
10165,-204.058103,-0.014814,-0.111942,-0.017052,-2.935322,0.000000,0.209664,0.542000,1,6,5,1,0
10166,-198.562382,0.000000,-0.109173,-0.021378,-2.313375,0.000000,0.077350,0.282000,2,8,9,2,0
10167,-162.142271,-0.028526,-0.031206,-0.017719,-2.166057,0.000000,0.103920,0.342000,2,19,8,2,0
10168,-72.233274,-0.051666,-0.287357,-0.021902,-0.956849,0.000000,0.134214,0.282000,4,33,19,4,0
10169,-152.535311,-0.024553,-0.098450,-0.020376,-1.822540,0.000000,0.104061,0.300000,3,10,14,3,0
10170,-143.296866,-0.000181,-0.110149,-0.025083,-2.030446,0.000000,0.126154,0.392000,2,11,8,2,0
10171,-181.761324,-0.028435,0.015429,-0.026537,-2.658441,0.000000,0.161538,0.550000,4,22,17,4,0
10172,-136.322580,-0.041155,-0.036195,-0.015135,-2.009068,0.000000,0.183607,0.382000,1,3,4,1,0
10173,-113.249611,0.000000,-0.088045,-0.022340,-1.484564,0.000000,0.189420,0.332000,2,7,8,2,0
10174,-164.421824,-0.043289,-0.049139,-0.021672,-2.047610,0.000000,0.147592,0.304000,2,23,12,2,0
10175,-91.732025,0.096321,-0.022310,-0.016156,-1.514954,0.000000,0.146134,0.282000,3,6,13,3,0
10176,-138.684091,-0.066248,-0.081072,-0.024467,-1.901786,0.000000,0.074008,0.346000,2,33,13,2,0
10177,-92.836069,0.000844,-0.035893,-0.028184,-1.374915,0.000000,0.192041,0.250000,4,13,14,3,0
10178,-195.152037,0.095867,-0.086487,-0.023057,-2.693331,0.000000,0.113191,0.414000,2,12,10,2,0
10179,-127.030894,-0.027726,-0.061284,-0.014583,-1.790448,0.000000,0.138934,0.234000,1,11,8,1,0
10180,-130.317670,-0.008499,0.013136,-0.024479,-1.838450,0.000000,0.165214,0.362000,1,2,5,1,0
10181,-110.480531,-0.001300,0.047580,-0.017122,-1.716137,0.000000,0.074134,0.232000,3,42,16,3,1
10182,-141.463621,-0.012185,-0.035304,-0.019391,-2.110537,0.000000,0.130258,0.378000,1,5,6,1,0
10183,-85.870449,-0.031113,-0.040838,-0.022061,-1.504941,0.000000,0.180233,0.334000,1,18,5,1,0
10184,-223.410335,0.000000,-0.162775,-0.021908,-2.921646,0.000000,0.127709,0.542000,2,15,12,2,0
10185,-186.672995,-0.000000,-0.149366,-0.021247,-2.240927,0.000000,0.136230,0.438000,2,10,9,2,0
10186,-189.432495,0.138155,-0.314725,-0.025864,-2.015395,0.000000,0.025155,0.318000,4,20,18,4,0
10187,-98.181392,0.168004,0.011646,-0.026826,-1.227171,0.000000,0.123836,0.156000,4,21,18,4,0
10188,-89.284271,0.095604,-0.069607,-0.022851,-1.404853,0.000000,0.138850,0.304000,1,4,5,1,0
10189,-112.806874,-0.155384,0.167356,-0.028148,-1.534235,0.000000,0.107883,0.208000,3,18,12,2,0
10190,-107.772106,-0.027354,-0.054861,-0.024966,-1.649034,0.000000,0.158134,0.370000,3,14,14,3,0
10191,-199.232451,-0.005890,-0.104272,-0.022136,-2.531732,0.000000,0.091723,0.490000,2,14,13,2,1
10192,-112.617974,-0.023768,-0.008214,-0.017131,-1.814998,0.000000,0.159295,0.298000,1,5,4,1,0
10193,-122.707187,0.138155,-0.053505,-0.022139,-1.342225,0.000000,0.105502,0.172000,3,14,12,3,0
10194,-81.539337,0.134272,-0.011661,-0.027118,-1.141824,0.000000,0.127474,0.166000,3,3,12,3,0
10195,-164.985985,0.132062,-0.053916,-0.016866,-2.015537,0.000000,0.086290,0.228000,2,10,8,2,0
10196,-109.445967,0.079475,0.014018,-0.015735,-1.419627,0.000000,0.132347,0.156000,3,15,16,3,0
10197,-126.950484,-0.032172,-0.015096,-0.015915,-1.774937,0.000000,0.104842,0.320000,1,2,4,1,0
10198,-117.524372,-0.014746,-0.045822,-0.016342,-1.549762,0.000000,0.148118,0.250000,1,6,5,1,0
10199,-62.690557,0.055902,0.034023,-0.026307,-1.034628,0.000000,0.150869,0.246000,4,19,18,4,0
10200,-157.397563,-0.001461,-0.154917,-0.021205,-2.146702,0.000000,0.139560,0.346000,2,7,10,2,0
10201,-94.490674,0.210631,0.095831,-0.030189,-1.385713,0.000000,0.148965,0.260000,5,29,24,4,1
10202,-138.673611,-0.016401,-0.044456,-0.025186,-1.830908,0.000000,0.120057,0.274000,3,17,21,3,1
10203,-200.990737,0.000000,-0.135200,-0.022646,-2.355114,0.000000,0.035170,0.288000,3,10,13,3,0
10204,-143.326742,-0.044645,-0.011393,-0.018744,-1.870157,0.000000,0.109484,0.302000,2,13,10,2,0
10205,-87.420794,0.130886,-0.043365,-0.026241,-1.239918,0.000000,0.125957,0.232000,1,4,4,1,0
10206,-200.467775,-0.000000,-0.058020,-0.017504,-2.811369,0.000000,0.153443,0.410000,1,4,4,1,0
10207,-152.472333,0.113526,-0.081820,-0.018611,-1.633934,0.000000,0.026641,0.140000,4,9,17,4,0
10208,-152.544981,-0.017864,-0.081005,-0.018686,-2.014787,0.000000,0.112688,0.332000,1,7,4,1,0
10209,-116.346443,0.046955,0.054774,-0.028616,-1.566009,0.000000,0.211006,0.336000,4,15,19,4,0
10210,-103.201386,-0.017782,-0.051567,-0.014480,-1.737965,0.000000,0.175387,0.348000,1,3,5,1,0
10211,-110.985798,-0.000311,-0.034153,-0.017116,-1.646030,0.000000,0.110664,0.306000,1,4,4,1,0
10212,-87.631079,0.103645,-0.159908,-0.022954,-1.233083,-0.004570,0.132474,0.250000,4,14,19,4,0
10213,-130.560536,0.138155,-0.179406,-0.029517,-1.129670,0.000000,0.017282,0.052000,5,34,23,5,0
10214,-105.143178,-0.086935,-0.115388,-0.020565,-1.097702,0.000000,0.079645,0.148000,3,16,16,3,0
10215,-115.025319,-0.070009,0.015890,-0.022112,-1.320360,0.000000,0.069226,0.168000,6,25,25,6,0
10216,-147.454725,-0.103384,-0.029215,-0.024799,-1.691534,0.000000,0.066942,0.220000,3,11,14,3,0
10217,-169.642014,0.025308,-0.052010,-0.018983,-2.149119,0.000000,0.109507,0.248000,2,18,11,2,0
10218,-139.029038,-0.044019,0.025626,-0.020638,-1.976042,-0.005264,0.148204,0.344000,3,13,14,3,0
10219,-98.240305,-0.032189,-0.085845,-0.030008,-1.229186,0.000000,0.162660,0.162000,7,56,30,7,0
10220,-104.954435,0.113590,-0.071092,-0.019856,-1.441777,0.000000,0.124587,0.258000,3,13,13,3,0
10221,-114.846192,0.128320,-0.167625,-0.024014,-0.990766,0.000000,0.069654,0.114000,7,60,32,6,0
10222,-123.254763,0.138155,-0.075616,-0.019027,-1.335147,0.000000,0.069715,0.154000,4,13,21,4,1
10223,-119.762031,0.276310,-0.187757,-0.024349,-1.172817,0.000000,0.064703,0.086000,5,29,21,4,0
10224,-180.328483,-0.000000,-0.164250,-0.021799,-2.243891,0.000000,0.092955,0.316000,2,9,10,2,0
10225,-183.876758,0.120507,0.001525,-0.014444,-2.146096,0.000000,0.082620,0.136000,4,19,18,4,0
10226,-170.023783,-0.004082,-0.078279,-0.018440,-2.188288,0.000000,0.121535,0.304000,1,9,5,1,0
10227,-119.063297,-0.129246,-0.211485,-0.029454,-1.228808,0.000000,0.163321,0.300000,5,30,24,5,0
10228,-128.578652,0.124290,-0.097977,-0.023818,-2.068020,0.000000,0.178613,0.358000,2,4,8,2,0
10229,-41.862060,-0.127534,0.139781,-0.031844,-0.541345,0.000000,0.160165,0.142000,6,28,25,5,0
10230,-148.352367,0.138155,-0.029080,-0.017306,-1.939533,0.000000,0.091068,0.268000,2,5,8,2,0
10231,-106.158112,-0.013920,-0.032609,-0.017857,-1.364008,0.000000,0.110049,0.178000,1,8,4,1,0
10232,-84.508784,-0.048440,-0.028053,-0.021184,-1.081017,0.000000,0.138356,0.174000,4,13,17,4,0
10233,-62.509291,-0.032169,-0.069885,-0.027451,-1.035811,0.000000,0.159604,0.256000,2,6,9,2,0
10234,-129.010466,-0.095982,-0.031123,-0.013269,-2.014649,0.000000,0.160225,0.294000,1,4,4,1,0
10235,-136.831255,-0.003447,0.005781,-0.016849,-1.899333,0.000000,0.107556,0.318000,3,20,20,3,1
10236,-154.969144,0.248768,-0.060943,-0.022134,-1.771067,0.000000,0.062988,0.142000,4,16,17,4,0
10237,-160.043881,0.084242,-0.043821,-0.012891,-1.673854,0.000000,0.040715,0.124000,2,1,8,2,0
10238,-221.651677,0.138155,-0.175295,-0.018186,-2.261532,0.000000,0.029245,0.290000,4,34,21,4,1
10239,-175.744597,-0.056727,-0.274663,-0.021500,-2.041309,0.000000,0.071786,0.324000,5,31,24,5,0
10240,-108.560110,-0.190268,0.010270,-0.018636,-1.353316,0.000000,0.116320,0.180000,2,2,5,1,0
10241,-168.201572,0.092728,-0.078293,-0.012817,-2.090378,0.000000,0.068859,0.284000,2,7,8,2,0
10242,-171.559597,-0.023883,0.267599,-0.018895,-2.254381,0.000000,0.104985,0.312000,3,10,12,3,0
10243,-172.210187,0.076610,-0.123217,-0.017169,-1.862891,0.000000,0.033089,0.220000,3,13,13,3,0
10244,-166.295178,-0.050271,-0.098318,-0.019410,-1.919194,0.000000,0.075866,0.282000,5,24,22,5,0
10245,-164.985728,0.137974,0.006004,-0.021354,-2.195002,0.000000,0.069287,0.226000,3,9,12,3,0
10246,-112.467343,-0.079384,-0.074359,-0.017023,-1.251113,0.000000,0.094083,0.174000,1,19,6,1,0
10247,-211.042423,-0.013873,-0.043796,-0.015874,-2.682630,0.000000,0.097772,0.410000,2,11,9,2,0
10248,-136.222494,-0.118097,-0.119504,-0.021573,-1.963262,0.000000,0.213699,0.388000,1,5,4,1,0
10249,-174.583797,-0.007502,-0.055905,-0.016674,-1.982363,0.000000,0.058827,0.176000,2,7,8,2,0
10250,-160.493017,-0.014357,-0.110787,-0.018541,-1.635458,0.000000,0.071993,0.188000,3,14,14,3,0
10251,-177.586602,0.138135,-0.083447,-0.018249,-1.862388,0.000000,0.033513,0.114000,4,14,18,4,0
10252,-176.680903,-0.079291,-0.061357,-0.015199,-1.977569,0.000000,0.076065,0.226000,2,6,8,2,0
10253,-143.046349,-0.037097,-0.073200,-0.015348,-1.962268,0.000000,0.151217,0.310000,2,17,9,2,0
10254,-195.701937,0.000000,-0.245481,-0.019008,-2.397910,0.000000,0.104380,0.362000,3,27,18,3,0
10255,-169.782801,0.129642,-0.046560,-0.020401,-2.025789,0.000000,0.079227,0.242000,3,22,13,3,0
10256,-153.644938,0.000000,-0.130559,-0.022333,-1.638290,0.000000,0.042806,0.178000,3,19,14,3,0
10257,-116.418679,-0.033835,-0.219097,-0.021755,-1.895182,0.000000,0.208750,0.374000,2,8,8,2,0
10258,-144.918570,0.102320,-0.066355,-0.023556,-1.681739,0.000000,0.084120,0.182000,5,49,22,5,0
10259,-104.002339,-0.044887,-0.083171,-0.021749,-1.182532,0.000000,0.101641,0.124000,3,9,15,3,0
10260,-161.620638,-0.033748,-0.047566,-0.017357,-2.087550,0.000000,0.129096,0.330000,1,2,5,1,0
10261,-191.948663,-0.041706,0.000000,-0.015042,-2.961068,-0.005893,0.204198,0.324000,0,0,0,0,0
10262,-130.768453,-0.030115,-0.079502,-0.022479,-1.645657,0.000000,0.136714,0.388000,3,12,13,3,0
10263,-154.765040,-0.092582,-0.006408,-0.017600,-1.922935,0.000000,0.125534,0.224000,2,9,8,2,0
10264,-99.279917,-0.006737,-0.064462,-0.031279,-1.037544,0.000000,0.060373,0.102000,3,38,18,3,1
10265,-182.854156,0.138155,-0.357260,-0.019859,-2.037483,0.000000,0.070369,0.288000,3,39,20,3,0
10266,-135.355599,-0.000158,-0.225916,-0.016820,-1.291491,0.000000,0.021768,0.082000,2,31,14,2,0
10267,-170.133218,-0.030162,-0.197899,-0.020248,-2.024850,0.000000,0.095420,0.274000,3,5,12,3,0
10268,-159.704281,-0.028854,0.000000,-0.013920,-2.364005,0.000000,0.166765,0.334000,0,0,0,0,0
10269,-140.473350,-0.041788,-0.112120,-0.019276,-1.660969,0.000000,0.113315,0.200000,2,28,12,2,0
10270,-212.735369,0.138155,-0.006010,-0.018637,-2.517663,0.000000,0.027841,0.208000,1,18,8,1,1
10271,-189.701546,0.276310,-0.028847,-0.021001,-2.300361,0.000000,0.022188,0.266000,2,13,9,2,0
10272,-184.808576,0.276310,-0.095590,-0.020111,-1.928235,0.000000,0.028005,0.098000,2,13,10,2,0
10273,-165.277490,0.068450,-0.032030,-0.020433,-2.124140,0.000000,0.090970,0.322000,1,11,4,1,0
10274,-137.687129,0.103180,-0.133233,-0.021578,-1.609449,0.000000,0.080670,0.170000,4,24,27,4,2
10275,-171.304268,0.005353,0.002668,-0.022114,-1.939444,0.000000,0.051982,0.238000,3,13,12,3,0
10276,-154.624527,-0.002222,-0.051519,-0.015510,-2.258789,0.000000,0.151736,0.342000,1,3,6,1,0
10277,-179.195952,0.240475,-0.092498,-0.016441,-2.095036,0.000000,0.060198,0.224000,2,6,8,2,0
10278,-142.749685,0.079737,-0.181078,-0.018781,-1.692983,0.000000,0.099764,0.314000,2,26,14,2,0
10279,-195.734569,-0.025963,-0.220891,-0.018881,-2.002889,0.000000,0.106398,0.234000,4,35,25,4,1
10280,-93.181078,-0.078036,-0.021307,-0.020216,-1.324838,0.000000,0.187449,0.246000,1,9,7,1,0
10281,-163.707546,-0.036946,-0.084278,-0.014847,-2.160181,0.000000,0.143288,0.266000,1,1,5,1,0
10282,-99.247952,0.215216,-0.112660,-0.019164,-1.110562,-0.011297,0.083413,0.156000,4,23,17,4,0
10283,-121.711931,0.118183,-0.141267,-0.019824,-1.696913,0.000000,0.144361,0.336000,2,5,10,2,0
10284,-138.133125,0.248715,-0.064408,-0.022623,-1.673893,0.000000,0.066948,0.154000,4,21,24,4,1
10285,-105.109399,-0.061126,0.000000,-0.018932,-1.753885,0.000000,0.207384,0.416000,0,0,0,0,0
10286,-162.770267,0.115095,-0.150637,-0.020503,-1.758133,0.000000,0.046523,0.228000,3,16,12,3,0
10287,-98.914060,-0.030190,0.009306,-0.017458,-1.411996,0.000000,0.129868,0.270000,3,8,14,3,0
10288,-115.445250,-0.040899,-0.045612,-0.020946,-1.730231,0.000000,0.163081,0.276000,1,3,4,1,0
10289,-190.591177,-0.042726,-0.029267,-0.016158,-2.264927,0.000000,0.074184,0.228000,3,7,13,3,0
10290,-124.155156,0.094785,-0.013837,-0.022078,-2.038006,0.000000,0.144280,0.340000,4,12,16,4,0
10291,-176.297573,-0.003832,-0.006691,-0.018530,-2.284853,0.000000,0.158102,0.374000,1,5,4,1,0
10292,-126.434766,-0.027058,-0.141538,-0.020047,-1.728571,0.000000,0.168917,0.354000,5,17,23,5,0
10293,-112.364116,-0.027313,0.074647,-0.016724,-2.082111,0.000000,0.236411,0.380000,2,17,14,2,0
10294,-53.409103,0.102999,-0.146233,-0.028215,-0.593172,0.000000,0.110893,0.158000,5,30,27,5,1
10295,-132.734403,0.106250,-0.101274,-0.024123,-1.368699,0.000000,0.040492,0.120000,2,16,9,2,0
10296,-138.541475,0.243279,-0.009503,-0.019498,-1.948586,0.000000,0.117885,0.264000,2,7,9,2,0
10297,-171.267225,0.111080,-0.015450,-0.016052,-2.133036,0.000000,0.061930,0.258000,2,7,9,2,0
10298,-156.250710,-0.067455,-0.010879,-0.017707,-2.032891,0.000000,0.111755,0.244000,1,10,4,1,0
10299,-143.915683,-0.000341,-0.182000,-0.026658,-1.777922,0.000000,0.094918,0.300000,5,30,26,5,0
10300,-179.960241,-0.000000,-0.087197,-0.016176,-2.190205,0.000000,0.100241,0.294000,3,17,12,3,0
10301,-105.294664,0.075093,-0.080803,-0.032329,-1.260556,0.000000,0.083955,0.208000,4,48,23,4,0
10302,-109.523558,0.138155,-0.074218,-0.020285,-1.217645,0.000000,0.090794,0.160000,2,8,8,2,0
10303,-152.234155,0.035852,0.021015,-0.018710,-1.740911,0.000000,0.045331,0.184000,2,8,10,2,0
