episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
329,0.110000,2.310000,5,0.090000,0.095000
330,0.236000,1.732000,2,0.062000,0.100000
331,0.130000,1.742000,3,0.066000,0.100000
332,0.076000,1.700000,2,0.038000,0.055000
333,0.134000,1.132000,2,0.054000,0.090000
334,0.154000,2.238000,5,0.108000,0.145000
335,0.030000,0.642000,2,0.034000,0.040000
336,0.042000,0.390000,1,0.020000,0.030000
337,0.198000,2.992000,5,0.120000,0.145000
338,0.542000,2.342000,4,0.116000,0.175000
339,0.194000,1.814000,5,0.094000,0.145000
340,0.288000,2.000000,6,0.140000,0.205000
341,0.048000,1.790000,2,0.032000,0.040000
342,0.226000,2.876000,7,0.128000,0.150000
343,0.192000,2.150000,5,0.092000,0.150000
344,0.242000,2.402000,4,0.110000,0.170000
345,0.254000,2.918000,4,0.104000,0.145000
346,0.164000,2.922000,7,0.116000,0.145000
347,0.226000,2.246000,6,0.122000,0.140000
348,0.326000,2.264000,5,0.110000,0.205000
349,0.226000,3.236000,6,0.124000,0.165000
350,0.166000,0.982000,4,0.082000,0.120000
351,0.338000,2.804000,6,0.134000,0.235000
352,0.242000,1.602000,6,0.104000,0.155000
353,0.192000,2.222000,5,0.098000,0.160000
354,0.104000,1.374000,3,0.068000,0.100000
355,0.370000,1.976000,3,0.098000,0.170000
356,0.074000,1.968000,5,0.082000,0.075000
357,0.412000,2.504000,7,0.146000,0.205000
358,0.416000,2.946000,4,0.114000,0.160000
359,0.884000,2.292000,5,0.216000,0.330000
360,0.096000,2.182000,3,0.060000,0.085000
361,0.206000,1.072000,6,0.106000,0.160000
362,0.316000,1.952000,5,0.118000,0.190000
363,0.330000,2.014000,5,0.138000,0.190000
364,0.086000,1.546000,2,0.058000,0.090000
365,0.018000,0.890000,2,0.018000,0.025000
366,0.288000,2.144000,5,0.128000,0.210000
367,0.398000,3.194000,8,0.166000,0.235000
368,0.366000,2.022000,6,0.148000,0.225000
369,0.042000,0.730000,1,0.020000,0.030000
370,0.130000,1.860000,6,0.094000,0.115000
371,0.358000,1.884000,4,0.098000,0.155000
372,0.048000,0.820000,2,0.024000,0.040000
373,0.172000,1.660000,3,0.064000,0.100000
374,0.110000,2.220000,3,0.056000,0.080000
375,0.112000,1.244000,3,0.066000,0.095000
376,0.188000,1.504000,3,0.070000,0.175000
377,0.042000,0.760000,1,0.020000,0.030000
378,0.110000,0.590000,1,0.028000,0.050000
379,0.112000,1.192000,4,0.072000,0.090000
380,0.226000,2.190000,4,0.074000,0.115000
381,0.068000,1.220000,3,0.048000,0.095000
382,0.000000,0.000000,0,0.000000,0.000000
383,0.202000,1.740000,2,0.050000,0.085000
384,0.048000,0.610000,2,0.032000,0.040000
385,0.200000,1.440000,2,0.054000,0.095000
386,0.390000,0.682000,4,0.098000,0.160000
387,0.656000,1.072000,4,0.114000,0.210000
388,0.172000,1.372000,2,0.056000,0.130000
389,0.268000,2.456000,6,0.116000,0.175000
390,0.080000,1.034000,3,0.060000,0.080000
391,0.196000,2.212000,4,0.080000,0.125000
392,0.226000,1.924000,6,0.120000,0.170000
393,0.198000,2.936000,4,0.098000,0.120000
394,0.146000,0.676000,3,0.060000,0.105000
395,0.080000,1.642000,4,0.066000,0.080000
396,0.292000,2.158000,8,0.146000,0.225000
397,0.388000,2.150000,6,0.160000,0.225000
398,0.040000,1.098000,2,0.042000,0.050000
