episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
228,0.152000,1.470000,2,0.048000,0.050000
229,0.318000,0.040000,3,0.090000,0.155000
230,0.168000,1.192000,3,0.068000,0.105000
231,0.540000,1.202000,4,0.158000,0.275000
232,0.174000,0.572000,1,0.048000,0.085000
233,0.566000,1.688000,5,0.150000,0.220000
234,0.262000,1.294000,5,0.122000,0.210000
235,0.192000,1.118000,2,0.072000,0.120000
236,0.072000,0.820000,1,0.024000,0.040000
237,0.142000,1.462000,4,0.080000,0.115000
238,0.108000,1.568000,2,0.060000,0.090000
239,0.816000,1.392000,3,0.168000,0.300000
240,0.488000,1.218000,4,0.128000,0.190000
241,0.256000,1.988000,5,0.110000,0.175000
242,0.352000,2.038000,4,0.112000,0.165000
243,0.078000,0.782000,1,0.030000,0.050000
244,0.474000,2.100000,4,0.106000,0.205000
245,0.332000,1.244000,2,0.080000,0.150000
246,0.120000,0.926000,2,0.060000,0.095000
247,1.028000,0.426000,2,0.184000,0.380000
248,0.000000,0.000000,0,0.000000,0.000000
249,0.080000,0.112000,2,0.032000,0.055000
250,0.406000,0.542000,2,0.066000,0.140000
251,0.000000,0.000000,0,0.000000,0.000000
252,0.402000,0.990000,3,0.102000,0.190000
253,0.324000,1.608000,5,0.134000,0.215000
254,0.444000,0.916000,4,0.138000,0.250000
255,0.118000,1.622000,2,0.050000,0.080000
256,0.486000,1.290000,3,0.096000,0.180000
257,0.678000,0.546000,2,0.100000,0.195000
258,0.086000,0.684000,1,0.038000,0.065000
259,0.192000,1.486000,2,0.070000,0.120000
260,0.058000,0.792000,1,0.026000,0.040000
261,0.128000,0.630000,2,0.054000,0.095000
262,0.132000,0.800000,1,0.030000,0.055000
263,0.158000,0.014000,1,0.034000,0.065000
264,0.568000,1.908000,5,0.174000,0.295000
265,0.206000,0.834000,2,0.050000,0.095000
266,0.030000,0.930000,1,0.018000,0.025000
267,0.480000,1.684000,3,0.118000,0.225000
268,0.132000,0.346000,2,0.054000,0.100000
269,0.150000,1.614000,3,0.074000,0.130000
270,1.078000,1.022000,4,0.166000,0.230000
271,0.188000,0.582000,2,0.098000,0.155000
272,0.144000,0.852000,2,0.048000,0.095000
273,0.132000,0.234000,1,0.048000,0.090000
274,0.142000,0.800000,1,0.046000,0.075000
275,0.558000,1.044000,3,0.140000,0.245000
276,0.128000,0.690000,3,0.074000,0.105000
277,0.138000,1.158000,3,0.082000,0.125000
278,0.214000,1.566000,2,0.058000,0.095000
279,0.396000,0.526000,1,0.064000,0.130000
280,0.134000,0.684000,2,0.056000,0.090000
281,0.238000,0.714000,2,0.062000,0.105000
282,0.248000,0.654000,2,0.074000,0.135000
283,0.054000,0.752000,1,0.028000,0.045000
284,0.278000,1.244000,5,0.136000,0.210000
285,0.450000,1.338000,2,0.086000,0.160000
286,0.576000,1.526000,4,0.138000,0.250000
287,0.650000,1.568000,5,0.194000,0.310000
288,0.186000,0.434000,2,0.068000,0.120000
289,0.070000,0.644000,2,0.046000,0.065000
290,0.216000,1.438000,2,0.090000,0.150000
291,0.162000,1.254000,2,0.062000,0.105000
292,0.150000,0.234000,2,0.060000,0.100000
293,0.000000,0.000000,0,0.000000,0.000000
294,0.294000,1.502000,2,0.060000,0.105000
295,0.062000,1.784000,2,0.044000,0.060000
296,0.812000,0.210000,1,0.064000,0.140000
297,0.054000,0.472000,1,0.028000,0.045000
298,0.622000,0.732000,2,0.078000,0.170000
299,0.252000,0.752000,3,0.094000,0.125000
300,0.378000,1.866000,4,0.120000,0.205000
301,0.400000,2.316000,4,0.108000,0.195000
302,0.020000,0.420000,1,0.016000,0.020000
303,0.042000,0.892000,1,0.026000,0.040000
304,0.836000,1.610000,5,0.220000,0.365000
305,0.034000,0.232000,2,0.024000,0.035000
306,0.512000,0.380000,2,0.076000,0.150000
307,0.188000,0.822000,1,0.040000,0.075000
308,0.042000,0.240000,1,0.020000,0.030000
309,0.470000,0.524000,2,0.092000,0.180000
310,0.414000,1.098000,2,0.086000,0.160000
311,1.614000,0.682000,2,0.136000,0.295000
312,0.274000,0.332000,1,0.044000,0.085000
313,1.060000,0.728000,4,0.178000,0.340000
314,0.216000,1.544000,3,0.082000,0.135000
315,0.688000,0.738000,4,0.164000,0.330000
316,0.350000,1.320000,4,0.114000,0.200000
317,0.160000,1.702000,4,0.076000,0.105000
318,0.354000,1.328000,3,0.104000,0.180000
319,0.302000,0.746000,3,0.090000,0.150000
320,0.342000,0.498000,3,0.112000,0.205000
321,0.096000,0.844000,2,0.054000,0.085000
322,0.556000,1.294000,3,0.100000,0.180000
323,0.122000,1.248000,2,0.064000,0.100000
324,0.168000,0.772000,2,0.054000,0.090000
325,0.156000,0.110000,1,0.032000,0.060000
326,0.458000,0.444000,2,0.084000,0.160000
327,0.426000,0.626000,1,0.080000,0.165000
328,0.172000,1.136000,2,0.068000,0.115000
329,0.214000,0.004000,1,0.036000,0.080000
330,0.000000,0.000000,0,0.000000,0.000000
331,0.514000,1.558000,4,0.174000,0.245000
332,0.000000,0.000000,0,0.000000,0.000000
333,0.184000,0.728000,2,0.064000,0.105000
334,0.040000,0.652000,1,0.026000,0.040000
335,0.156000,0.530000,1,0.032000,0.060000
336,0.006000,0.960000,1,0.012000,0.010000
337,0.602000,0.350000,3,0.146000,0.255000
338,0.078000,0.714000,1,0.036000,0.060000
339,0.058000,0.032000,1,0.026000,0.040000
340,0.156000,0.700000,1,0.032000,0.060000
341,1.156000,0.824000,3,0.144000,0.250000
342,0.998000,1.112000,2,0.142000,0.350000
343,0.050000,0.734000,1,0.030000,0.045000
344,0.042000,1.706000,2,0.044000,0.055000
345,0.196000,1.114000,2,0.056000,0.090000
346,0.246000,1.128000,2,0.074000,0.130000
347,0.078000,0.124000,1,0.036000,0.060000
348,0.606000,0.356000,3,0.126000,0.260000
349,0.312000,1.580000,3,0.078000,0.135000
350,0.214000,0.566000,1,0.064000,0.150000
351,0.048000,0.920000,2,0.024000,0.040000
352,0.080000,1.102000,2,0.040000,0.055000
353,0.366000,1.196000,4,0.110000,0.185000
