episode,avg_reward,avg_r_info,avg_r_track,avg_r_action,avg_r_boundary,avg_r_collision,avg_r_uncertainty,clip_ratio,acquire,keep,lost,unlock,reacquire
244,-25.857827,-0.193368,-0.108957,-0.028262,-0.475509,0.000000,0.159242,0.224000,3,21,15,3,0
245,-9.675919,-0.010432,-0.053291,-0.025691,-0.408954,0.000000,0.152501,0.272000,2,7,10,2,0
246,-11.302075,-0.030746,-0.118048,-0.029108,-0.327377,0.000000,0.167543,0.256000,4,24,16,4,0
247,-17.985470,-0.042716,-0.021584,-0.023023,-0.543688,0.000000,0.200178,0.296000,1,7,4,1,0
248,-30.416771,-0.091668,-0.136963,-0.026175,-0.519837,0.000000,0.161411,0.256000,4,16,14,3,0
249,-4.315826,-0.161559,0.005986,-0.026818,-0.351054,0.000000,0.221348,0.300000,3,22,14,3,0
250,-15.377450,-0.138155,-0.086826,-0.031094,-0.221370,0.000000,0.132072,0.234000,4,20,12,2,0
251,-5.661350,-0.255762,-0.056857,-0.030364,-0.262034,0.000000,0.176300,0.266000,4,18,12,2,0
252,-42.106099,-0.018228,-0.201017,-0.026662,-0.435089,0.000000,0.131566,0.252000,5,33,26,4,1
253,-15.443634,-0.119489,0.061683,-0.027265,-0.432085,-0.007062,0.157379,0.230000,2,19,9,2,0
254,-30.094153,-0.147885,-0.084309,-0.025317,-0.499696,0.000000,0.182224,0.270000,4,21,16,3,0
255,-12.188860,-0.111209,-0.074857,-0.025605,-0.501087,0.000000,0.211316,0.278000,5,23,17,4,0
256,3.392207,-0.165854,0.240889,-0.029266,-0.249918,0.000000,0.235329,0.270000,2,10,12,2,0
257,-12.178688,-0.029505,-0.050045,-0.028424,-0.458378,0.000000,0.180847,0.200000,5,33,22,5,0
258,-1.017878,-0.135194,-0.005265,-0.026966,-0.355772,0.000000,0.239264,0.312000,1,6,5,1,0
259,2.721292,-0.138155,0.227287,-0.033194,-0.138656,0.000000,0.140040,0.230000,5,33,16,3,0
260,-14.775966,-0.023393,-0.139563,-0.030405,-0.275734,0.000000,0.121054,0.266000,5,30,25,5,0
261,-10.059297,-0.049624,-0.122952,-0.028368,-0.289537,-0.000063,0.221489,0.256000,3,15,16,3,0
262,-10.861198,-0.123785,-0.023819,-0.027169,-0.282980,0.000000,0.157995,0.228000,1,8,5,1,0
263,-12.050608,-0.138155,0.273990,-0.026552,-0.391245,0.000000,0.175201,0.284000,3,13,12,2,0
264,-31.915009,-0.098936,0.041670,-0.026666,-0.491661,0.000000,0.145275,0.234000,3,12,14,3,0
265,-1.756779,-0.024275,-0.024151,-0.028830,-0.235383,0.000000,0.172352,0.284000,2,10,8,2,0
266,-6.229219,-0.081251,-0.031574,-0.027132,-0.253760,0.000000,0.131191,0.134000,3,16,12,3,0
267,-22.744166,-0.038059,-0.156364,-0.026194,-0.427299,0.000000,0.135137,0.250000,3,17,14,3,0
268,8.038894,-0.301375,0.004242,-0.028453,-0.216872,0.000000,0.192739,0.278000,3,15,5,1,0
269,-15.870790,-0.174071,-0.142224,-0.030594,-0.296908,0.000000,0.197891,0.226000,5,52,30,4,2
270,-3.592261,-0.185279,-0.070555,-0.027579,-0.239005,0.000000,0.220568,0.278000,2,13,5,1,0
271,-49.563443,-0.077199,-0.388665,-0.027671,-0.254703,-0.012263,0.090876,0.242000,5,52,15,2,0
272,-1.938037,-0.043501,-0.016963,-0.027723,-0.295398,0.000000,0.167620,0.284000,1,7,6,1,0
273,-4.523740,-0.136486,-0.031620,-0.027268,-0.325978,0.000000,0.209079,0.292000,1,5,5,1,0
274,-13.103127,-0.021362,-0.033951,-0.026365,-0.322478,0.000000,0.152619,0.246000,1,7,4,1,0
275,-11.518296,-0.000000,-0.115567,-0.027423,-0.209474,0.000000,0.112248,0.220000,2,22,9,2,0
276,-23.718191,-0.085964,-0.213134,-0.027502,-0.319824,0.000000,0.161076,0.288000,2,23,10,1,0
277,-26.821154,-0.097680,-0.370315,-0.030409,-0.194297,0.000000,0.138494,0.184000,5,44,19,4,0
278,-2.379651,-0.088488,-0.035629,-0.027566,-0.309911,0.000000,0.172190,0.242000,1,7,5,1,0
279,-36.851787,-0.078585,-0.326701,-0.026549,-0.306256,0.000000,0.114120,0.184000,4,27,16,3,0
280,-34.026460,-0.108928,-0.176030,-0.025707,-0.356985,0.000000,0.163589,0.220000,2,15,10,2,0
281,14.876290,-0.177987,0.011720,-0.018411,-0.400664,0.000000,0.228618,0.304000,1,1,0,0,0
282,-25.352053,-0.060361,-0.041711,-0.025938,-0.362359,0.000000,0.164462,0.208000,4,23,17,2,0
283,-21.459248,-0.176460,0.033231,-0.027913,-0.224298,0.000000,0.164262,0.212000,5,33,24,5,0
284,-11.326168,-0.029673,-0.032203,-0.024716,-0.357187,0.000000,0.176810,0.224000,3,13,12,3,0
285,-9.938479,-0.030121,-0.068167,-0.026088,-0.332154,0.000000,0.155539,0.258000,4,25,11,2,0
286,-36.730794,-0.087389,-0.193261,-0.019496,-0.408134,0.000000,0.131533,0.242000,3,31,14,2,0
287,-9.034175,-0.057833,-0.045137,-0.027991,-0.212278,0.000000,0.151424,0.222000,2,13,9,2,0
288,-0.564595,-0.010842,-0.038866,-0.027449,-0.215351,0.000000,0.158930,0.246000,1,7,6,1,0
289,-9.592667,-0.229735,-0.024088,-0.025143,-0.225030,0.000000,0.118431,0.198000,3,20,9,2,0
290,-25.495076,-0.111066,0.176118,-0.027772,-0.385743,0.000000,0.134296,0.160000,3,38,20,3,1
291,-29.261456,-0.037011,-0.008687,-0.028084,-0.253578,0.000000,0.083888,0.170000,5,35,24,5,0
292,-12.564889,-0.138128,-0.025090,-0.027946,-0.229428,0.000000,0.142685,0.204000,3,45,20,3,1
293,-11.551379,-0.153338,0.051701,-0.020646,-0.423388,0.000000,0.203284,0.290000,2,7,8,2,0
294,-3.627044,-0.116755,-0.028320,-0.019400,-0.328046,0.000000,0.187030,0.256000,1,5,4,1,0
295,-8.987934,-0.109127,0.251322,-0.022815,-0.251682,0.000000,0.154783,0.240000,2,13,11,2,0
296,-28.266050,-0.141635,-0.207773,-0.022987,-0.267801,0.000000,0.164841,0.218000,3,26,12,2,0
297,-10.908741,-0.033424,-0.055147,-0.021068,-0.316032,0.000000,0.120409,0.208000,3,26,14,3,0
298,-6.554260,-0.064773,-0.083309,-0.021914,-0.298192,0.000000,0.124315,0.210000,3,24,16,2,0
299,-16.734828,-0.060795,-0.119650,-0.024930,-0.218398,0.000000,0.120781,0.208000,2,13,9,2,0
300,-15.089923,-0.048000,-0.237029,-0.037705,-0.132251,0.000000,0.123313,0.178000,4,39,19,4,0
301,-29.874168,-0.030909,-0.112801,-0.027170,-0.276145,0.000000,0.141848,0.202000,3,20,18,3,0
302,-7.671047,-0.027738,0.130560,-0.032894,-0.198117,0.000000,0.164360,0.218000,4,43,12,3,0
303,-22.770898,-0.157664,-0.191841,-0.025332,-0.236980,0.000000,0.150493,0.216000,3,23,14,3,0
304,-6.135327,-0.138155,-0.058481,-0.033899,-0.133083,0.000000,0.080638,0.142000,4,23,15,3,0
305,-5.240065,-0.097582,-0.072375,-0.023847,-0.407812,0.000000,0.197850,0.254000,3,18,14,3,0
306,0.605135,0.000000,0.196738,-0.026209,-0.220753,0.000000,0.154172,0.244000,4,39,15,3,0
307,-12.851848,-0.087284,0.012744,-0.027931,-0.279349,0.000000,0.144700,0.170000,4,27,19,4,0
308,-12.593967,-0.291799,-0.062473,-0.029252,-0.187754,0.000000,0.126343,0.158000,5,27,17,4,0
309,-3.796995,-0.049850,-0.035014,-0.021816,-0.295159,0.000000,0.180717,0.238000,1,7,4,1,0
310,-24.538484,-0.046637,-0.150057,-0.018413,-0.495227,0.000000,0.134264,0.286000,2,26,12,2,0
311,-11.325902,-0.000000,-0.060160,-0.030858,-0.216296,0.000000,0.077738,0.160000,4,28,19,4,0
312,-8.020781,-0.000000,-0.146488,-0.028253,-0.187140,0.000000,0.163687,0.276000,3,20,9,2,0
313,-31.369772,-0.080651,-0.237903,-0.030606,-0.366803,0.000000,0.140464,0.140000,3,34,14,2,0
314,0.740244,-0.138155,-0.021142,-0.028293,-0.240908,0.000000,0.219487,0.282000,3,19,8,2,0
315,6.974906,-0.123685,0.209234,-0.026483,-0.212192,0.000000,0.150704,0.216000,4,26,16,3,0
316,-8.539678,-0.138155,-0.134798,-0.024267,-0.239311,0.000000,0.151487,0.240000,4,23,12,2,0
317,-26.360386,-0.017635,-0.271652,-0.028134,-0.307526,0.000000,0.126456,0.242000,3,34,16,3,0
318,-2.739896,-0.289004,-0.001529,-0.023855,-0.216599,0.000000,0.154635,0.238000,3,24,12,2,0
319,-11.018409,-0.133906,0.157114,-0.024878,-0.242575,0.000000,0.141750,0.226000,3,27,13,2,1
320,4.929020,-0.029518,-0.012601,-0.039748,-0.089981,0.000000,0.072021,0.146000,5,37,18,4,0
321,-45.699775,-0.041225,0.035227,-0.025386,-0.631550,0.000000,0.135640,0.234000,5,49,24,5,0
322,-39.681675,-0.222559,-0.045248,-0.024310,-0.516122,0.000000,0.158397,0.258000,4,19,15,3,0
323,-56.078189,0.000000,-0.006107,-0.026113,-0.759431,0.000000,0.146772,0.270000,4,23,15,2,0
324,-41.984899,-0.000157,-0.094791,-0.025280,-0.640313,0.000000,0.111940,0.208000,3,18,12,3,0
325,-4.183819,-0.138381,-0.033066,-0.024158,-0.241271,0.000000,0.191627,0.246000,1,7,5,1,0
326,-24.721201,-0.060277,-0.020294,-0.021842,-0.448418,0.000000,0.187747,0.262000,1,5,4,1,0
327,-12.746193,-0.074327,-0.037532,-0.024838,-0.236573,0.000000,0.104302,0.134000,3,23,14,3,0
328,-6.265153,-0.037264,0.134041,-0.027350,-0.471416,0.000000,0.203125,0.304000,2,8,8,2,0
329,6.367607,-0.048956,0.022597,-0.027151,-0.266023,0.000000,0.243854,0.308000,2,3,9,2,0
330,-5.160776,-0.212437,-0.031742,-0.024565,-0.264973,0.000000,0.163967,0.254000,3,22,9,2,0
331,13.046036,-0.027725,0.139206,-0.026831,-0.270871,0.000000,0.193548,0.290000,3,14,11,2,0
332,0.625750,-0.058107,0.326504,-0.027760,-0.205422,0.000000,0.167016,0.190000,3,28,12,2,0
333,-5.680200,-0.138155,-0.101498,-0.026942,-0.226693,0.000000,0.178818,0.242000,4,15,16,3,0
334,7.191415,-0.065695,0.021653,-0.025138,-0.293889,0.000000,0.182088,0.254000,1,9,5,1,0
335,-31.858807,-0.066129,-0.132292,-0.027050,-0.285286,0.000000,0.107445,0.174000,3,40,17,2,0
336,-10.600486,-0.153948,-0.136024,-0.026235,-0.183221,0.000000,0.190913,0.280000,2,9,11,2,0
337,-0.832477,-0.021972,-0.127358,-0.024177,-0.247695,0.000000,0.158866,0.248000,2,24,12,1,0
338,-1.622263,0.000000,0.149376,-0.025973,-0.196624,0.000000,0.128739,0.218000,5,26,24,4,0
339,-8.050749,-0.126339,-0.075064,-0.027302,-0.242196,0.000000,0.162088,0.284000,2,6,9,2,0
340,-6.179915,-0.067676,0.129016,-0.022069,-0.311919,0.000000,0.209434,0.276000,2,16,8,1,0
341,11.933047,-0.049695,0.001979,-0.028962,-0.247237,0.000000,0.187599,0.316000,4,28,14,3,0
342,-25.065139,-0.281079,-0.263829,-0.030055,-0.165436,0.000000,0.103760,0.208000,5,31,24,4,0
343,-11.340042,-0.049551,-0.076633,-0.029095,-0.289620,0.000000,0.174661,0.232000,2,11,9,2,0
344,-3.128432,-0.134223,0.073160,-0.027520,-0.265753,0.000000,0.188355,0.228000,4,24,18,3,1
345,-6.262737,-0.106259,-0.043875,-0.025654,-0.236886,0.000000,0.197531,0.250000,1,8,4,1,0
346,-3.205224,-0.068191,-0.088450,-0.028551,-0.207738,0.000000,0.203276,0.294000,3,18,12,3,0
347,5.558994,0.000000,0.236516,-0.024090,-0.312824,0.000000,0.173720,0.242000,3,19,16,3,0
348,8.289803,-0.183939,0.131660,-0.027431,-0.223599,0.000000,0.173836,0.220000,5,25,20,5,0
349,-31.676817,-0.051459,-0.173686,-0.021726,-0.481060,0.000000,0.149405,0.258000,2,16,9,2,0
350,-33.530107,-0.112108,-0.083089,-0.021688,-0.472656,0.000000,0.104609,0.178000,2,10,10,2,0
351,4.331339,-0.053831,-0.011700,-0.024692,-0.286151,0.000000,0.175052,0.258000,2,12,11,2,0
352,15.756359,-0.302542,0.314798,-0.026046,-0.369809,0.000000,0.201257,0.324000,5,26,17,3,0
353,-0.531758,-0.000000,-0.017825,-0.027409,-0.301099,0.000000,0.198402,0.268000,3,14,8,2,0
354,-6.802679,-0.096899,-0.070180,-0.022694,-0.223529,0.000000,0.179338,0.248000,2,15,8,2,0
355,-6.926524,-0.074806,-0.119244,-0.025285,-0.255894,0.000000,0.145390,0.274000,2,12,9,2,0
356,-11.084721,-0.138155,-0.129129,-0.027224,-0.311024,0.000000,0.187485,0.292000,4,25,12,2,0
357,-0.478482,-0.034715,-0.018604,-0.026124,-0.271316,0.000000,0.165288,0.226000,1,7,4,1,0
358,5.065915,0.000000,-0.059633,-0.026495,-0.187746,0.000000,0.136533,0.174000,5,19,15,3,0
359,2.624086,-0.017198,-0.040539,-0.025433,-0.276480,0.000000,0.138101,0.218000,2,18,6,1,0
360,-4.231197,-0.024254,-0.089977,-0.027299,-0.220658,0.000000,0.132933,0.232000,3,18,15,3,0
361,-12.552015,-0.060980,-0.114808,-0.027726,-0.203826,0.000000,0.153526,0.204000,3,21,14,3,0
362,2.693879,-0.089645,-0.023428,-0.028882,-0.250975,0.000000,0.211105,0.286000,3,11,14,3,0
363,-14.901345,-0.118019,0.249285,-0.027813,-0.329961,0.000000,0.173202,0.242000,2,14,9,2,0
364,-14.456399,-0.061782,-0.092063,-0.023449,-0.298162,0.000000,0.178093,0.288000,3,23,8,2,0
365,-19.599106,-0.117483,-0.008218,-0.027668,-0.272431,0.000000,0.171733,0.304000,3,21,14,3,0
366,1.645521,-0.094062,-0.046098,-0.030956,-0.211171,0.000000,0.181558,0.292000,3,20,12,3,0
367,6.637364,-0.076102,-0.020714,-0.023433,-0.237800,0.000000,0.180377,0.254000,1,8,4,1,0
368,-4.165922,0.000000,-0.096175,-0.026229,-0.326293,0.000000,0.179970,0.270000,3,14,8,2,0
369,4.762792,-0.000000,-0.048309,-0.026932,-0.250096,-0.000843,0.179408,0.260000,2,12,8,1,0
370,-20.203429,-0.111418,-0.150711,-0.026840,-0.264320,0.000000,0.116031,0.196000,2,28,14,2,0
371,-18.480699,-0.107653,-0.153915,-0.026895,-0.296541,0.000000,0.160264,0.208000,5,28,23,5,0
372,0.012018,-0.085581,-0.031857,-0.025884,-0.276696,0.000000,0.161081,0.266000,1,8,6,1,0
373,-3.525385,-0.058590,-0.042356,-0.022757,-0.209218,0.000000,0.206391,0.260000,3,12,14,2,0
374,-16.950070,-0.022983,-0.171332,-0.023364,-0.289528,0.000000,0.107349,0.222000,4,47,13,3,0
375,-20.317978,-0.100707,-0.040951,-0.018524,-0.463645,0.000000,0.175028,0.274000,1,7,7,1,0
376,3.234142,-0.242669,0.118147,-0.021094,-0.346414,0.000000,0.174101,0.216000,5,44,15,3,0
377,-4.890927,-0.000000,0.207192,-0.021858,-0.314984,0.000000,0.118031,0.236000,3,24,19,3,1
378,-21.076380,-0.019521,-0.199171,-0.018692,-0.318805,0.000000,0.125360,0.208000,3,26,16,3,0
379,-4.645180,-0.098693,0.023220,-0.021106,-0.271996,0.000000,0.155840,0.236000,2,17,8,2,0
380,-12.666815,-0.107414,-0.033667,-0.020719,-0.336712,0.000000,0.133372,0.214000,2,8,8,2,0
381,-19.279498,-0.014986,-0.052502,-0.015612,-0.361113,0.000000,0.174051,0.278000,2,8,7,1,0
382,-32.150155,-0.007202,-0.073861,-0.018496,-0.431221,0.000000,0.160857,0.294000,3,21,11,2,0
383,-10.105237,-0.059282,0.023571,-0.018553,-0.394024,0.000000,0.141596,0.232000,2,16,8,2,0
384,-7.115830,-0.036726,-0.015452,-0.015412,-0.407518,0.000000,0.176999,0.274000,1,10,5,1,0
385,-31.337533,-0.029161,-0.275546,-0.019918,-0.357341,0.000000,0.156580,0.276000,2,35,11,1,0
386,3.277737,-0.069242,-0.030506,-0.019679,-0.311385,0.000000,0.176915,0.238000,3,23,14,3,0
387,4.699015,-0.069468,-0.028743,-0.020920,-0.371668,0.000000,0.203182,0.262000,1,7,4,1,0
388,-9.033171,-0.017125,-0.023633,-0.020373,-0.322674,0.000000,0.139120,0.262000,3,17,11,2,0
389,-14.553051,-0.001714,-0.154413,-0.020153,-0.314473,0.000000,0.129076,0.214000,3,23,19,3,1
390,-1.145787,-0.224779,0.129866,-0.022037,-0.266988,0.000000,0.180075,0.268000,3,30,15,3,0
391,-2.494784,-0.091310,-0.092384,-0.025940,-0.188028,0.000000,0.162421,0.258000,4,15,18,4,0
392,-6.595350,-0.084598,-0.000088,-0.026582,-0.212027,0.000000,0.113716,0.166000,3,19,17,3,0
393,-31.797124,-0.210409,-0.278633,-0.026489,-0.211707,0.000000,0.195237,0.236000,3,38,14,2,0
394,-14.468570,-0.097261,-0.109686,-0.020919,-0.292851,0.000000,0.142566,0.236000,4,21,18,4,0
395,-7.015966,-0.233573,0.025920,-0.020815,-0.265494,0.000000,0.139491,0.210000,3,18,10,2,0
396,-21.599698,-0.094096,-0.174946,-0.020862,-0.314269,0.000000,0.144115,0.236000,3,32,21,3,0
397,1.951661,-0.067655,-0.055148,-0.025951,-0.220259,0.000000,0.197876,0.224000,2,5,9,1,0
398,10.844579,-0.019789,0.000000,-0.018231,-0.445362,0.000000,0.245686,0.318000,0,0,0,0,0
399,1.993207,-0.091507,-0.006294,-0.018197,-0.292830,0.000000,0.209609,0.274000,1,11,4,1,0
400,-24.310787,-0.158413,-0.065457,-0.019833,-0.522508,0.000000,0.138366,0.246000,2,37,12,2,0
401,-23.214033,-0.044676,-0.059753,-0.016779,-0.471162,0.000000,0.149153,0.240000,2,11,9,2,0
402,-11.802347,-0.051475,0.103976,-0.021483,-0.281077,0.000000,0.132641,0.242000,3,29,12,2,0
403,-1.188824,-0.130824,-0.140801,-0.027783,-0.297568,0.000000,0.191206,0.230000,3,16,15,3,0
404,13.666054,-0.107950,-0.072310,-0.024217,-0.256495,0.000000,0.232293,0.300000,1,9,5,1,0
405,-10.304290,-0.129877,-0.092012,-0.021441,-0.223608,0.000000,0.163953,0.264000,2,11,9,2,0
406,-9.337667,-0.061325,-0.017683,-0.017471,-0.381761,0.000000,0.173178,0.274000,1,7,4,1,0
407,8.991073,-0.058839,-0.055185,-0.026128,-0.208983,0.000000,0.164201,0.278000,2,27,10,2,0
408,5.867035,-0.000306,0.052293,-0.028804,-0.201719,0.000000,0.178900,0.276000,4,21,17,3,0
409,0.729256,-0.060742,-0.043844,-0.019234,-0.350541,0.000000,0.166503,0.246000,1,8,4,1,0
410,-5.946938,0.000000,-0.147967,-0.022370,-0.249195,0.000000,0.148275,0.258000,4,25,14,3,0
411,-16.631451,-0.168397,-0.031616,-0.024047,-0.235425,0.000000,0.189815,0.218000,2,12,9,2,0
412,-22.401253,-0.049282,-0.028369,-0.018477,-0.588485,0.000000,0.178827,0.266000,1,7,4,1,0
413,-0.947586,-0.206932,-0.150647,-0.026707,-0.216633,0.000000,0.192443,0.284000,2,20,9,2,0
414,-5.459987,-0.041304,-0.178179,-0.025816,-0.221182,0.000000,0.152431,0.204000,4,24,17,2,0
415,-28.827995,-0.045585,-0.122710,-0.019197,-0.294812,0.000000,0.081159,0.170000,3,21,8,2,0
416,-1.366913,-0.042819,-0.037850,-0.025552,-0.239581,0.000000,0.188836,0.272000,2,13,8,2,0
417,-13.089683,-0.131364,-0.041792,-0.021416,-0.295404,0.000000,0.165066,0.272000,1,3,6,1,0
418,5.161163,-0.045546,-0.031302,-0.021206,-0.313163,0.000000,0.189521,0.244000,3,19,10,2,0
419,-8.692282,-0.033228,-0.035727,-0.019588,-0.357069,0.000000,0.150422,0.214000,2,16,9,2,0
420,5.519130,-0.153299,-0.034019,-0.025121,-0.257334,0.000000,0.213300,0.280000,2,12,5,1,0
421,3.196844,-0.077602,-0.011573,-0.023721,-0.270365,0.000000,0.205668,0.272000,2,9,4,1,0
422,-2.532278,-0.262833,-0.180930,-0.029313,-0.196181,0.000000,0.252694,0.288000,3,40,15,2,0
423,-8.191077,-0.051557,-0.023157,-0.024456,-0.265107,0.000000,0.222169,0.252000,3,11,11,2,0
424,-3.361193,-0.115027,-0.026893,-0.019994,-0.297729,0.000000,0.175445,0.244000,1,7,5,1,0
425,-15.606115,-0.000000,0.126076,-0.023815,-0.298417,0.000000,0.115408,0.190000,3,23,16,3,0
426,-9.616433,-0.043863,-0.068782,-0.029490,-0.236783,0.000000,0.182108,0.274000,4,18,18,4,0
427,-2.985553,-0.132371,-0.038890,-0.024313,-0.255496,0.000000,0.166327,0.236000,4,21,18,4,0
428,1.414887,-0.032745,-0.011019,-0.023170,-0.272226,0.000000,0.120617,0.170000,2,10,9,2,0
429,15.412211,-0.085814,0.000000,-0.020738,-0.285725,0.000000,0.268048,0.350000,0,0,0,0,0
430,3.947335,-0.128139,-0.013038,-0.025037,-0.218818,0.000000,0.164523,0.248000,2,22,8,2,0
431,1.183848,-0.037096,-0.022215,-0.022179,-0.297111,0.000000,0.158165,0.244000,2,9,7,1,0
432,-22.839043,-0.218791,-0.016892,-0.023512,-0.373472,0.000000,0.200979,0.264000,4,10,7,1,0
433,4.380645,-0.193192,-0.016553,-0.021217,-0.245518,0.000000,0.173707,0.258000,2,8,4,1,0
434,1.840049,-0.022870,-0.043870,-0.026381,-0.275043,0.000000,0.206512,0.268000,2,14,9,2,0
435,2.908674,-0.000000,-0.026158,-0.026988,-0.227769,0.000000,0.220288,0.282000,2,2,7,1,0
436,5.658579,0.000000,-0.058935,-0.027316,-0.182964,0.000000,0.171782,0.234000,4,19,18,3,0
437,2.208317,-0.302544,0.494403,-0.020309,-0.460146,0.000000,0.285326,0.332000,1,4,4,1,0
438,-1.098126,-0.037917,-0.084667,-0.025181,-0.230426,0.000000,0.136064,0.272000,2,27,11,2,0
439,4.903008,-0.059691,-0.069205,-0.025412,-0.328672,0.000000,0.219425,0.306000,1,9,5,1,0
440,4.833538,-0.074115,0.014622,-0.022512,-0.416116,-0.009537,0.259906,0.378000,2,10,1,0,0
441,-3.302675,-0.206277,-0.157316,-0.029122,-0.212615,0.000000,0.151171,0.256000,3,17,17,3,1
442,20.884116,-0.061250,0.000000,-0.023460,-0.262077,0.000000,0.240747,0.328000,0,0,0,0,0
443,-1.621549,-0.000000,-0.106086,-0.024037,-0.236087,0.000000,0.192714,0.286000,5,30,16,3,0
444,2.638712,-0.065507,-0.057245,-0.028597,-0.193598,0.000000,0.142885,0.236000,4,27,10,2,0
445,-6.855600,-0.096098,-0.038317,-0.023852,-0.217429,0.000000,0.175034,0.250000,1,7,4,1,0
446,-1.621466,-0.052781,-0.194534,-0.027214,-0.207430,0.000000,0.177259,0.278000,4,20,14,3,0
447,-36.280042,-0.204918,-0.251938,-0.029105,-0.208910,0.000000,0.122451,0.212000,3,50,21,3,0
448,-8.047185,-0.109192,0.151285,-0.029550,-0.202179,0.000000,0.157224,0.224000,3,39,17,3,0
449,-3.709121,-0.153872,-0.066352,-0.027777,-0.209287,0.000000,0.172349,0.240000,2,14,8,2,0
450,-17.719164,-0.050229,-0.132760,-0.026686,-0.214671,0.000000,0.139730,0.256000,2,17,10,2,0
451,16.755060,-0.166661,0.015978,-0.030179,-0.192155,0.000000,0.247762,0.338000,2,7,6,0,0
452,-6.541497,-0.105817,-0.046563,-0.025634,-0.240609,0.000000,0.159812,0.234000,2,15,10,2,0
453,0.417806,-0.059915,-0.074468,-0.024434,-0.225599,0.000000,0.180445,0.286000,3,13,14,3,0
454,-13.525472,-0.014701,-0.181367,-0.024040,-0.258361,0.000000,0.159386,0.238000,2,23,6,1,0
455,-11.583508,-0.138426,-0.055158,-0.023439,-0.341497,0.000000,0.186712,0.280000,2,17,8,2,0
456,-8.857283,0.000000,-0.136041,-0.029323,-0.233416,0.000000,0.208288,0.248000,4,27,16,3,0
457,5.924180,-0.021804,-0.085021,-0.026604,-0.212296,0.000000,0.188919,0.278000,2,11,11,2,0
458,18.948188,-0.000000,0.339910,-0.025993,-0.211549,0.000000,0.148236,0.230000,3,21,15,3,0
459,-11.997170,-0.008163,0.018557,-0.020829,-0.513971,0.000000,0.146399,0.150000,2,7,8,2,0
460,-15.874710,-0.045060,-0.075407,-0.022290,-0.386120,0.000000,0.140841,0.208000,2,11,13,2,0
461,-10.758062,-0.045664,-0.184068,-0.025042,-0.225711,0.000000,0.170830,0.266000,3,24,9,2,0
462,11.569276,-0.076123,0.000000,-0.021669,-0.408462,0.000000,0.249768,0.332000,0,0,0,0,0
463,-26.032252,-0.100249,-0.051498,-0.022103,-0.528808,0.000000,0.171447,0.256000,1,8,5,1,0
464,-23.906734,-0.039610,-0.099410,-0.024689,-0.412886,0.000000,0.175730,0.272000,2,14,9,2,0
465,-5.096252,-0.135749,-0.240340,-0.026447,-0.227948,0.000000,0.210294,0.322000,2,19,10,2,0
466,6.599591,0.000000,-0.076723,-0.028546,-0.198130,0.000000,0.199046,0.270000,3,20,14,2,0
467,-15.655558,-0.132360,-0.186261,-0.026506,-0.232424,0.000000,0.134422,0.178000,3,27,9,2,0
468,-14.829145,-0.052611,-0.069786,-0.021890,-0.375768,0.000000,0.151417,0.252000,2,15,9,1,0
469,-2.893382,-0.000000,-0.139979,-0.021200,-0.252590,0.000000,0.154180,0.224000,3,15,12,3,0
470,13.554773,-0.085252,-0.020834,-0.024451,-0.245384,0.000000,0.186499,0.282000,2,13,9,2,0
471,-14.604146,-0.086654,-0.041988,-0.021561,-0.409313,0.000000,0.178772,0.262000,3,16,8,2,0
472,5.257784,-0.029300,0.174130,-0.026620,-0.261009,0.000000,0.184653,0.260000,2,12,10,2,0
473,-1.662855,-0.030076,-0.093752,-0.025967,-0.236334,0.000000,0.130284,0.196000,2,18,9,2,0
474,-10.232986,-0.005983,-0.138351,-0.024592,-0.247637,0.000000,0.111479,0.182000,3,20,12,3,0
475,-10.266542,-0.115440,-0.030217,-0.024618,-0.450337,0.000000,0.199891,0.234000,1,7,4,1,0
476,-18.585018,-0.142252,-0.062500,-0.024845,-0.347953,0.000000,0.131922,0.136000,2,16,10,2,0
477,-5.231019,-0.154130,-0.040802,-0.023453,-0.276769,0.000000,0.201090,0.284000,1,8,4,1,0
478,-17.958959,-0.070109,-0.072621,-0.023786,-0.373079,0.000000,0.232902,0.300000,2,13,14,2,0
479,-14.856715,-0.138155,0.155523,-0.022032,-0.278157,0.000000,0.139657,0.248000,3,19,10,2,0
480,2.192736,-0.116673,-0.049260,-0.023746,-0.282809,0.000000,0.158455,0.220000,2,10,11,2,0
481,-25.268680,-0.037365,-0.065475,-0.023005,-0.435348,0.000000,0.190641,0.272000,4,13,17,4,0
482,-21.381550,-0.015799,-0.056790,-0.020851,-0.563521,0.000000,0.195428,0.298000,2,16,7,1,0
483,-27.138000,-0.162056,-0.185660,-0.023616,-0.309689,0.000000,0.179346,0.284000,5,26,14,3,0
484,-34.031197,-0.052802,0.000000,-0.018728,-0.896099,0.000000,0.232087,0.302000,0,0,0,0,0
485,-32.577903,-0.178647,-0.028359,-0.020563,-0.623968,0.000000,0.161393,0.278000,2,9,9,2,0
486,-48.248454,-0.013863,-0.015715,-0.019504,-1.050735,0.000000,0.197473,0.320000,1,4,5,1,0
487,-20.084226,-0.048131,-0.028161,-0.026216,-0.332198,0.000000,0.101931,0.148000,5,27,23,5,0
488,-16.484374,-0.268861,0.054927,-0.026428,-0.426285,0.000000,0.203445,0.290000,5,41,19,4,0
489,-38.148285,0.000000,-0.009017,-0.020216,-0.616441,0.000000,0.133778,0.254000,3,23,13,1,1
