episode,avg_reward,avg_r_info,avg_r_track,avg_r_action,avg_r_boundary,avg_r_collision,avg_r_uncertainty,clip_ratio,acquire,keep,lost,unlock,reacquire
6072,-79.451525,-0.032188,0.020305,-0.019500,-1.411129,0.000000,0.209454,0.342000,1,3,5,1,0
6073,-71.219112,-0.088023,0.000347,-0.021257,-1.177149,-0.000771,0.209143,0.402000,2,10,9,2,0
6074,-81.129665,-0.007869,0.018341,-0.016950,-1.433385,0.000000,0.198234,0.334000,2,12,9,2,0
6075,-86.126130,-0.034264,-0.099717,-0.018528,-1.150901,0.000000,0.150489,0.270000,3,14,14,3,0
6076,-91.746719,-0.044517,-0.106651,-0.018259,-1.156974,0.000000,0.109073,0.176000,2,12,9,2,0
6077,-73.433340,-0.006062,-0.109348,-0.020517,-0.919275,0.000000,0.115722,0.152000,1,12,9,1,1
6078,-65.154426,-0.050651,-0.059387,-0.019128,-1.154092,-0.004715,0.180256,0.272000,1,5,6,1,0
6079,-58.693798,-0.008965,-0.095540,-0.028834,-0.872463,0.000000,0.135331,0.192000,3,17,13,3,0
6080,-55.690317,-0.166111,-0.011446,-0.025392,-0.994565,0.000000,0.165245,0.270000,3,8,10,2,0
6081,-37.727309,-0.008583,0.000000,-0.014910,-0.982895,0.000000,0.222147,0.358000,0,0,0,0,0
6082,-50.301923,-0.115130,0.028180,-0.018237,-1.076288,0.000000,0.199166,0.334000,2,21,10,2,0
6083,-59.567059,-0.105316,0.000000,-0.016462,-1.080595,0.000000,0.209115,0.304000,0,0,0,0,0
6084,-80.564771,-0.032394,-0.044021,-0.017493,-1.192003,0.000000,0.125132,0.264000,1,6,4,1,0
6085,-44.537298,-0.098373,-0.088150,-0.018766,-1.022409,0.000000,0.211996,0.334000,2,14,8,2,0
6086,-58.376317,-0.028969,0.000000,-0.014919,-1.094837,0.000000,0.193331,0.356000,0,0,0,0,0
6087,-109.974525,-0.042378,-0.160028,-0.025003,-1.341296,-0.002898,0.124019,0.284000,4,63,27,4,0
6088,-77.419026,-0.092337,0.000000,-0.013668,-1.260852,0.000000,0.172979,0.332000,0,0,0,0,0
6089,-67.192105,-0.032839,-0.063540,-0.018751,-1.109657,0.000000,0.144551,0.248000,1,4,4,1,0
6090,-62.490847,-0.004593,-0.050097,-0.020038,-1.102704,0.000000,0.191235,0.318000,1,1,4,1,0
6091,-84.810663,-0.042690,0.000000,-0.015765,-1.357725,0.000000,0.174670,0.318000,0,0,0,0,0
6092,-55.041137,-0.070699,-0.015533,-0.016623,-1.026939,0.000000,0.160336,0.310000,1,8,5,1,0
6093,-103.898581,-0.117907,-0.300589,-0.026612,-1.086928,0.000000,0.169268,0.286000,4,55,22,4,0
6094,-134.311968,-0.063561,-0.046024,-0.019163,-1.911158,0.000000,0.134733,0.358000,4,25,18,4,0
6095,-148.205458,-0.048028,0.108109,-0.022009,-1.885336,0.000000,0.096800,0.268000,3,15,13,3,0
6096,-65.508123,-0.049665,0.000000,-0.013494,-1.292630,0.000000,0.198727,0.298000,0,0,0,0,0
6097,-42.340148,-0.107087,-0.029531,-0.027445,-0.674784,0.000000,0.209185,0.272000,2,8,8,1,0
6098,-60.260600,-0.022590,0.000000,-0.021709,-1.028084,-0.007187,0.189709,0.304000,0,0,0,0,0
6099,-126.139810,-0.107011,-0.154008,-0.024360,-1.433027,-0.002049,0.128845,0.206000,2,34,15,2,0
6100,-56.655083,-0.116130,0.000000,-0.018135,-1.094277,0.000000,0.229861,0.312000,0,0,0,0,0
6101,-159.008540,-0.036590,-0.011112,-0.012630,-2.445393,0.000000,0.145284,0.304000,2,12,10,2,0
6102,-99.427356,-0.061149,0.044856,-0.020518,-1.460772,0.000000,0.217228,0.252000,2,8,9,2,0
6103,-57.888710,-0.095576,0.000000,-0.020155,-1.036506,0.000000,0.202555,0.318000,0,0,0,0,0
6104,-86.757857,-0.027732,-0.052823,-0.022310,-1.233667,0.000000,0.160806,0.258000,1,1,4,1,0
6105,-65.988387,-0.017925,0.196413,-0.020123,-1.171132,0.000000,0.176050,0.340000,1,2,6,1,0
6106,-121.815071,-0.000003,-0.263758,-0.023241,-1.158916,0.000000,0.081858,0.146000,5,51,22,5,0
6107,-68.607540,-0.038142,0.262648,-0.021599,-1.044727,0.000000,0.165247,0.226000,1,6,4,1,0
6108,-46.627669,-0.016596,0.000000,-0.016318,-1.033962,0.000000,0.198489,0.324000,0,0,0,0,0
6109,-119.616743,-0.086202,-0.109292,-0.021167,-1.691628,0.000000,0.165355,0.350000,2,26,12,2,0
6110,-56.919694,-0.057043,-0.019022,-0.020646,-0.974769,-0.016627,0.173790,0.296000,2,10,5,1,0
6111,-26.772424,-0.189314,0.040147,-0.021555,-0.800711,0.000000,0.219883,0.320000,1,3,0,0,0
6112,-128.451857,0.000000,-0.116847,-0.018779,-1.528264,0.000000,0.108060,0.206000,3,15,17,3,0
6113,-119.399796,-0.026215,-0.049028,-0.018875,-1.617331,0.000000,0.069767,0.216000,4,20,17,4,0
6114,-113.405739,-0.034777,-0.052046,-0.016804,-1.507831,0.000000,0.119110,0.216000,2,12,9,2,0
6115,-99.223738,-0.022805,-0.062070,-0.016506,-1.245350,0.000000,0.096081,0.162000,1,2,4,1,0
6116,-97.367596,0.000000,-0.149433,-0.019570,-1.168977,0.000000,0.098151,0.176000,4,18,14,3,0
6117,-60.617054,-0.019352,0.162421,-0.019431,-1.105706,0.000000,0.190045,0.318000,1,6,5,1,0
6118,-145.065193,-0.003852,-0.145930,-0.016361,-1.996673,0.000000,0.110712,0.332000,4,19,17,4,0
6119,-65.415243,0.000000,0.235839,-0.019314,-1.158266,0.000000,0.187497,0.288000,1,6,8,1,1
6120,-62.260603,-0.034795,0.000000,-0.016801,-1.216606,0.000000,0.199261,0.280000,0,0,0,0,0
6121,-81.687056,-0.092011,-0.010788,-0.017354,-1.236283,0.000000,0.188846,0.310000,1,5,5,1,0
6122,-104.127328,-0.038581,-0.164157,-0.025306,-1.100110,0.000000,0.128676,0.196000,4,28,21,4,0
6123,-110.626545,-0.044399,-0.019575,-0.020182,-1.548322,0.000000,0.131710,0.222000,2,7,8,2,0
6124,-112.121481,-0.096776,-0.061285,-0.018777,-1.322261,0.000000,0.101966,0.156000,2,9,9,2,0
6125,-72.349529,0.000000,-0.020355,-0.016684,-1.107357,0.000000,0.159483,0.262000,1,3,6,1,0
6126,-59.588460,-0.054088,-0.032485,-0.017208,-0.942885,0.000000,0.172320,0.254000,1,5,6,1,0
6127,-82.558191,-0.040536,-0.038515,-0.021977,-0.995258,0.000000,0.172324,0.224000,1,1,4,1,0
6128,-93.072738,-0.053263,-0.019044,-0.013311,-1.556777,0.000000,0.160347,0.334000,1,6,6,1,0
6129,-136.332394,-0.000023,-0.136474,-0.014853,-1.965441,0.000000,0.145664,0.354000,3,28,17,3,0
6130,-65.127965,-0.089099,0.000000,-0.017088,-1.286276,0.000000,0.186542,0.318000,0,0,0,0,0
6131,-65.782925,-0.085835,-0.010888,-0.015515,-1.306885,0.000000,0.257683,0.324000,1,2,4,1,0
6132,-54.002726,-0.052323,0.000000,-0.016647,-1.017906,0.000000,0.202827,0.310000,0,0,0,0,0
6133,-77.907084,-0.021058,-0.154827,-0.017345,-1.079724,0.000000,0.129279,0.238000,1,60,10,1,0
6134,-45.180989,-0.028052,0.000000,-0.015582,-1.052835,0.000000,0.201685,0.280000,0,0,0,0,0
6135,-81.759428,0.000000,0.405454,-0.017383,-1.151363,0.000000,0.141827,0.260000,2,11,4,1,0
6136,-68.644231,-0.051778,-0.035994,-0.022170,-1.095069,0.000000,0.147568,0.274000,2,16,9,2,0
6137,-29.782198,-0.227664,0.286953,-0.016701,-0.848040,0.000000,0.218179,0.302000,1,6,1,0,0
6138,-91.323204,-0.097053,-0.038713,-0.016428,-1.580851,0.000000,0.196529,0.338000,1,8,4,1,0
6139,-87.785942,-0.174870,-0.004463,-0.015897,-1.422987,0.000000,0.168995,0.382000,1,3,3,0,0
6140,-108.677656,-0.155779,0.188229,-0.013972,-1.776144,0.000000,0.171119,0.364000,1,6,0,0,0
6141,-84.520961,-0.079163,-0.074682,-0.017974,-1.120179,0.000000,0.141225,0.246000,1,2,4,1,0
6142,-109.001403,-0.023240,0.000000,-0.016715,-1.845320,0.000000,0.186570,0.338000,0,0,0,0,0
6143,-106.689897,-0.014343,0.000000,-0.014544,-1.758445,0.000000,0.165584,0.318000,0,0,0,0,0
6144,-104.167764,-0.081985,-0.144133,-0.023128,-1.422298,0.000000,0.140766,0.324000,1,23,5,1,0
6145,-151.601228,-0.015375,-0.053493,-0.014928,-1.978806,0.000000,0.093365,0.312000,3,9,12,3,0
6146,-82.718165,-0.094132,-0.012139,-0.012424,-1.071683,0.000000,0.119883,0.170000,2,21,10,2,0
6147,-117.346536,-0.006634,-0.091396,-0.017298,-1.513575,0.000000,0.109625,0.246000,2,6,5,1,0
6148,-121.829821,0.000000,-0.137745,-0.022070,-1.283557,0.000000,0.084449,0.230000,6,25,20,5,0
6149,-115.568074,-0.014391,0.000000,-0.016793,-1.987900,0.000000,0.190324,0.374000,0,0,0,0,0
6150,-173.762734,-0.024556,-0.032767,-0.015031,-2.361556,0.000000,0.143901,0.444000,2,6,10,2,0
6151,-129.346066,-0.061006,0.000000,-0.014173,-1.941470,0.000000,0.180879,0.380000,0,0,0,0,0
6152,-131.118981,-0.028934,0.000000,-0.014776,-1.900317,0.000000,0.189789,0.342000,0,0,0,0,0
6153,-134.434963,-0.030871,-0.023978,-0.014882,-1.927412,0.000000,0.161389,0.350000,1,4,4,1,0
6154,-141.457778,-0.030717,0.000000,-0.013466,-2.172553,0.000000,0.190519,0.384000,0,0,0,0,0
6155,-134.362035,-0.042268,0.000000,-0.016313,-1.955498,0.000000,0.193226,0.360000,0,0,0,0,0
6156,-210.911390,-0.024555,-0.283408,-0.015935,-2.210970,0.000000,0.061385,0.300000,4,20,20,4,0
6157,-164.462946,-0.001562,0.026250,-0.011794,-2.227456,0.000000,0.120632,0.228000,2,13,9,2,0
6158,-144.745377,-0.013441,0.000000,-0.013039,-2.238594,0.000000,0.172232,0.326000,0,0,0,0,0
6159,-163.047337,-0.015017,0.000000,-0.011116,-2.429902,0.000000,0.164591,0.352000,0,0,0,0,0
6160,-139.539623,-0.058311,0.000000,-0.011419,-2.327733,0.000000,0.174000,0.316000,0,0,0,0,0
6161,-155.155056,-0.006093,0.000000,-0.010332,-2.430072,0.000000,0.173361,0.340000,0,0,0,0,0
6162,-128.284975,-0.058782,0.000000,-0.011992,-2.025730,-0.001442,0.198141,0.344000,0,0,0,0,0
6163,-166.465572,-0.000000,-0.126000,-0.016941,-1.881369,0.000000,0.066508,0.230000,3,13,12,3,0
6164,-140.926919,-0.023065,0.000000,-0.009930,-2.271114,0.000000,0.158560,0.322000,0,0,0,0,0
6165,-200.312683,-0.022449,-0.040552,-0.010716,-2.514583,0.000000,0.112060,0.348000,3,12,14,3,0
6166,-163.270599,-0.033979,0.000000,-0.009627,-2.470266,0.000000,0.173683,0.376000,0,0,0,0,0
6167,-185.715234,-0.007685,-0.000708,-0.010099,-2.747081,0.000000,0.135473,0.310000,1,3,5,1,0
6168,-166.438675,-0.014229,-0.001502,-0.012332,-2.381982,0.000000,0.161802,0.220000,2,20,12,2,0
6169,-169.972052,-0.015250,0.000000,-0.010022,-2.606990,0.000000,0.162286,0.338000,0,0,0,0,0
6170,-140.481143,-0.013919,-0.030292,-0.016755,-1.877053,0.000000,0.167108,0.220000,2,17,9,2,0
6171,-86.658917,-0.030464,0.000000,-0.010490,-1.555218,0.000000,0.168415,0.290000,0,0,0,0,0
6172,-128.253886,-0.016065,0.000000,-0.009946,-2.115474,0.000000,0.145627,0.302000,0,0,0,0,0
6173,-145.327678,0.000000,-0.108182,-0.016872,-1.742481,0.000000,0.087243,0.186000,1,10,9,1,1
6174,-116.362259,-0.031564,0.000000,-0.011119,-1.814953,0.000000,0.176485,0.310000,0,0,0,0,0
6175,-129.291163,-0.000818,0.000000,-0.011456,-1.922165,0.000000,0.161175,0.280000,0,0,0,0,0
6176,-112.621674,-0.020377,-0.029065,-0.016772,-1.451781,0.000000,0.135524,0.232000,1,14,4,1,0
6177,-130.246441,-0.001424,-0.119423,-0.014706,-1.767088,0.000000,0.118509,0.214000,2,26,12,2,0
6178,-162.147150,-0.038315,0.013454,-0.011200,-2.135140,0.000000,0.133337,0.206000,2,15,11,2,0
6179,-78.210759,-0.073217,0.000000,-0.013926,-1.371690,0.000000,0.182907,0.280000,0,0,0,0,0
6180,-74.149279,-0.397185,0.035547,-0.014453,-1.312673,0.000000,0.193614,0.286000,2,12,8,1,1
6181,-126.161656,-0.024974,0.032787,-0.014272,-1.714546,0.000000,0.174760,0.286000,1,9,6,1,0
6182,-101.741900,-0.029683,0.000000,-0.013933,-1.595336,0.000000,0.151946,0.258000,0,0,0,0,0
6183,-135.044959,-0.018068,-0.036086,-0.015926,-1.829447,0.000000,0.160819,0.224000,1,12,4,1,0
6184,-158.616952,-0.033889,-0.142179,-0.014329,-1.842765,0.000000,0.091391,0.208000,2,11,9,2,0
6185,-106.604434,-0.082121,-0.089851,-0.016957,-1.408323,0.000000,0.146063,0.250000,2,26,10,2,0
6186,-104.199800,-0.030623,-0.085177,-0.019729,-1.447103,0.000000,0.137535,0.182000,2,24,9,2,0
6187,-90.509256,-0.023335,0.000000,-0.012919,-1.477442,0.000000,0.165760,0.272000,0,0,0,0,0
6188,-108.286340,-0.197450,0.097747,-0.016257,-1.422540,0.000000,0.126598,0.246000,3,28,13,2,0
6189,-136.948673,-0.002949,-0.053719,-0.012200,-1.816690,0.000000,0.154456,0.272000,2,7,8,2,0
6190,-214.932939,-0.000000,-0.017732,-0.013031,-2.610033,0.000000,0.085791,0.304000,2,15,9,2,0
6191,-85.623599,-0.090873,0.000000,-0.012503,-1.454820,0.000000,0.181522,0.284000,0,0,0,0,0
6192,-116.651633,-0.037886,-0.006026,-0.011223,-1.800483,0.000000,0.155636,0.250000,1,4,5,1,0
6193,-56.834499,-0.086049,0.000000,-0.013444,-1.042101,0.000000,0.206639,0.332000,0,0,0,0,0
6194,-86.283895,-0.025574,0.000000,-0.011247,-1.421611,0.000000,0.188775,0.272000,0,0,0,0,0
6195,-76.526871,-0.056381,0.000000,-0.012350,-1.316098,0.000000,0.175237,0.304000,0,0,0,0,0
6196,-131.131969,-0.048162,-0.062896,-0.014143,-1.680259,0.000000,0.098811,0.166000,2,22,11,2,0
6197,-75.629427,-0.030168,0.000000,-0.011390,-1.444892,0.000000,0.167719,0.280000,0,0,0,0,0
6198,-113.362848,-0.093886,-0.083794,-0.019190,-1.321904,0.000000,0.101073,0.232000,5,16,28,5,1
6199,-98.270624,-0.063734,0.000000,-0.013537,-1.502709,0.000000,0.169357,0.300000,0,0,0,0,0
6200,-92.701856,-0.055800,0.000000,-0.010665,-1.483406,0.000000,0.163841,0.276000,0,0,0,0,0
6201,-152.007435,-0.012189,-0.073932,-0.014982,-1.942580,0.000000,0.113969,0.222000,2,18,12,2,0
6202,-134.478908,-0.027060,-0.086733,-0.013685,-1.825616,0.000000,0.124761,0.304000,1,6,4,1,0
6203,-98.306877,-0.034082,0.000000,-0.010544,-1.468933,0.000000,0.171573,0.300000,0,0,0,0,0
6204,-92.282085,-0.080638,0.000000,-0.010759,-1.439887,0.000000,0.181207,0.308000,0,0,0,0,0
6205,-105.002165,-0.046547,-0.005488,-0.012081,-1.496533,0.000000,0.138242,0.204000,1,3,4,1,0
6206,-100.428247,-0.037367,0.000000,-0.010917,-1.400971,0.000000,0.163696,0.280000,0,0,0,0,0
6207,-159.694432,-0.198204,-0.097167,-0.017336,-1.501287,0.000000,0.071921,0.192000,4,24,17,3,0
6208,-130.646469,-0.044343,-0.016740,-0.012143,-1.862258,0.000000,0.130330,0.242000,1,7,4,1,0
6209,-111.377748,-0.021333,0.000000,-0.010872,-1.600975,0.000000,0.159259,0.296000,0,0,0,0,0
6210,-113.921905,-0.106819,-0.157207,-0.013489,-1.436987,0.000000,0.141866,0.240000,2,15,11,2,0
6211,-116.879123,-0.067425,-0.201175,-0.012491,-1.331340,0.000000,0.100467,0.230000,3,36,13,3,0
6212,-166.164895,-0.047266,-0.094270,-0.011763,-2.050529,0.000000,0.114166,0.276000,2,19,10,2,0
6213,-104.144044,-0.014750,0.000000,-0.011233,-1.663745,0.000000,0.180371,0.294000,0,0,0,0,0
6214,-183.379200,-0.001089,-0.054445,-0.013732,-2.105427,0.000000,0.064099,0.250000,2,8,10,2,0
6215,-86.281641,-0.080234,0.000000,-0.009933,-1.408833,0.000000,0.179412,0.304000,0,0,0,0,0
6216,-88.730644,-0.008594,0.000000,-0.011172,-1.507675,0.000000,0.164990,0.274000,0,0,0,0,0
6217,-135.289174,-0.034515,-0.036392,-0.012895,-1.567214,0.000000,0.088739,0.186000,2,6,8,2,0
6218,-48.121473,-0.060472,0.000000,-0.012522,-1.087358,0.000000,0.232127,0.310000,0,0,0,0,0
6219,-71.784996,-0.052698,0.000000,-0.011430,-1.297425,0.000000,0.188051,0.302000,0,0,0,0,0
6220,-56.267529,-0.052570,0.000000,-0.013219,-1.344130,0.000000,0.200597,0.308000,0,0,0,0,0
6221,-48.374150,-0.014557,0.000000,-0.011865,-1.093921,0.000000,0.232599,0.308000,0,0,0,0,0
6222,-113.647646,-0.039413,0.000619,-0.013338,-1.642997,0.000000,0.141283,0.316000,1,2,4,1,0
6223,-94.074170,-0.062064,0.000000,-0.010749,-1.562555,0.000000,0.189273,0.358000,0,0,0,0,0
6224,-65.810161,-0.063808,0.000000,-0.013863,-1.346822,0.000000,0.204020,0.296000,0,0,0,0,0
6225,-72.604593,-0.103217,0.000000,-0.011750,-1.346471,0.000000,0.190709,0.334000,0,0,0,0,0
6226,-63.771286,-0.065496,0.000000,-0.013427,-1.319129,0.000000,0.196583,0.326000,0,0,0,0,0
6227,-50.751710,-0.034930,0.000000,-0.015251,-0.870677,0.000000,0.220230,0.310000,0,0,0,0,0
6228,-72.572139,-0.114645,-0.010223,-0.013454,-1.467987,0.000000,0.172245,0.318000,2,23,11,2,0
6229,-66.389887,-0.078401,-0.016174,-0.017295,-1.156016,0.000000,0.213427,0.324000,1,5,4,1,0
6230,-142.490681,-0.097778,-0.076784,-0.012859,-1.990608,0.000000,0.140963,0.298000,2,13,8,2,0
6231,-44.617503,-0.057009,0.000000,-0.016556,-0.942221,0.000000,0.229679,0.316000,0,0,0,0,0
6232,-85.637753,-0.027001,0.000000,-0.012125,-1.609559,0.000000,0.206867,0.354000,0,0,0,0,0
6233,-52.722452,-0.123261,-0.079477,-0.017426,-0.877836,0.000000,0.188770,0.270000,2,12,8,2,0
6234,-107.159729,-0.059058,-0.016254,-0.015546,-1.526912,0.000000,0.125810,0.224000,2,15,10,2,0
6235,-40.459131,-0.067425,0.000000,-0.015132,-1.036544,0.000000,0.233561,0.310000,0,0,0,0,0
6236,-150.492973,-0.069221,-0.130366,-0.015628,-1.662856,0.000000,0.058779,0.248000,2,30,12,2,1
6237,-30.296633,-0.020636,-0.011268,-0.021192,-0.731596,0.000000,0.185810,0.276000,2,10,8,2,0
6238,-56.960909,-0.085157,-0.044548,-0.015681,-1.086602,0.000000,0.226084,0.332000,1,4,4,1,0
6239,-52.340495,-0.052912,0.026992,-0.020279,-1.482249,0.000000,0.291250,0.442000,1,4,4,1,0
6240,-153.774172,-0.004709,-0.099717,-0.012927,-1.645346,0.000000,0.063864,0.130000,4,31,18,4,0
6241,-115.844179,-0.054639,-0.033387,-0.014970,-1.753324,0.000000,0.126302,0.248000,2,12,10,2,0
6242,-50.819858,-0.060744,0.000000,-0.015143,-1.022927,0.000000,0.252677,0.334000,0,0,0,0,0
6243,-44.853489,-0.034379,0.006064,-0.015357,-1.087013,0.000000,0.250413,0.304000,1,2,4,1,0
6244,-119.765469,-0.007683,-0.033106,-0.014483,-1.449938,0.000000,0.086539,0.172000,3,23,15,3,0
6245,-55.251430,-0.055598,-0.161833,-0.019882,-0.972691,0.000000,0.203319,0.284000,3,20,14,3,0
6246,-52.720857,-0.030936,0.000000,-0.015445,-1.074772,0.000000,0.242749,0.318000,0,0,0,0,0
6247,-36.123792,-0.068277,0.000000,-0.015154,-0.939013,0.000000,0.237708,0.306000,0,0,0,0,0
6248,-114.538755,-0.031083,-0.008665,-0.013161,-1.745300,0.000000,0.131729,0.220000,1,8,5,1,0
6249,-101.752356,-0.044456,0.005625,-0.013634,-1.340010,0.000000,0.067875,0.190000,1,14,9,1,1
6250,-29.900611,-0.114867,0.000000,-0.016881,-1.001169,0.000000,0.254271,0.322000,0,0,0,0,0
6251,-101.537714,-0.013224,0.004774,-0.013560,-1.766818,0.000000,0.165005,0.338000,1,6,4,1,0
6252,-95.139323,-0.021485,-0.020674,-0.012531,-1.286597,0.000000,0.122109,0.204000,1,2,4,1,0
6253,-36.279407,-0.086424,-0.048086,-0.021349,-0.793694,0.000000,0.238490,0.330000,2,13,9,2,0
6254,-43.212584,-0.084789,0.000000,-0.017159,-1.033984,0.000000,0.233148,0.290000,0,0,0,0,0
6255,-121.577587,-0.026074,-0.092045,-0.022709,-1.469875,0.000000,0.065093,0.232000,2,25,12,2,0
6256,-52.287448,-0.016790,-0.001997,-0.019943,-1.218447,0.000000,0.245647,0.334000,2,8,8,2,0
6257,-152.012092,-0.000000,-0.095438,-0.018126,-2.173632,0.000000,0.191220,0.360000,1,13,9,1,1
6258,-137.426909,-0.009843,-0.022852,-0.013669,-1.848122,0.000000,0.129526,0.218000,1,6,6,1,0
6259,-160.411930,-0.032005,-0.116581,-0.012971,-1.678089,0.000000,0.078656,0.146000,3,22,13,3,0
6260,-120.942537,-0.007721,-0.010533,-0.017846,-1.986885,0.000000,0.137010,0.326000,2,19,14,2,0
6261,-117.047626,-0.039946,-0.022054,-0.018887,-1.904802,0.000000,0.184137,0.324000,1,12,4,1,0
6262,-121.963636,-0.040943,-0.039171,-0.018121,-1.899503,0.000000,0.177095,0.328000,1,8,5,1,0
6263,-98.139229,-0.000000,0.320999,-0.019167,-1.560050,0.000000,0.158942,0.296000,3,13,10,2,0
6264,-60.516936,-0.189291,0.036256,-0.023821,-1.224340,0.000000,0.220341,0.354000,2,10,8,1,0
6265,-18.435399,-0.120699,0.000000,-0.024945,-0.787195,0.000000,0.329097,0.360000,0,0,0,0,0
6266,-105.924673,-0.086314,0.018706,-0.017011,-1.877533,-0.020744,0.185375,0.370000,3,21,15,3,0
6267,-142.164447,-0.000000,0.238109,-0.018712,-1.818001,0.000000,0.078321,0.256000,3,18,14,3,0
6268,-32.774441,-0.043137,-0.120968,-0.020414,-0.935729,0.000000,0.312471,0.310000,1,5,4,1,0
6269,-86.050284,-0.100556,0.000000,-0.017303,-1.701766,0.000000,0.264113,0.408000,0,0,0,0,0
6270,-158.306173,-0.071023,-0.081269,-0.018167,-1.819161,0.000000,0.071208,0.224000,5,30,22,5,0
6271,-115.744307,-0.045819,-0.097937,-0.017523,-1.560226,0.000000,0.161130,0.250000,4,41,20,4,0
6272,-109.818820,-0.057315,-0.092670,-0.021848,-1.554781,0.000000,0.160849,0.346000,2,14,8,1,0
6273,-64.278572,-0.077558,0.000000,-0.018128,-1.196166,0.000000,0.243492,0.296000,0,0,0,0,0
6274,-95.741768,-0.086371,0.000000,-0.014201,-1.496411,0.000000,0.198934,0.314000,0,0,0,0,0
6275,-186.317463,-0.025312,-0.069364,-0.014249,-2.231983,0.000000,0.070044,0.302000,3,15,12,3,0
6276,-75.815452,-0.102489,-0.164637,-0.017198,-0.831843,0.000000,0.134780,0.222000,3,18,13,3,0
6277,-141.195858,-0.042432,0.184561,-0.012820,-2.051483,0.000000,0.122771,0.326000,2,20,10,2,0
6278,-80.558846,-0.024179,-0.042120,-0.014751,-1.280028,0.000000,0.205212,0.304000,1,2,4,1,0
6279,-123.624262,-0.000022,-0.041467,-0.014001,-1.812726,0.000000,0.179603,0.338000,1,2,4,1,0
6280,-99.237940,-0.011511,-0.005368,-0.010543,-1.476581,0.000000,0.144242,0.260000,1,8,4,1,0
6281,-184.412357,-0.037132,-0.103782,-0.012150,-2.293375,0.000000,0.056533,0.278000,3,18,13,3,0
6282,-137.755928,-0.001266,-0.102837,-0.014303,-1.728467,0.000000,0.068631,0.232000,3,19,14,3,0
6283,-88.121667,0.000000,-0.171954,-0.019013,-1.222297,0.000000,0.139406,0.310000,2,17,14,2,0
6284,-185.260871,-0.036585,-0.078202,-0.014432,-2.191476,0.000000,0.104927,0.304000,2,3,8,2,0
6285,-72.508695,-0.025022,0.000000,-0.015181,-1.473447,0.000000,0.207167,0.318000,0,0,0,0,0
6286,-73.507192,-0.070662,0.000000,-0.015826,-1.500604,0.000000,0.217167,0.298000,0,0,0,0,0
6287,-138.080113,-0.020515,-0.128166,-0.013767,-1.957590,0.000000,0.154317,0.320000,1,3,4,1,0
6288,-116.069555,-0.022956,-0.003792,-0.013656,-1.684759,0.000000,0.125721,0.214000,2,15,12,2,0
6289,-160.781309,-0.000000,-0.081531,-0.014906,-1.750225,0.000000,0.047010,0.170000,2,7,9,2,0
6290,-90.180800,-0.020519,-0.084760,-0.016280,-1.102749,0.000000,0.109988,0.198000,2,12,8,2,0
6291,-61.959014,-0.066552,0.002176,-0.015699,-1.098418,0.000000,0.163732,0.224000,1,1,5,1,0
6292,-80.578238,0.000000,-0.005555,-0.017744,-1.245037,0.000000,0.166610,0.246000,1,6,9,1,1
6293,-172.149892,-0.104779,-0.046280,-0.014326,-1.899673,0.000000,0.100102,0.238000,3,10,12,3,0
6294,-79.717116,-0.057032,-0.040184,-0.019863,-1.028986,0.000000,0.115191,0.168000,2,11,9,2,0
6295,-103.768250,-0.048732,-0.034420,-0.015571,-1.387102,0.000000,0.125352,0.214000,2,16,9,2,0
6296,-92.156230,-0.093963,0.000000,-0.012867,-1.362285,0.000000,0.195203,0.320000,0,0,0,0,0
6297,-38.439569,0.000000,-0.159326,-0.023070,-0.566632,0.000000,0.165030,0.212000,3,38,20,2,1
6298,-165.556457,-0.026979,-0.127940,-0.012854,-1.592945,0.000000,0.037774,0.118000,5,23,23,5,0
6299,-114.133939,-0.012758,-0.034455,-0.021966,-1.505375,0.000000,0.106189,0.216000,2,29,11,2,0
6300,-119.469158,-0.002434,-0.142687,-0.017287,-1.544884,0.000000,0.127040,0.268000,3,29,11,2,0
6301,-134.872972,-0.056488,-0.037397,-0.012994,-2.133633,0.000000,0.138771,0.338000,2,12,11,2,0
6302,-180.002415,-0.013873,-0.121114,-0.015395,-1.892989,0.000000,0.034465,0.156000,5,45,27,5,0
6303,-91.778219,-0.034125,0.000000,-0.012254,-1.573934,-0.004725,0.175442,0.306000,0,0,0,0,0
6304,-122.925318,-0.012124,-0.022787,-0.012603,-1.901652,0.000000,0.131804,0.304000,1,5,4,1,0
6305,-112.598061,-0.009603,-0.002276,-0.016135,-1.768301,0.000000,0.132895,0.308000,2,21,9,2,0
6306,-106.990662,-0.033784,-0.029511,-0.014302,-1.872806,0.000000,0.158297,0.322000,2,18,8,2,0
6307,-130.968341,-0.045670,-0.202183,-0.017375,-1.663588,0.000000,0.113460,0.294000,3,13,13,3,0
6308,-148.262786,-0.006233,-0.123331,-0.013372,-1.917453,0.000000,0.110909,0.268000,1,7,4,1,0
6309,-144.737774,-0.032521,-0.027604,-0.013016,-1.870919,0.000000,0.117100,0.258000,1,2,5,1,0
6310,-139.669151,-0.000157,-0.070750,-0.012783,-1.875898,0.000000,0.117257,0.292000,1,11,4,1,0
6311,-137.280729,-0.001895,0.032355,-0.013205,-1.908419,0.000000,0.094064,0.280000,1,6,9,1,1
6312,-100.097823,-0.050171,0.000000,-0.012819,-1.664404,0.000000,0.161087,0.298000,0,0,0,0,0
