episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
4483,2.0000,1.5000,0.60,0.0580,0.0850
4484,2.7250,1.9400,0.80,0.0880,0.1350
4485,2.8200,1.2800,0.60,0.0860,0.1500
4486,2.2400,1.4400,0.80,0.0880,0.1300
4487,1.4682,0.9114,1.00,0.1320,0.2550
4488,0.8000,0.4000,0.20,0.0500,0.0950
4489,2.8000,1.0000,0.40,0.0680,0.1300
4490,0.7769,0.9400,0.60,0.0580,0.0800
4491,1.2222,0.9400,0.40,0.0420,0.0600
4492,2.4278,1.9400,1.00,0.1000,0.1650
4493,1.9692,1.4400,0.80,0.0760,0.1250
4494,0.9000,0.9400,0.40,0.0360,0.0450
4495,0.7000,0.5000,0.20,0.0200,0.0300
4496,1.8000,0.5000,0.20,0.0420,0.0850
4497,1.4762,1.4067,0.80,0.0720,0.0900
4498,1.5667,0.9250,0.40,0.0580,0.0850
4499,0.2400,0.3714,0.20,0.0240,0.0250
4500,1.9000,1.5000,0.60,0.0560,0.0800
4501,1.5000,1.0000,0.40,0.0420,0.0650
4502,0.7500,0.9400,0.40,0.0320,0.0350
4503,1.7400,1.3218,0.80,0.0960,0.1400
4504,2.7262,1.7633,1.00,0.1500,0.2450
4505,2.3400,1.5000,0.80,0.0920,0.1500
4506,0.6000,0.4400,0.20,0.0260,0.0400
4507,1.9846,1.5000,0.80,0.0780,0.1150
4508,2.3500,1.4400,0.60,0.0700,0.1100
4509,1.2400,0.9250,0.40,0.0540,0.0750
4510,2.2556,1.4400,0.60,0.0740,0.1200
4511,0.7000,0.5000,0.20,0.0200,0.0300
4512,2.8962,1.8400,1.20,0.1660,0.2700
4513,2.2450,0.8400,0.40,0.0960,0.1850
4514,1.2076,1.2764,1.00,0.0820,0.0950
4515,1.9097,1.2750,0.60,0.1000,0.1600
4516,3.4588,1.8667,1.20,0.1600,0.2200
4517,1.9500,1.8800,1.00,0.0760,0.1000
4518,1.3000,1.0000,0.40,0.0380,0.0550
4519,2.0500,0.9400,0.40,0.0640,0.1500
4520,2.0556,1.4667,1.00,0.1060,0.1900
4521,3.5685,2.3050,1.00,0.1460,0.2100
4522,1.9000,1.5000,0.60,0.0560,0.0800
4523,1.0000,0.5000,0.20,0.0260,0.0450
4524,1.5000,1.2896,0.80,0.1080,0.1600
4525,1.6667,0.9400,0.60,0.0740,0.1200
4526,2.1000,1.4000,0.60,0.0580,0.0900
4527,1.9945,1.3400,0.60,0.0860,0.1350
4528,0.6000,0.5000,0.20,0.0180,0.0250
4529,1.5441,1.2967,1.00,0.1040,0.1500
4530,1.5067,1.3650,0.60,0.0700,0.0900
4531,2.1867,1.4364,1.00,0.1160,0.1750
4532,1.3200,1.4667,1.00,0.0780,0.0900
4533,2.6154,0.9333,0.60,0.0700,0.1250
4534,1.5308,1.4500,1.00,0.1060,0.1450
4535,2.1000,0.9667,0.60,0.0740,0.1200
4536,0.6000,1.0000,0.40,0.0240,0.0350
4537,1.9945,1.4400,0.80,0.0820,0.1200
4538,2.3000,1.8400,0.80,0.0880,0.1250
4539,1.8739,1.3050,0.60,0.0980,0.1550
4540,3.0000,1.4000,0.60,0.0960,0.1700
4541,1.2167,0.9000,0.40,0.0540,0.0850
4542,1.1625,0.9182,0.60,0.0740,0.1100
4543,1.5000,1.0000,0.40,0.0420,0.0650
4544,1.8000,1.0000,0.40,0.0480,0.0800
4545,1.2533,0.4400,0.20,0.0400,0.0750
4546,1.7867,0.9400,0.80,0.0780,0.1250
4547,1.3455,0.7667,0.60,0.0580,0.0900
4548,2.6000,1.5000,0.60,0.0700,0.1100
4549,0.7000,0.3556,0.40,0.0580,0.1000
4550,1.7038,1.4167,1.00,0.1100,0.1550
4551,2.3000,1.5000,0.80,0.0620,0.0800
4552,1.7333,1.3000,0.60,0.0520,0.0800
4553,1.8912,1.3527,1.40,0.1220,0.1650
4554,0.8462,0.6400,0.40,0.0560,0.0950
4555,1.7632,1.5000,0.80,0.0760,0.1100
4556,0.8500,0.9400,0.40,0.0340,0.0400
4557,1.7739,0.8000,0.40,0.0840,0.1500
4558,0.0000,0.0000,0.00,0.0000,0.0000
4559,2.6971,1.4169,1.20,0.1160,0.1800
4560,2.6200,1.9400,0.80,0.0820,0.1150
4561,1.3000,0.8622,0.60,0.0740,0.1150
4562,1.8536,1.4400,0.80,0.0680,0.1150
4563,1.3000,1.0000,0.40,0.0380,0.0550
4564,1.0583,0.9500,0.60,0.0820,0.1250
4565,2.3629,1.7400,1.20,0.1380,0.2300
4566,2.4606,1.9269,1.60,0.1440,0.1950
4567,1.3806,1.2483,0.60,0.0900,0.1300
4568,2.2111,1.3500,0.60,0.0800,0.1700
4569,2.1000,2.0000,0.80,0.0660,0.0850
4570,0.9000,0.5000,0.20,0.0240,0.0400
4571,1.2400,1.3750,0.80,0.0600,0.0700
4572,2.0969,1.3556,1.00,0.1160,0.2050
4573,1.0727,0.9000,0.40,0.0520,0.0800
4574,1.3571,0.9769,0.80,0.0880,0.1350
4575,1.5145,1.4400,0.80,0.0740,0.1000
4576,1.5071,0.4769,0.60,0.0820,0.1400
4577,1.7353,1.4067,1.00,0.1220,0.1800
4578,1.5700,1.7567,1.20,0.1120,0.1400
4579,0.4000,0.4000,0.20,0.0260,0.0350
4580,0.6000,0.5000,0.20,0.0180,0.0250
4581,2.3972,1.8400,1.00,0.1160,0.1750
4582,3.2898,0.9067,0.60,0.1220,0.2350
4583,1.5000,1.5000,0.60,0.0480,0.0600
4584,1.6146,0.9900,0.60,0.1040,0.1900
4585,1.3743,1.3733,0.60,0.0620,0.0800
4586,1.3048,1.3400,0.80,0.0920,0.1200
4587,2.3133,1.9000,0.80,0.0900,0.1350
4588,1.6621,1.4103,1.40,0.1440,0.2000
4589,1.0615,0.8714,0.40,0.0540,0.0800
4590,6.3636,1.9000,0.80,0.1880,0.3550
4591,1.6094,1.4667,1.00,0.0900,0.1200
4592,1.8709,1.8800,1.20,0.0860,0.1250
4593,1.3179,1.3400,0.80,0.0680,0.0950
4594,1.7647,0.9000,0.40,0.0680,0.1200
4595,1.5556,0.9571,0.60,0.0580,0.0900
4596,1.7976,1.3430,1.00,0.1240,0.2200
4597,1.6273,0.9667,0.60,0.0640,0.0950
4598,0.6000,0.5000,0.20,0.0180,0.0250
4599,3.4114,1.8667,1.20,0.1360,0.2250
4600,1.5551,1.3400,1.40,0.1480,0.2200
4601,0.9476,0.9400,0.60,0.0440,0.0650
4602,2.7520,1.3800,0.60,0.1020,0.1850
4603,2.2736,1.0673,0.60,0.1380,0.2650
4604,2.0000,1.4400,0.60,0.0680,0.1050
4605,2.1500,1.9000,0.80,0.0760,0.1000
4606,0.5111,0.9400,0.80,0.0480,0.0500
4607,1.1167,1.0000,0.60,0.0540,0.0750
4608,2.6964,1.9538,1.80,0.1740,0.2650
4609,2.3556,1.2915,1.20,0.1520,0.2700
4610,1.5167,0.9667,0.60,0.0620,0.0900
4611,0.7000,0.5000,0.40,0.0180,0.0250
4612,4.3917,2.2867,1.60,0.2020,0.3150
4613,2.0571,1.8800,0.80,0.0820,0.1050
4614,2.4583,1.2945,1.00,0.1660,0.2400
4615,0.7400,0.9400,0.40,0.0320,0.0350
4616,2.9038,1.8400,1.40,0.1600,0.2350
4617,4.8059,1.4400,0.60,0.1200,0.2450
4618,2.2882,1.7800,0.80,0.0900,0.1250
4619,1.9444,1.4067,0.80,0.0840,0.1350
4620,3.8000,2.5000,1.00,0.1060,0.1650
4621,2.8824,1.9400,1.40,0.1540,0.2500
4622,2.4171,2.3133,1.00,0.1080,0.2000
4623,1.6133,0.9667,0.60,0.0700,0.1100
4624,1.7667,1.9400,1.20,0.0860,0.1300
4625,2.1212,1.6400,1.00,0.0840,0.1400
4626,0.9909,1.0000,0.60,0.0500,0.0650
4627,2.6317,1.6194,1.00,0.1300,0.2050
4628,2.3437,1.6400,1.00,0.0960,0.1550
4629,1.0462,0.4667,0.40,0.0440,0.0650
4630,2.0444,1.5000,0.80,0.0840,0.1300
4631,2.1937,1.4067,0.80,0.1000,0.1500
4632,1.8922,1.1667,1.40,0.1340,0.2000
4633,1.9778,1.8667,1.20,0.1080,0.1350
4634,2.5176,2.0000,1.20,0.1120,0.1150
4635,1.6000,1.5000,0.80,0.0480,0.0600
4636,3.1505,1.9333,1.40,0.1760,0.2600
4637,0.7000,0.5000,0.20,0.0200,0.0300
4638,2.1133,1.8200,0.80,0.0840,0.1150
4639,1.8333,0.9333,0.40,0.0560,0.0900
4640,2.1524,1.8400,1.00,0.1260,0.1800
4641,1.2000,0.5000,0.20,0.0300,0.0550
4642,1.4308,0.8400,0.60,0.1240,0.2100
4643,1.6000,1.5000,0.60,0.0500,0.0650
4644,1.9056,1.7764,1.40,0.1240,0.1800
4645,0.8400,0.9400,0.40,0.0340,0.0400
4646,1.2500,1.3000,0.80,0.0620,0.0850
4647,1.4176,0.9667,0.60,0.0680,0.1050
4648,1.7702,1.5800,1.00,0.0820,0.1100
4649,3.1143,2.4400,1.00,0.1000,0.1650
4650,2.4952,0.9600,0.60,0.0920,0.1600
4651,2.3333,1.4000,0.60,0.0760,0.1000
4652,1.4000,1.0000,0.40,0.0400,0.0550
4653,2.1472,1.3667,0.60,0.0800,0.1200
4654,0.8000,0.5000,0.20,0.0220,0.0350
4655,2.3675,1.4000,1.20,0.1480,0.2600
4656,1.4767,0.9400,0.60,0.0600,0.0850
4657,2.4067,1.9400,1.00,0.0960,0.1350
4658,1.9000,1.3733,1.60,0.1280,0.1800
4659,2.6000,1.4067,0.80,0.0940,0.1450
4660,3.9356,2.3400,1.40,0.1640,0.2350
4661,1.5909,1.5000,1.40,0.1040,0.1600
4662,2.3922,1.9667,1.40,0.1280,0.1800
4663,1.3808,1.2167,0.80,0.1100,0.1350
4664,0.9152,0.9333,0.80,0.0700,0.0700
4665,2.1000,1.5000,0.60,0.0600,0.0900
4666,1.9222,0.9400,0.60,0.0800,0.1350
4667,2.3850,1.5000,1.60,0.1360,0.2900
4668,1.0333,0.4400,0.40,0.0320,0.0550
4669,1.6700,1.3764,0.80,0.1000,0.1850
4670,2.1144,1.3114,1.40,0.1460,0.1800
4671,2.4790,1.7982,1.00,0.1260,0.1900
4672,1.5685,1.3200,0.80,0.0940,0.1350
4673,0.4000,0.4400,0.20,0.0220,0.0300
4674,1.3000,1.0000,0.40,0.0380,0.0550
4675,2.9533,1.5000,1.00,0.1280,0.2200
4676,2.0000,1.4400,0.80,0.0600,0.0850
4677,1.2000,0.5000,0.40,0.0280,0.0500
4678,2.6000,1.5400,0.80,0.0940,0.1550
4679,1.0000,0.7000,0.40,0.0400,0.0550
4680,2.1522,1.9571,1.40,0.1180,0.1550
4681,1.6382,1.1769,1.00,0.0920,0.1500
4682,2.1545,1.0000,0.60,0.0740,0.1000
4683,1.4000,0.7000,0.40,0.0340,0.0850
4684,1.6545,1.4067,0.80,0.0720,0.0900
4685,0.8000,0.5000,0.20,0.0220,0.0350
4686,0.7667,0.6667,0.40,0.0440,0.0850
4687,2.0667,1.3800,1.00,0.1120,0.1750
4688,2.2569,1.8400,1.00,0.1200,0.1650
4689,0.4571,0.4400,0.20,0.0240,0.0350
4690,2.0233,1.3248,1.00,0.1320,0.1700
4691,2.3379,1.8400,1.20,0.1160,0.1550
4692,0.9583,0.9000,0.60,0.0580,0.0700
4693,1.0743,1.3200,1.00,0.0760,0.0900
4694,1.9455,1.4667,0.80,0.0800,0.0850
4695,1.7643,1.8733,0.80,0.0740,0.0900
4696,2.0450,1.8467,1.20,0.1140,0.1450
4697,2.1333,1.4000,0.80,0.0840,0.1600
4698,1.5667,1.4400,0.80,0.0780,0.0950
4699,2.2292,1.3467,0.80,0.1020,0.1600
4700,1.8575,1.3400,1.20,0.1160,0.1700
4701,1.2800,1.0000,0.60,0.0540,0.0750
4702,5.1294,0.9667,0.80,0.1400,0.2750
4703,2.5900,1.8200,0.80,0.0960,0.1450
4704,1.2037,0.7714,0.40,0.0860,0.1200
4705,2.5743,1.8800,0.80,0.0900,0.1100
4706,2.1571,1.5000,0.80,0.0820,0.1500
4707,2.0545,0.9400,0.40,0.0660,0.1200
4708,1.5778,1.4769,1.00,0.0900,0.1200
4709,1.8139,1.4400,0.80,0.0780,0.1100
4710,1.3167,0.9769,0.80,0.0860,0.1300
4711,1.6583,1.4400,0.80,0.0720,0.1250
4712,1.1500,0.9667,0.60,0.0640,0.0950
4713,2.3400,1.4400,0.60,0.0700,0.1100
4714,1.0000,0.9400,0.80,0.0780,0.1000
4715,2.4091,1.4000,0.60,0.0840,0.1400
4716,1.8091,1.4364,0.80,0.0980,0.1500
4717,1.2500,1.3800,0.60,0.0580,0.0750
4718,2.6000,1.5000,0.60,0.0700,0.1150
4719,1.3500,0.9667,0.60,0.0620,0.1200
4720,1.9493,0.8667,0.60,0.0900,0.1650
4721,1.7000,1.3800,0.60,0.0620,0.0850
4722,1.4545,0.9667,0.60,0.0580,0.0800
4723,1.3167,1.0000,0.60,0.0580,0.0850
4724,2.3571,1.4571,0.60,0.0780,0.1200
4725,1.3421,1.0000,0.80,0.0780,0.1150
4726,0.9500,0.9000,0.60,0.0660,0.0900
4727,2.5532,1.3333,0.80,0.1380,0.2150
4728,1.9538,1.4400,0.80,0.0860,0.1550
4729,0.7600,0.9169,0.80,0.0640,0.0900
4730,1.1750,0.9667,0.80,0.0700,0.0900
4731,1.5500,1.4400,0.60,0.0540,0.0700
4732,3.9671,0.8000,0.40,0.1380,0.2800
4733,3.3745,1.7514,1.00,0.1780,0.3150
4734,0.6533,0.8000,0.40,0.0460,0.0550
4735,2.3262,1.3467,1.00,0.1000,0.1550
4736,1.1000,1.0000,0.60,0.0320,0.0400
4737,3.3727,1.4400,0.80,0.1080,0.1750
4738,1.5667,1.4667,0.80,0.0740,0.1000
4739,2.9500,1.4600,0.80,0.1040,0.1700
4740,3.4000,2.0000,0.80,0.0920,0.1500
4741,1.5289,1.3400,0.60,0.0680,0.0950
4742,2.1538,1.5000,0.80,0.0820,0.1250
4743,1.7143,1.4400,0.60,0.0600,0.0850
4744,1.0446,0.8800,0.60,0.0760,0.1150
4745,2.2000,2.0000,1.20,0.0960,0.1400
4746,0.0000,0.0000,0.00,0.0000,0.0000
4747,4.0309,1.8800,0.80,0.1260,0.2250
4748,1.6000,1.4667,0.80,0.0680,0.0850
4749,1.7286,1.4143,0.80,0.1160,0.2200
4750,2.4237,1.4000,1.60,0.1380,0.1700
4751,2.6889,1.1400,0.80,0.0780,0.1450
4752,2.1000,1.5000,0.60,0.0600,0.0900
4753,1.7612,1.4667,1.00,0.1020,0.2000
4754,1.5429,1.4364,0.80,0.0780,0.1000
4755,0.4000,0.4000,0.20,0.0240,0.0300
4756,1.5800,0.9400,0.40,0.0520,0.0850
4757,4.3024,1.9400,1.00,0.1480,0.2650
4758,1.4889,0.9000,0.40,0.0560,0.0900
4759,1.6250,1.4667,0.80,0.0700,0.0900
4760,1.5667,0.9333,0.40,0.0500,0.0750
4761,2.1945,1.6067,1.60,0.1480,0.2150
4762,0.8200,1.0000,0.60,0.0460,0.0550
4763,1.0600,0.9000,0.40,0.0500,0.0550
4764,1.5000,0.7000,0.40,0.0360,0.0650
4765,1.0480,0.8764,0.60,0.0860,0.1350
4766,1.2200,1.4400,0.80,0.0620,0.0700
4767,2.2758,1.4667,1.00,0.1120,0.1750
4768,1.1615,0.9667,0.60,0.0600,0.0850
4769,4.8000,1.0000,0.40,0.1080,0.2300
4770,1.4200,0.9067,0.80,0.0660,0.0950
4771,1.8000,0.9400,0.60,0.0720,0.1100
4772,1.4333,0.9667,0.60,0.0740,0.1200
4773,1.3333,1.3200,0.60,0.0620,0.0800
4774,1.6063,1.3333,0.80,0.0900,0.1250
4775,1.4190,0.9526,0.80,0.1400,0.3100
4776,1.9545,1.4400,0.60,0.0700,0.1100
4777,2.0277,1.4667,1.00,0.1120,0.1750
4778,2.7576,1.5800,0.80,0.0900,0.1500
4779,3.3000,1.5000,0.60,0.0840,0.1500
4780,3.2026,1.3800,0.80,0.1100,0.2550
4781,2.8776,1.3800,1.00,0.1240,0.2150
4782,1.6323,1.3714,0.80,0.0880,0.1250
4783,2.0222,1.9030,1.20,0.1240,0.1700
4784,1.3000,0.5000,0.20,0.0320,0.0600
4785,1.8400,1.4400,0.60,0.0600,0.0850
4786,1.5000,1.0000,0.40,0.0420,0.0650
4787,1.4167,0.9000,0.40,0.0580,0.0950
4788,1.4983,1.3150,1.20,0.1160,0.1700
4789,1.6933,1.4067,0.80,0.0780,0.1050
4790,2.5000,1.5000,0.60,0.0680,0.1100
4791,0.8571,0.4400,0.20,0.0380,0.0700
4792,0.4000,0.5000,0.20,0.0140,0.0150
4793,1.7333,0.9400,0.40,0.0540,0.0900
4794,1.4000,0.9400,0.40,0.0560,0.0950
4795,3.3292,1.9000,1.00,0.1300,0.2150
4796,1.6158,1.4000,0.80,0.0980,0.1400
4797,2.3636,1.4400,0.60,0.0760,0.1250
4798,1.6556,1.0000,0.60,0.0620,0.0950
4799,0.9583,0.8800,0.40,0.0480,0.0950
4800,1.0200,0.9667,0.60,0.0480,0.0550
4801,2.0286,1.2733,0.60,0.1120,0.1900
4802,2.9417,1.9400,1.00,0.1120,0.1750
4803,1.5846,1.4400,0.80,0.0780,0.1050
4804,0.4000,0.5000,0.20,0.0140,0.0150
4805,0.9333,0.8400,0.40,0.0500,0.0700
4806,1.1000,0.9400,0.40,0.0420,0.0600
4807,3.1076,1.3400,0.60,0.1000,0.1650
4808,0.6000,0.5000,0.20,0.0180,0.0250
4809,0.9200,0.9000,0.40,0.0400,0.0500
4810,2.6400,0.7956,0.40,0.1160,0.2200
4811,2.4000,1.5000,0.60,0.0660,0.1050
4812,2.1000,1.0000,0.40,0.0540,0.0950
4813,1.3556,0.9067,0.60,0.0820,0.1350
4814,1.0000,0.5000,0.20,0.0260,0.0450
4815,2.6425,1.3400,0.80,0.1440,0.2900
4816,0.7636,0.9667,0.60,0.0500,0.0600
4817,3.7556,1.4333,0.80,0.1040,0.1900
4818,2.6182,1.4400,0.60,0.0760,0.1250
4819,1.3714,0.9000,0.40,0.0520,0.0800
4820,0.6364,0.8714,0.40,0.0460,0.0600
4821,1.1720,0.9182,0.80,0.0860,0.1150
4822,3.5714,1.9000,0.80,0.1140,0.1750
4823,1.8000,1.3800,0.60,0.0660,0.0950
4824,1.8000,1.0000,0.40,0.0480,0.0800
4825,1.5933,1.4067,0.80,0.0860,0.1500
4826,2.2778,1.8333,0.80,0.1020,0.1450
4827,1.3015,0.8400,0.60,0.1100,0.1800
4828,1.1800,0.9667,0.60,0.0580,0.0800
4829,2.1182,0.9400,0.40,0.0600,0.1050
4830,2.6190,1.7333,1.00,0.0940,0.1350
4831,2.1538,1.4400,0.60,0.0760,0.1250
4832,0.9870,0.9067,0.60,0.0640,0.0900
4833,1.3533,0.9067,0.60,0.0840,0.1400
4834,2.9556,1.8800,0.80,0.1040,0.1700
4835,0.7667,0.9400,0.40,0.0320,0.0300
4836,1.2148,0.9526,1.00,0.1100,0.1700
4837,1.8600,1.3667,0.80,0.0900,0.1300
4838,1.5933,1.4400,0.80,0.0620,0.0900
4839,0.5167,0.4400,0.40,0.0440,0.0600
4840,1.1000,1.0000,0.40,0.0340,0.0450
4841,1.1000,1.0000,0.40,0.0340,0.0250
4842,2.0385,1.4250,1.20,0.1480,0.2300
4843,2.3261,1.0000,0.80,0.0840,0.1500
4844,1.9182,1.4667,0.80,0.0780,0.1100
4845,1.1500,1.3400,0.60,0.0560,0.0650
4846,1.6762,1.7764,1.00,0.1040,0.1300
4847,2.1000,1.0000,0.40,0.0540,0.0850
4848,0.0000,0.0000,0.00,0.0000,0.0000
4849,1.4286,1.9114,1.20,0.1080,0.1350
4850,1.2533,0.9000,0.40,0.0560,0.0900
4851,0.2667,0.4400,0.20,0.0160,0.0150
4852,2.6000,1.0000,0.40,0.0640,0.1000
4853,1.3027,0.8667,0.60,0.0860,0.1400
4854,1.9111,1.4571,1.00,0.1020,0.1450
4855,3.9182,1.9400,0.80,0.1080,0.1850
4856,0.4500,0.9000,0.40,0.0300,0.0250
4857,1.1016,0.9500,0.80,0.0900,0.1250
4858,1.6800,1.0000,0.60,0.0600,0.0900
4859,1.0167,1.0000,0.80,0.0620,0.0750
4860,0.5556,0.5000,0.40,0.0340,0.0450
4861,2.0387,1.4000,1.00,0.1380,0.2100
4862,2.3100,1.4400,0.60,0.0860,0.1750
4863,0.7500,0.9400,0.40,0.0320,0.0350
4864,1.8250,1.4400,0.60,0.0640,0.0950
4865,1.3333,0.9667,0.80,0.0540,0.0700
4866,1.2941,0.9400,0.60,0.0680,0.1000
4867,1.8518,1.9400,1.20,0.1080,0.1200
4868,1.4333,1.1000,0.60,0.0520,0.0750
4869,0.5000,0.5000,0.20,0.0160,0.0200
4870,1.7000,1.0000,0.60,0.0640,0.1000
4871,1.7909,0.9333,0.40,0.0620,0.1050
4872,0.0000,0.0000,0.00,0.0000,0.0000
4873,1.5000,1.0000,0.60,0.0400,0.0600
4874,0.9500,0.9400,0.40,0.0360,0.0450
4875,1.9882,1.4667,0.80,0.0880,0.1350
4876,1.2889,0.9400,0.40,0.0460,0.0700
4877,0.6333,0.4400,0.40,0.0780,0.1200
4878,1.6467,0.9769,0.80,0.1040,0.1750
4879,1.4196,1.4667,1.00,0.0900,0.1200
4880,2.3256,1.2714,0.80,0.1120,0.1450
4881,0.9733,0.9600,0.60,0.0600,0.0800
4882,1.0000,0.8800,0.40,0.0520,0.0800
4883,1.2500,0.9667,0.60,0.0600,0.0850
4884,1.2571,0.9400,0.80,0.0800,0.1100
4885,2.2333,1.4400,0.60,0.0680,0.1050
4886,1.0333,0.9000,0.60,0.0640,0.0900
4887,1.6000,1.0000,0.40,0.0440,0.0550
4888,0.7850,0.9067,0.60,0.0540,0.0900
4889,0.9000,1.0000,0.40,0.0300,0.0350
4890,1.3000,1.2400,0.60,0.0640,0.0850
4891,0.7500,0.9400,0.40,0.0320,0.0350
4892,2.3466,0.9667,0.80,0.1240,0.2250
4893,1.4167,1.4667,0.80,0.0720,0.0950
4894,0.8143,0.9400,0.40,0.0360,0.0450
4895,0.6000,0.5000,0.20,0.0180,0.0250
4896,1.6314,1.4169,1.00,0.1040,0.1500
4897,0.7350,0.8400,0.40,0.0480,0.0800
4898,0.4857,0.4667,0.40,0.0320,0.0500
4899,0.8500,0.4600,0.60,0.0460,0.0650
4900,1.5000,1.0000,0.40,0.0420,0.0650
4901,1.9500,1.4400,0.60,0.0620,0.0900
4902,1.6783,1.1400,0.60,0.0740,0.1250
4903,1.5636,1.4667,0.80,0.0720,0.0950
4904,0.0000,0.0000,0.00,0.0000,0.0000
4905,0.8200,0.9000,0.40,0.0380,0.0400
4906,1.1182,1.4000,0.80,0.0680,0.0700
4907,0.9333,0.9400,0.40,0.0360,0.0450
4908,1.0000,0.5000,0.40,0.0240,0.0400
4909,0.6000,0.5000,0.40,0.0320,0.0400
4910,0.0000,0.0000,0.00,0.0000,0.0000
4911,3.4174,1.3567,1.00,0.1980,0.3700
4912,1.5667,1.3800,0.60,0.0600,0.0800
4913,3.0505,2.0800,1.00,0.1060,0.1700
4914,2.0486,1.4571,1.20,0.1080,0.1250
4915,0.9350,1.3305,0.80,0.0760,0.0750
4916,1.1143,0.9400,0.40,0.0420,0.0750
4917,2.0545,1.4667,1.00,0.0960,0.1350
4918,0.6000,0.5000,0.20,0.0180,0.0250
4919,1.5905,1.3800,0.60,0.0640,0.0900
4920,2.0226,1.4269,1.20,0.1320,0.1750
4921,1.1333,0.9400,0.40,0.0400,0.0550
4922,0.7000,1.0000,0.40,0.0260,0.0250
4923,1.8480,1.0000,0.80,0.0920,0.1500
4924,1.6000,1.0000,0.40,0.0440,0.0700
4925,0.6000,0.5000,0.20,0.0180,0.0250
4926,1.1000,1.0000,0.40,0.0340,0.0450
4927,0.8000,1.0000,0.60,0.0420,0.0450
4928,0.3500,0.4333,0.20,0.0200,0.0200
4929,1.5000,1.0000,0.40,0.0420,0.0650
4930,1.4600,1.0000,0.80,0.0700,0.0950
4931,1.2333,0.9667,0.60,0.0540,0.0700
4932,0.7905,0.9000,0.60,0.0540,0.0650
4933,1.3934,0.8000,0.40,0.0660,0.1000
4934,1.4000,1.0000,0.40,0.0400,0.0600
4935,2.2068,1.6000,1.00,0.1100,0.1750
4936,1.2393,0.6400,0.40,0.0440,0.0750
4937,1.0143,0.9400,0.40,0.0400,0.0550
4938,0.6167,0.9400,0.60,0.0400,0.0350
4939,0.9667,1.3971,0.60,0.0500,0.0450
4940,1.2333,0.9400,0.40,0.0420,0.0600
4941,1.3171,1.3800,0.60,0.0600,0.0800
4942,0.8533,0.4400,0.20,0.0400,0.0750
4943,0.9933,0.8800,0.60,0.0620,0.0800
4944,1.2923,0.9000,0.60,0.0560,0.0900
4945,1.1143,0.7000,0.40,0.0340,0.0600
4946,2.7556,2.0000,1.00,0.0960,0.1300
4947,0.9667,1.0000,0.60,0.0420,0.0650
4948,1.7286,1.4400,0.80,0.0720,0.1150
4949,2.2556,1.4364,1.00,0.1040,0.1650
4950,1.2667,1.4400,0.60,0.0480,0.0700
4951,2.7732,1.3400,1.00,0.1540,0.2600
4952,0.4333,0.4400,0.20,0.0220,0.0300
4953,2.0250,2.0000,1.00,0.0800,0.1000
4954,2.1962,1.8800,1.20,0.1260,0.1800
4955,1.6500,1.4400,0.60,0.0560,0.0750
4956,1.0750,0.9667,0.60,0.0520,0.0650
4957,2.3889,1.8800,0.80,0.0820,0.1150
4958,2.7333,1.8800,0.80,0.0940,0.1450
4959,1.9000,1.0000,0.40,0.0500,0.0850
4960,1.5762,1.4067,1.00,0.1100,0.1800
4961,2.4000,2.0000,0.80,0.0720,0.1000
4962,1.2333,1.4400,0.60,0.0500,0.0600
4963,0.8000,0.5000,0.20,0.0220,0.0350
4964,2.3400,1.9333,0.80,0.0780,0.1050
4965,2.0600,1.4000,0.80,0.0940,0.1400
4966,1.2778,0.8714,0.60,0.0560,0.0850
4967,2.7200,1.7800,0.80,0.1060,0.1500
4968,2.6665,1.2550,0.60,0.1320,0.2200
4969,1.9162,0.9067,0.60,0.0900,0.1550
4970,1.4462,1.0000,0.60,0.0520,0.0900
4971,3.6141,1.7982,1.00,0.1620,0.2800
4972,1.9538,2.0000,1.00,0.0840,0.1100
4973,1.9017,1.2800,0.80,0.0840,0.1300
4974,2.3667,1.9667,1.00,0.0960,0.1350
4975,2.3143,1.4000,0.60,0.0840,0.1650
4976,1.7000,1.5000,0.60,0.0520,0.0700
4977,1.5364,1.4667,0.80,0.0700,0.0900
4978,3.1222,1.9400,0.80,0.0920,0.1150
4979,1.8246,1.2300,0.60,0.1120,0.1900
4980,0.0000,0.0000,0.00,0.0000,0.0000
4981,1.8286,0.9400,0.40,0.0540,0.1050
4982,1.3800,1.4400,0.80,0.0700,0.0900
4983,2.2167,1.1667,0.80,0.0800,0.1300
4984,2.5544,1.8333,1.20,0.1360,0.2000
4985,1.2833,1.3800,0.60,0.0560,0.0700
4986,2.1000,1.4400,0.60,0.0760,0.1250
4987,2.5487,1.3800,0.60,0.0820,0.1350
4988,1.2036,1.3067,0.80,0.0820,0.1050
4989,1.1091,0.9667,0.60,0.0580,0.0650
4990,1.5000,1.0000,0.40,0.0420,0.0650
4991,1.5667,1.4400,0.60,0.0540,0.0700
4992,1.7200,1.4400,1.00,0.0980,0.1200
4993,1.5000,1.5000,0.60,0.0480,0.0600
4994,1.8412,1.4000,0.60,0.0800,0.1300
4995,2.6333,1.9364,1.00,0.1160,0.1700
4996,2.0638,1.9400,1.40,0.1100,0.1550
4997,1.8676,1.4436,1.20,0.1220,0.1800
4998,2.2733,1.9067,1.00,0.0940,0.1250
