episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio,avg_r_info,avg_r_uncertainty,avg_r_track,avg_r_action,avg_r_collision,avg_r_out,avg_total_raw
7580,0.182000,0.850000,1,0.034000,0.130000,0.260230,0.001209,-0.035878,-0.021836,-0.002892,-1.466376,-1.265543
7581,0.564000,0.850000,3,0.100000,0.190000,-0.016767,0.003537,-0.026104,-0.024956,0.000000,-0.939526,-1.003816
7582,0.352000,1.600000,4,0.100000,0.155000,-0.054589,0.003671,0.009412,-0.029568,0.000000,-0.903004,-0.974078
7583,0.422000,1.550000,4,0.104000,0.175000,0.090855,0.002197,-0.091896,-0.027738,0.000000,-0.654852,-0.681434
7584,1.302000,1.030000,3,0.130000,0.265000,-0.085119,0.002974,-0.212218,-0.027747,0.000000,-1.838489,-2.160598
7585,0.230000,1.180000,2,0.052000,0.090000,-0.013863,0.005080,-0.015575,-0.018858,0.000000,-1.177666,-1.220882
7586,0.194000,1.700000,3,0.064000,0.100000,-0.031540,0.002881,-0.012354,-0.019910,-0.013716,-0.998724,-1.073362
7587,0.110000,0.870000,1,0.028000,0.050000,-0.053058,0.003747,0.000653,-0.019691,0.000000,-1.497951,-1.566300
7588,0.084000,0.840000,2,0.038000,0.055000,-0.042518,0.000899,0.068390,-0.020221,0.000000,-0.835682,-0.829133
7589,0.380000,2.830000,6,0.130000,0.185000,0.082943,0.002089,-0.107212,-0.027916,0.000000,-1.042668,-1.092764
7590,0.072000,0.850000,1,0.024000,0.040000,-0.000461,0.003607,-0.021606,-0.021951,0.000000,-1.206715,-1.247127
7591,0.234000,2.310000,4,0.088000,0.140000,-0.099331,0.004161,-0.075372,-0.030292,0.000000,-0.519499,-0.720333
7592,0.206000,2.300000,4,0.082000,0.125000,-0.014554,0.002137,-0.041193,-0.027378,0.000000,-1.399152,-1.480140
7593,0.000000,0.000000,0,0.000000,0.000000,-0.036173,0.005083,0.000000,-0.018297,0.000000,-2.331915,-2.381301
7594,0.804000,1.280000,5,0.142000,0.290000,-0.051503,0.001584,0.005448,-0.026108,0.000000,-0.495579,-0.566158
7595,0.090000,0.890000,1,0.026000,0.055000,0.093752,0.001520,0.006025,-0.020771,0.000000,-1.161918,-1.081392
7596,0.836000,1.230000,4,0.126000,0.260000,0.138135,0.001489,0.026707,-0.017597,0.000000,-2.005475,-1.856741
7597,0.050000,0.870000,2,0.034000,0.045000,0.051279,0.001804,-0.017871,-0.028340,0.000000,-0.595528,-0.588656
7598,0.202000,2.190000,4,0.096000,0.140000,0.054608,0.004104,-0.090009,-0.025605,0.000000,-0.773854,-0.830755
7599,0.114000,2.110000,3,0.054000,0.075000,0.113350,0.002988,0.006171,-0.018756,0.000000,-0.996682,-0.892929
7600,0.168000,1.100000,2,0.046000,0.075000,-0.020870,0.003620,-0.033103,-0.017676,0.000000,-1.331844,-1.399873
7601,0.244000,1.810000,5,0.092000,0.160000,-0.085114,0.005905,-0.024643,-0.021281,0.000000,-0.649424,-0.774557
7602,0.054000,1.780000,2,0.034000,0.080000,0.138155,0.001533,0.011802,-0.026033,0.000000,-1.929842,-1.804385
7603,0.214000,1.610000,4,0.086000,0.135000,0.102270,0.001188,-0.093591,-0.024273,0.000000,-1.373672,-1.388079
7604,0.050000,0.780000,2,0.034000,0.045000,-0.027759,0.003524,-0.004322,-0.018221,0.000000,-1.279917,-1.326695
7605,0.396000,0.970000,2,0.068000,0.130000,0.000000,0.004202,-0.059874,-0.027788,0.000000,-0.984346,-1.067805
7606,0.314000,1.240000,2,0.060000,0.110000,-0.086374,0.003618,-0.073336,-0.023063,0.000000,-1.445496,-1.624650
7607,0.812000,1.010000,2,0.088000,0.180000,-0.030987,0.003387,-0.040692,-0.029727,0.000000,-0.681097,-0.779115
7608,0.572000,0.750000,3,0.102000,0.200000,-0.081423,0.002952,0.109145,-0.019705,0.000000,-1.625653,-1.614683
7609,0.128000,1.780000,2,0.046000,0.075000,0.103301,0.000165,-0.052363,-0.017951,0.000000,-2.074320,-2.041168
7610,0.112000,0.770000,2,0.044000,0.070000,-0.061182,0.003011,-0.041551,-0.016849,0.000000,-2.806655,-2.923226
7611,0.044000,1.560000,3,0.042000,0.045000,-0.060566,0.003146,-0.017736,-0.016204,0.000000,-1.897642,-1.989002
7612,0.116000,2.430000,4,0.068000,0.090000,-0.104911,0.002790,-0.056964,-0.023054,0.000000,-1.941454,-2.123594
7613,0.214000,2.130000,4,0.082000,0.125000,-0.090861,0.004520,0.029192,-0.030746,0.000000,-1.422998,-1.510893
7614,0.554000,1.950000,5,0.136000,0.280000,-0.036212,0.002005,-0.014135,-0.028657,0.000000,-0.733385,-0.810384
7615,0.252000,0.890000,3,0.066000,0.125000,-0.197474,0.003194,-0.019668,-0.038449,0.000000,-0.534983,-0.787380
7616,0.138000,1.380000,3,0.058000,0.085000,-0.096243,0.004340,-0.050733,-0.023066,0.000000,-1.553105,-1.718807
7617,0.284000,1.350000,3,0.078000,0.135000,-0.079383,0.003434,-0.103705,-0.019514,0.000000,-0.844235,-1.043404
7618,0.266000,0.680000,2,0.060000,0.110000,-0.000000,0.001117,-0.062255,-0.018612,0.000000,-1.893995,-1.973746
7619,0.724000,2.026000,5,0.150000,0.255000,0.111933,0.000234,-0.118358,-0.026230,0.000000,-1.174294,-1.206715
7620,0.796000,0.850000,5,0.138000,0.250000,-0.032632,0.004844,-0.022184,-0.025830,0.000000,-1.475300,-1.551102
7621,0.002000,0.960000,1,0.010000,0.005000,-0.105364,0.005130,0.000277,-0.027146,0.000000,-1.670972,-1.798075
7622,0.054000,2.230000,3,0.046000,0.080000,-0.056003,0.004088,-0.031135,-0.021143,0.000000,-2.041595,-2.145788
7623,0.312000,2.270000,3,0.076000,0.160000,0.138155,0.002714,0.038165,-0.023646,0.000000,-1.611079,-1.455691
7624,0.020000,0.180000,1,0.016000,0.020000,-0.088275,0.004412,-0.004341,-0.018605,0.000000,-1.503965,-1.610775
7625,0.128000,1.620000,3,0.060000,0.090000,-0.023330,0.002460,-0.058137,-0.025913,0.000000,-1.587877,-1.692798
7626,0.162000,1.400000,2,0.044000,0.070000,0.085430,0.005602,-0.010255,-0.023093,0.000000,-1.805569,-1.747884
7627,0.014000,1.540000,2,0.024000,0.020000,-0.044397,0.002602,-0.045563,-0.019021,0.000000,-1.520990,-1.627369
7628,0.164000,2.270000,3,0.060000,0.090000,-0.023695,0.001565,-0.033511,-0.021470,0.000000,-1.937490,-2.014601
7629,0.474000,1.340000,2,0.074000,0.145000,0.138155,0.002255,-0.014820,-0.021466,0.000000,-2.036883,-1.932759
7630,0.072000,0.880000,1,0.024000,0.040000,-0.028787,0.002635,-0.016016,-0.022306,0.000000,-1.823546,-1.888020
7631,0.072000,0.030000,1,0.024000,0.040000,-0.021339,0.006427,-0.020435,-0.021371,0.000000,-1.214680,-1.271398
7632,0.260000,2.950000,6,0.118000,0.180000,0.166802,0.004778,0.020553,-0.030689,-0.006833,-0.803915,-0.649305
7633,0.160000,2.410000,5,0.080000,0.120000,-0.000000,0.004268,0.059741,-0.027339,0.000000,-1.146578,-1.109908
7634,0.186000,1.780000,3,0.066000,0.105000,-0.065494,0.002313,-0.025815,-0.017733,0.000000,-1.501891,-1.608620
7635,0.200000,2.710000,4,0.084000,0.130000,-0.046980,0.002565,-0.006014,-0.023270,0.000000,-1.754481,-1.828181
7636,0.056000,0.910000,1,0.022000,0.035000,0.121061,0.003132,-0.028138,-0.018245,0.000000,-2.598298,-2.520488
7637,0.162000,1.440000,2,0.050000,0.085000,-0.069799,0.003938,0.003538,-0.020514,0.000000,-1.439368,-1.522205
7638,0.634000,1.220000,4,0.112000,0.230000,0.138155,0.002880,-0.060542,-0.027200,0.000000,-1.552107,-1.498813
7639,0.102000,0.950000,2,0.042000,0.110000,0.026693,0.003607,0.002441,-0.031250,0.000000,-1.043276,-1.041784
7640,1.648000,1.270000,5,0.170000,0.325000,-0.154353,0.002225,-0.090619,-0.031378,0.000000,-0.980948,-1.255072
7641,0.000000,0.000000,0,0.000000,0.000000,-0.077544,0.006589,0.000000,-0.026257,0.000000,-0.939118,-1.036330
7642,0.122000,1.320000,2,0.042000,0.065000,-0.061243,0.004071,-0.023909,-0.027926,0.000000,-0.979034,-1.088041
7643,0.186000,1.010000,4,0.078000,0.105000,-0.018276,0.004001,-0.087913,-0.031327,-0.004160,-0.859892,-0.997567
7644,0.172000,1.660000,3,0.064000,0.100000,-0.048981,0.002679,-0.037492,-0.022761,0.000000,-0.984692,-1.091245
7645,0.258000,1.940000,4,0.088000,0.175000,-0.013863,0.000276,-0.077905,-0.024371,0.000000,-1.532836,-1.648699
7646,0.194000,1.860000,3,0.068000,0.155000,0.000000,0.003695,-0.030215,-0.020809,0.000000,-1.264730,-1.312059
7647,0.144000,1.770000,3,0.062000,0.095000,-0.090376,0.004018,-0.021072,-0.031757,0.000000,-1.099412,-1.238599
7648,1.992000,1.140000,3,0.156000,0.340000,-0.000159,0.000664,-0.101270,-0.025456,0.000000,-1.479010,-1.605231
7649,0.160000,2.290000,4,0.076000,0.110000,0.138155,0.000542,-0.073580,-0.025869,0.000000,-0.965439,-0.926190
7650,0.402000,2.170000,3,0.080000,0.140000,-0.029177,0.001848,-0.038856,-0.027287,0.000000,-1.090713,-1.184185
7651,0.270000,1.210000,3,0.076000,0.130000,-0.095072,0.003627,-0.005074,-0.024593,0.000000,-0.955638,-1.076749
7652,0.344000,2.210000,4,0.100000,0.170000,-0.081062,0.001923,-0.054355,-0.025172,0.000000,-1.479534,-1.638201
7653,0.542000,2.610000,6,0.154000,0.265000,0.057693,0.001993,-0.043572,-0.026579,0.000000,-0.824442,-0.834907
7654,0.320000,1.430000,4,0.098000,0.165000,-0.039540,0.004840,0.013889,-0.030235,0.000000,-1.206351,-1.257398
7655,0.020000,0.720000,1,0.016000,0.020000,-0.030230,0.005257,-0.001356,-0.026619,0.000000,-1.202421,-1.255371
7656,0.134000,2.060000,4,0.072000,0.100000,-0.053431,0.002936,-0.163648,-0.025508,0.000000,-1.220841,-1.460491
7657,0.272000,2.080000,3,0.072000,0.170000,0.024190,0.004318,-0.092389,-0.022670,0.000000,-1.092270,-1.178821
7658,0.158000,2.240000,3,0.060000,0.090000,-0.029096,0.002608,-0.044663,-0.020827,0.000000,-1.350802,-1.442780
7659,0.240000,0.580000,3,0.066000,0.120000,-0.007343,0.002367,-0.073582,-0.026120,0.000000,-0.913678,-1.018356
7660,0.050000,0.860000,2,0.034000,0.045000,-0.021327,0.002242,-0.025986,-0.029019,0.000000,-0.545628,-0.619717
7661,0.068000,1.530000,3,0.048000,0.060000,-0.019045,0.000974,-0.006138,-0.023480,0.000000,-1.133816,-1.181504
7662,1.870000,1.002000,4,0.178000,0.370000,0.051209,0.001839,-0.106967,-0.032699,0.000000,-1.093512,-1.180131
7663,0.386000,2.650000,5,0.120000,0.200000,0.090749,0.005962,0.159797,-0.032009,0.000000,-0.880964,-0.656464
7664,0.578000,1.680000,3,0.074000,0.145000,-0.034849,0.000647,-0.019141,-0.015881,0.000000,-1.317353,-1.386576
7665,0.050000,0.870000,2,0.034000,0.045000,0.078634,0.002384,-0.045997,-0.027091,0.000000,-1.267552,-1.259622
7666,0.076000,1.720000,2,0.038000,0.055000,0.090660,0.002734,-0.022752,-0.030673,0.000000,-1.002387,-0.962418
7667,0.098000,1.640000,2,0.042000,0.090000,-0.079521,0.001981,-0.010647,-0.020237,0.000000,-1.262315,-1.370740
7668,0.470000,1.140000,3,0.090000,0.165000,0.109404,0.003214,-0.072853,-0.028446,0.000000,-1.336375,-1.325057
7669,0.202000,0.990000,2,0.050000,0.085000,-0.013446,0.002196,-0.055017,-0.027442,0.000000,-0.764458,-0.858166
7670,0.182000,3.060000,7,0.116000,0.145000,-0.040639,0.003266,-0.100458,-0.030549,0.000000,-1.051438,-1.219819
7671,1.508000,3.160000,5,0.178000,0.335000,-0.000144,0.005721,0.044260,-0.037159,0.000000,-0.848369,-0.835692
7672,0.114000,0.990000,2,0.044000,0.070000,-0.058625,0.002824,0.193448,-0.018995,0.000000,-1.163886,-1.045233
7673,0.012000,0.950000,1,0.014000,0.015000,0.135062,0.003373,-0.022088,-0.022116,0.000000,-1.215500,-1.121270
7674,0.242000,3.480000,5,0.104000,0.160000,-0.093581,0.001928,-0.020397,-0.024211,0.000000,-1.721061,-1.857323
7675,0.226000,2.490000,6,0.106000,0.145000,0.099884,0.005494,-0.067665,-0.035089,0.000000,-0.909574,-0.906950
7676,0.410000,1.430000,3,0.090000,0.160000,-0.016288,0.003456,-0.047849,-0.024158,0.000000,-1.303682,-1.388521
7677,0.012000,0.950000,1,0.014000,0.015000,0.080260,0.005809,-0.028368,-0.032674,0.000000,-0.598631,-0.573605
7678,0.090000,0.860000,1,0.026000,0.045000,-0.026270,0.003240,-0.023627,-0.020666,0.000000,-1.068099,-1.135422
7679,0.158000,1.910000,4,0.074000,0.100000,-0.105569,0.006669,-0.039487,-0.026929,0.000000,-1.344636,-1.509952
7680,0.090000,0.140000,1,0.026000,0.045000,-0.000000,0.004679,-0.078011,-0.029076,0.000000,-0.966695,-1.069103
7681,0.644000,0.830000,3,0.086000,0.155000,-0.088737,0.003960,-0.064744,-0.038497,0.000000,-0.659145,-0.847163
7682,0.224000,0.890000,3,0.060000,0.090000,-0.052449,0.002701,-0.015152,-0.026717,0.000000,-0.916894,-1.008511
7683,0.436000,2.120000,5,0.108000,0.160000,-0.094448,0.004903,-0.035259,-0.023958,0.000000,-0.943963,-1.092724
7684,0.908000,2.300000,7,0.182000,0.340000,0.114537,0.001942,-0.135066,-0.036340,0.000000,-0.841389,-0.896316
7685,1.588000,0.692000,3,0.128000,0.305000,-0.012911,0.001239,0.055925,-0.025544,0.000000,-2.259475,-2.240766
7686,0.506000,1.790000,5,0.128000,0.220000,-0.041955,0.002942,-0.179615,-0.035002,0.000000,-0.941887,-1.195517
7687,0.208000,1.720000,3,0.068000,0.110000,0.276000,0.000449,-0.082908,-0.020960,0.000000,-1.060181,-0.887601
7688,0.246000,0.580000,2,0.058000,0.105000,-0.013942,0.001900,-0.086779,-0.019076,0.000000,-1.162868,-1.280767
7689,0.208000,1.660000,4,0.084000,0.130000,0.107420,0.001933,-0.053591,-0.023137,0.000000,-0.912504,-0.879878
7690,0.204000,1.630000,4,0.082000,0.125000,0.127827,0.002765,0.041880,-0.025307,0.000000,-0.843556,-0.696390
7691,1.280000,1.840000,4,0.138000,0.265000,-0.000000,0.003128,-0.065120,-0.029163,0.000000,-0.994700,-1.085854
7692,0.042000,0.870000,1,0.020000,0.030000,-0.075718,0.004439,0.004176,-0.021957,0.000000,-0.761308,-0.850368
7693,0.894000,1.740000,3,0.120000,0.215000,-0.024852,0.002836,-0.010569,-0.030962,0.000000,-0.892061,-0.955608
7694,0.672000,2.140000,3,0.100000,0.185000,0.229883,0.002463,-0.050581,-0.027503,0.000000,-0.821374,-0.667112
7695,0.086000,1.720000,2,0.040000,0.060000,0.080137,0.002269,-0.001262,-0.021537,-0.003662,-1.541148,-1.485202
7696,0.518000,1.650000,5,0.116000,0.260000,0.012234,0.001301,0.038363,-0.026174,0.000000,-0.947428,-0.921703
7697,0.000000,0.000000,0,0.000000,0.000000,-0.000000,0.002695,0.000000,-0.014846,0.000000,-1.939154,-1.951305
7698,0.062000,0.940000,2,0.028000,0.050000,0.138155,0.002131,-0.037996,-0.017504,0.000000,-1.915974,-1.831187
7699,0.174000,2.030000,4,0.080000,0.120000,-0.051102,0.003318,-0.059587,-0.024027,0.000000,-0.966849,-1.098248
7700,0.348000,2.190000,5,0.116000,0.160000,0.058856,0.002915,-0.040936,-0.022879,0.000000,-1.265155,-1.267199
7701,0.590000,1.520000,3,0.082000,0.165000,0.116531,0.002197,-0.103070,-0.026112,0.000000,-0.872073,-0.882526
7702,0.334000,0.980000,3,0.074000,0.125000,-0.006093,0.002294,-0.055747,-0.022149,0.000000,-1.151076,-1.232771
7703,0.410000,2.390000,4,0.104000,0.180000,-0.115995,0.004242,-0.010916,-0.033811,0.000000,-0.983476,-1.139956
7704,0.000000,0.000000,0,0.000000,0.000000,-0.123172,0.003145,0.000000,-0.012384,0.000000,-1.551661,-1.684072
7705,0.490000,1.460000,4,0.110000,0.195000,-0.103859,0.000982,-0.018305,-0.025677,0.000000,-0.583693,-0.730552
7706,0.266000,1.700000,5,0.106000,0.130000,-0.018771,0.002413,-0.023442,-0.030255,0.000000,-0.823828,-0.893883
7707,0.176000,1.560000,2,0.048000,0.080000,-0.030067,0.003688,-0.030705,-0.025629,0.000000,-1.088027,-1.170740
7708,0.012000,0.950000,1,0.014000,0.015000,0.084658,0.003412,-0.026271,-0.018475,0.000000,-1.419029,-1.375706
7709,0.042000,0.790000,1,0.020000,0.030000,-0.000648,0.003088,0.032676,-0.022891,0.000000,-1.584983,-1.572758
7710,0.184000,2.262000,5,0.086000,0.105000,-0.000158,0.001158,-0.036216,-0.023974,0.000000,-1.666160,-1.725351
7711,1.304000,2.000000,4,0.138000,0.260000,0.114151,0.001702,-0.077734,-0.022218,0.000000,-1.307335,-1.291434
7712,0.864000,1.370000,3,0.108000,0.155000,0.081748,0.003637,0.010192,-0.022139,0.000000,-1.413403,-1.339965
7713,0.000000,0.000000,0,0.000000,0.000000,-0.061801,0.004335,0.000000,-0.024449,0.000000,-0.771108,-0.853023
7714,1.090000,2.722000,4,0.144000,0.200000,-0.024918,0.000980,0.010295,-0.023455,0.000000,-1.549201,-1.586298
7715,0.542000,1.356000,2,0.078000,0.145000,-0.049815,0.002925,-0.042436,-0.026981,0.000000,-0.917000,-1.033307
7716,0.266000,2.850000,5,0.092000,0.150000,0.107096,0.002814,0.012704,-0.034433,0.000000,-0.725185,-0.637005
7717,0.048000,1.230000,3,0.044000,0.040000,-0.024611,0.004453,-0.005196,-0.020423,0.000000,-1.974870,-2.020646
7718,0.122000,1.722000,2,0.054000,0.080000,0.115440,0.000283,-0.083509,-0.018819,0.000000,-1.071940,-1.058545
7719,0.006000,0.950000,1,0.012000,0.010000,0.000000,0.001887,-0.012529,-0.016301,0.000000,-1.446236,-1.473179
7720,0.732000,1.920000,3,0.106000,0.205000,0.057802,0.004058,-0.060783,-0.021731,0.000000,-1.046008,-1.066662
7721,0.352000,2.610000,5,0.116000,0.190000,0.018239,0.004944,-0.024603,-0.031389,0.000000,-0.758611,-0.791422
7722,0.252000,1.580000,2,0.052000,0.090000,-0.057807,0.003191,0.004020,-0.028604,0.000000,-1.051671,-1.130872
7723,0.012000,0.710000,1,0.014000,0.015000,-0.000777,0.004027,-0.027622,-0.021300,0.000000,-1.660119,-1.705792
7724,0.294000,2.090000,5,0.104000,0.160000,-0.015560,0.000907,-0.065876,-0.022001,0.000000,-1.223950,-1.326480
7725,0.384000,1.140000,2,0.064000,0.120000,-0.086963,0.005427,-0.006385,-0.022391,0.000000,-0.923980,-1.034293
7726,0.436000,1.270000,2,0.068000,0.130000,0.118727,0.002396,-0.030665,-0.024606,0.000000,-0.739774,-0.673922
7727,0.140000,2.010000,4,0.070000,0.095000,0.086164,0.001643,-0.122254,-0.019557,0.000000,-0.746611,-0.800616
7728,0.278000,2.340000,4,0.090000,0.135000,-0.032189,0.001960,-0.044878,-0.025335,0.000000,-1.109457,-1.209899
7729,0.414000,0.870000,2,0.068000,0.130000,-0.106153,0.005730,-0.110668,-0.030646,0.000000,-1.340598,-1.582334
7730,0.112000,0.810000,2,0.044000,0.070000,-0.114040,0.003141,-0.021837,-0.022528,0.000000,-0.784224,-0.939487
7731,0.238000,3.480000,7,0.126000,0.150000,-0.033703,0.003317,0.002508,-0.036396,0.000000,-0.914326,-0.978600
7732,0.168000,2.256000,4,0.088000,0.165000,0.060291,0.002795,-0.025822,-0.022014,-0.008189,-0.782519,-0.775460
7733,0.386000,1.940000,5,0.120000,0.200000,0.063254,0.003301,-0.021898,-0.026923,0.000000,-0.765934,-0.748200
7734,0.056000,0.670000,1,0.022000,0.035000,-0.033956,0.005532,-0.001115,-0.022735,0.000000,-1.076344,-1.128618
7735,0.050000,1.340000,2,0.034000,0.045000,-0.072132,0.003368,-0.032880,-0.022188,0.000000,-1.142499,-1.266332
7736,0.294000,1.020000,3,0.080000,0.140000,-0.055677,0.003794,0.135334,-0.021739,0.000000,-0.937351,-0.875639
7737,0.462000,0.610000,1,0.050000,0.105000,0.094489,0.003789,-0.014967,-0.012901,0.000000,-1.418444,-1.348035
7738,0.200000,1.690000,2,0.054000,0.095000,0.053140,0.002818,0.022141,-0.021843,0.000000,-1.081705,-1.025449
7739,0.116000,0.742000,3,0.052000,0.085000,-0.196120,0.004675,-0.058982,-0.037554,0.000000,-0.251142,-0.539124
7740,0.266000,1.140000,2,0.058000,0.105000,0.000000,0.002368,-0.039384,-0.018625,0.000000,-1.496405,-1.552046
7741,0.114000,1.830000,3,0.050000,0.085000,-0.029410,0.001869,0.067207,-0.035904,0.000000,-0.795351,-0.791588
7742,0.210000,0.700000,1,0.036000,0.070000,-0.000000,0.002958,0.012509,-0.016895,0.000000,-0.798530,-0.799958
7743,0.906000,2.400000,4,0.128000,0.250000,-0.093817,0.003173,-0.074955,-0.029151,0.000000,-0.747112,-0.941862
7744,0.708000,1.720000,4,0.110000,0.190000,-0.021993,0.001656,-0.157389,-0.024673,0.000000,-1.125328,-1.327727
7745,0.000000,0.000000,0,0.000000,0.000000,-0.082661,0.005240,0.000000,-0.012775,0.000000,-1.305185,-1.395382
7746,0.042000,0.860000,1,0.020000,0.055000,-0.002780,0.001317,-0.009327,-0.020413,0.000000,-1.601538,-1.632740
7747,0.134000,2.110000,3,0.056000,0.080000,-0.000000,0.000567,-0.055711,-0.023318,0.000000,-0.741377,-0.819839
7748,0.064000,0.832000,2,0.044000,0.055000,0.081986,0.003435,-0.014498,-0.015020,-0.004668,-1.356317,-1.305082
7749,1.764000,0.930000,3,0.142000,0.295000,-0.089855,0.003193,-0.103747,-0.025975,0.000000,-1.347581,-1.563965
7750,0.148000,1.600000,4,0.076000,0.110000,-0.031225,0.004325,-0.051556,-0.029255,0.000000,-0.796555,-0.904266
7751,0.202000,2.016000,5,0.086000,0.145000,-0.182389,0.002860,0.079249,-0.035382,0.000000,-0.900820,-1.036482
7752,0.338000,1.466000,5,0.108000,0.200000,-0.095759,0.002254,-0.041746,-0.026387,0.000000,-1.114364,-1.276001
7753,0.102000,0.850000,2,0.034000,0.085000,-0.059858,0.004021,0.044788,-0.021679,0.000000,-1.438302,-1.471029
7754,0.130000,1.280000,3,0.056000,0.080000,-0.027736,0.003225,-0.095193,-0.021547,0.000000,-1.019337,-1.160587
7755,0.136000,2.910000,4,0.074000,0.105000,-0.025421,0.005294,-0.010920,-0.029585,0.000000,-0.671576,-0.732209
7756,0.242000,1.510000,3,0.074000,0.125000,-0.069755,0.003008,0.122094,-0.028563,0.000000,-0.768049,-0.741265
7757,0.246000,1.520000,4,0.084000,0.130000,0.252066,0.003507,-0.121832,-0.034847,0.000000,-0.546154,-0.447261
7758,0.358000,1.130000,3,0.082000,0.175000,-0.000000,0.003264,-0.101158,-0.019881,0.000000,-1.394636,-1.512410
7759,0.214000,1.680000,4,0.076000,0.130000,0.106611,0.001440,-0.000665,-0.020529,0.000000,-1.214586,-1.127729
7760,0.020000,0.870000,1,0.016000,0.020000,-0.057352,0.003152,-0.030198,-0.018034,0.000000,-1.340916,-1.443349
7761,0.242000,2.060000,3,0.072000,0.090000,0.124292,0.003469,0.022997,-0.025138,0.000000,-1.063809,-0.938188
7762,0.110000,0.650000,1,0.028000,0.050000,-0.061339,0.005409,-0.011473,-0.015976,0.000000,-1.792629,-1.876008
7763,0.236000,1.860000,4,0.086000,0.135000,-0.049111,0.004071,-0.038803,-0.029924,0.000000,-1.169510,-1.283277
7764,0.366000,2.060000,4,0.104000,0.220000,0.135079,0.002035,-0.053150,-0.025549,0.000000,-1.220696,-1.162280
7765,0.380000,1.540000,4,0.098000,0.175000,-0.000000,0.002966,-0.156827,-0.023568,0.000000,-1.163963,-1.341392
7766,0.086000,1.660000,2,0.040000,0.060000,0.131282,0.003913,-0.033278,-0.026238,-0.008713,-0.662338,-0.595371
7767,0.336000,2.180000,5,0.112000,0.180000,0.061352,0.002087,0.027827,-0.022752,0.000000,-1.134294,-1.065780
7768,0.076000,0.830000,2,0.038000,0.055000,-0.027722,0.004094,-0.029416,-0.028084,0.000000,-1.538318,-1.619446
7769,0.536000,1.580000,2,0.070000,0.135000,0.110237,0.000420,-0.087758,-0.017514,0.000000,-1.387357,-1.381972
7770,0.084000,1.430000,2,0.038000,0.055000,-0.006082,0.002255,-0.054532,-0.018429,0.000000,-1.373824,-1.450612
7771,0.192000,0.420000,3,0.060000,0.160000,-0.138155,0.003851,-0.028520,-0.024079,0.000000,-0.358538,-0.545441
7772,0.000000,0.000000,0,0.000000,0.000000,-0.038542,0.002739,0.000000,-0.017970,0.000000,-1.916154,-1.969928
7773,0.380000,0.090000,1,0.046000,0.095000,-0.039381,0.004658,-0.035913,-0.018234,0.000000,-1.254059,-1.342928
7774,0.122000,1.730000,3,0.058000,0.085000,-0.032802,0.000729,0.106970,-0.026454,0.000000,-0.768403,-0.719959
7775,0.120000,0.730000,2,0.044000,0.095000,-0.037772,0.003821,-0.037516,-0.019048,-0.004876,-1.387273,-1.482664
7776,0.042000,0.750000,1,0.020000,0.030000,-0.043502,0.003382,-0.017400,-0.017960,0.000000,-1.404590,-1.480071
7777,0.322000,1.910000,3,0.080000,0.140000,-0.021972,0.002039,-0.092684,-0.020441,0.000000,-1.320654,-1.453712
7778,0.000000,0.000000,0,0.000000,0.000000,-0.070759,0.004155,0.000000,-0.026260,0.000000,-0.331309,-0.424173
7779,0.046000,1.772000,3,0.038000,0.040000,-0.046912,0.004653,0.012523,-0.019851,0.000000,-1.003317,-1.052905
7780,0.088000,1.650000,3,0.052000,0.070000,-0.052238,0.003324,-0.061372,-0.029164,0.000000,-0.937793,-1.077243
7781,0.110000,1.620000,3,0.056000,0.080000,0.121871,0.000981,-0.070912,-0.014903,0.000000,-1.601347,-1.564310
7782,1.416000,0.456000,4,0.128000,0.255000,0.100892,0.002090,-0.065212,-0.018817,0.000000,-0.856038,-0.837085
7783,0.110000,0.160000,1,0.028000,0.050000,-0.016796,0.003822,-0.037889,-0.019518,0.000000,-1.200039,-1.270420
7784,0.002000,0.970000,1,0.010000,0.005000,-0.058256,0.004727,-0.002800,-0.025414,0.000000,-0.997300,-1.079043
7785,0.102000,1.240000,2,0.042000,0.065000,-0.014262,0.004946,-0.028805,-0.027161,0.000000,-1.225773,-1.291056
7786,0.000000,0.000000,0,0.000000,0.000000,-0.025185,0.005948,0.000000,-0.017040,0.000000,-1.228745,-1.265021
7787,0.160000,1.530000,4,0.076000,0.110000,-0.035250,0.002898,0.002924,-0.029560,0.000000,-0.513842,-0.572831
7788,0.158000,1.580000,4,0.074000,0.085000,0.127186,0.002510,-0.007788,-0.022267,0.000000,-1.264273,-1.164632
7789,0.188000,1.490000,2,0.052000,0.140000,-0.000000,0.000183,-0.039420,-0.018002,0.000000,-1.367309,-1.424547
7790,0.000000,0.000000,0,0.000000,0.000000,-0.038299,0.005924,0.000000,-0.024943,0.000000,-1.080607,-1.137925
7791,0.018000,0.970000,2,0.026000,0.025000,-0.053141,0.003034,0.033387,-0.025016,0.000000,-0.550713,-0.592449
7792,0.032000,1.340000,2,0.028000,0.030000,-0.054252,0.002771,-0.025046,-0.020005,0.000000,-1.537225,-1.633756
7793,0.146000,1.520000,2,0.048000,0.080000,-0.007395,0.004526,0.002658,-0.019346,0.000000,-2.096499,-2.116055
7794,0.012000,0.840000,1,0.014000,0.015000,-0.050143,0.001927,-0.008053,-0.016712,0.000000,-1.285206,-1.358188
